"";"full_text"
"1898";"Policías y guardias civiles creen que ""da alas"" al independentismo para ""reincidir con impunidad"" https://t.co/WmXOE365J2 vía @ecd_"
"1899";"@javiernegre10 Poneros como queráis, pero estamos mejor ahora que cuando estaba el PP y saltó todo por los aires en cuanto al independentismo. Siempre hacéis la misma estrategia, con Zapatero decíais que si los vascos iban a conseguir la independencia, y ocurrió todo lo contrario."
"1900";"@Eau_de_Te @GonBernardos @sanchezcastejon @NunezFeijoo Ya lo sufrimos con el ""independentismo"" de Madrid que nos tiene al resto en la MUGRE."
"1901";"Vi la entrevista de Ferreras a Pedro Sánchez. Por un lado me pareció lógico lo que decía. Pero una parte de mi estaba triste, porque odio el independentismo, egoísta a mi juicio, rupturista y estéril. Un pais unido siempre es más fuerte y mejor que troceado. Pero quien sabe..."
"1902";"Sánchez entrega el Código Penal al independentismo sin que el PSOE oponga resistencia https://t.co/etxBxWsRkY"
"1903";"@soniabeltrn8 @joancecejoan A ver Sonia...
La parte dura del procés no apareció de golpe fue la consecuencia de años de cesiones al independentismo... De Aznar/Pujol a Zapatero/Tripartit..

Que algunos tenemos memoria. ...y el PSC? pues ""colaborador necesario""..
https://t.co/RW3qKrxvGw"
"1904";"@alejandroTGN @Josele41898856 Efectivamente para el PP es un poco largo llevan pactando con el miedo independentismo desde que el mundo es mundo, creo que sí , les va a costar contarnoslo"
"1905";"@MayraDo57466678 Maldito sea el comunismo, independentismo y socialismo"
"1906";"@GFVara Lo que se parte y se rompe del independentismo es la caja, de la risa que le da todo lo que consiguen de Sánchez."
"1907";"@sevillajordi ¿paz entre los catalanes independentistas y los no independentistas? 
Puede, si los no independentistas se suman al independentismo. 
(De más verdes han madurado)."
"1908";"La Heroina la repartia la policia para acabar con el independentismo …..<U+0001F639>

https://t.co/5qrY5SJG0N"
"1909";"prometió que no gobernaria con comunistas ni indepes, así llego a la moncloa y al día siguiente ya tenía acuerdo de gobierno con comunistas y apoyo parlamentario del independentismo vasco y catalán 

https://t.co/KrrCDSC1gC"
"1910";"<U+0001F4F0> La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca»

<U+25B6> Estas son todas las veces que Pedro Sánchez renegó del independentismo
<U+0001F440> https://t.co/txfevDlNgW https://t.co/vOaUhUehGB"
"1911";"<U+0001F464>Salvador Illa, al independentismo: ""El PSC ha contribuido a que algunos salgan de la cárcel""

<U+27A1>Los socialistas se reivindican como el ""extintor"" del conflicto en Catalunya ante la ""gasolina"" del PP
https://t.co/HEEL3CXFbM"
"1912";"@cheire27 @crpandemonium Ahora que hemos visto propaganda y eslóganes, se habrá dado cuenta de que el nacionalismo catalán y el independentismo catalán carecen de esa idolatría a la iconografía que caracteriza a un nacionalismo como es el español."
"1913";"@populares @cucagamarra Aquí empezó la historia del independentismo y la comenzó el ppcorrupto <U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447> https://t.co/R0sbeg8PvS"
"1914";"@RodrigoDiazDVi1 @victor_forteza @aliciacc69 @BeatrizBandera3 Entonces lo de bajarse los pantalones con el independentismo bien, no?
Y lo de llamar facha a quien no piensa igual, bien también, no?"
"1915";"""Si algo se ha roto es el independentismo, que ha reducido considerablemente sus expectativas"" https://t.co/yB5UFZliYL"
"1916";"@bvbrumbeck @pvallin Estos son los únicos Nacionalistas peligrosos de España.
Son como el Perro del Hortelano.
Ni viven ni dejan vivir.
Y son la causa del independentismo vasco, gallego,  catalán etc.
Y a la vez, pretenden no ser nacionalistas.
¡Pero por Dios que lo son! https://t.co/IvLhxLJ2JN"
"1917";"@manelmalallet El futuro es el independentismo jajajaja"
"1918";"@victor_forteza @aliciacc69 @UveManuel @BeatrizBandera3 Es curioso que cuando Aznar y Pujol firmaron el pacto del Majestic, donde Aznar se bajó los pantalones hasta niveles vergonzantes, y cuyas concesiones al independentismo nos han traído lo de hoy; a todos los fachas les pareció cojonudo, con tal de echar al psoe del gobierno..."
"1919";"¿Europeizar el Código Penal o venezonalizar España? ¿Modernizar leyes o adecuarlas al independentismo? ¿Avanzar en derechos o avergonzar sin derecho?"
"1920";"@agarzon Lo mejor que le podría pasar al PCE es ser el nuevo coco de la derecha, viendo el éxito que en su día tuvieron Podemos y el independentismo catalán."
"1921";"En ElDebate: “Sánchez entrega el Código Penal al independentismo sin que el PSOE oponga resistencia” https://t.co/mCwN2044Uu
Es gracioso que se apunte qué va a hacer @populares, pero y el @psoe? ¿nadie se dirige a sus afiliados?¿qué tienen ellos que decir de esto?
@PSOEAlcaladeH"
"1922";"La reforma penal enfrenta al independentismo: ""ERC vende como victoria los juegos"" de Sánchez

https://t.co/LzJrpCd3LT"
"1923";"@GFVara Parece que no te enteras de que va esto. Dos referendums y una DUI que no llegaron a ninguna parte. Mañana lo tendrán mucho mas fácil gracias a esta supresión de la ley de sedición ya que, otra vez te equivocas, el independentismo no está roto, juega con vosotros para ganar ellos"
"1924";"Los primeros frutos de la ""Mesa de Diálogo"": tras conseguir la supresión de la #sedición, el independentismo no olvida la amnistía y la autodeterminación.
https://t.co/wGzgTnNeCw"
"1925";"El independentismo es el único factor de ruptura entre los españoles. Comenzaron con el rechazo al idioma español, hoy siguen con la modificación de las leyes al suprimir el delito de sedición, mañana volverán a llamar y manipular un referéndum separatista. No es el PP ni Vox. https://t.co/S7upDRRcZb"
"1926";"@isanseba @sanchezcastejon @NunezFeijoo No creo, si tenemos memoria y sentido común. La política del PP, desde que impugnó el estatuto dio lugar a encender la mecha del independentismo y que el argumento de defender la Constitución es ridiculo, porque no afecta a ella y porque es el PP el que no la respeta con el CGPJ"
"1927";"@mirrocafort El independentismo es el único factor de ruptura entre los españoles. Comenzaron con el rechazo al idioma español, hoy siguen con la modificación de las leyes al suprimir el delito de sedición, mañana volverán a llamar y manipular un referéndum separatista. No es el PP ni Vox."
"1928";"El independentismo ""represaliado"" festeja la supresión de la sedición, sin renunciar a la amnistía.
https://t.co/u5wWzhhF9b"
"1929";"<U+0001F4E3> La Asamblea llama al independentismo a manifestarse el 6 de diciembre en Barcelona https://t.co/13gWSOHSGV"
"1930";"@RaholaOficial @erc @KRLS @PSOE Se están cubriendo de gloria... Con tal de ""vender"" un éxito en la mesa de negociación son capaces de hacernos creer cualquier cosa... Espero que tengan una respuesta clara por parte del independentismo en las próximas elecciones. 
Veo a una ERC hundida en la miseria!"
"1931";"@juanmam67 Antes de decir Sandeces infórmate cuáles son las funciones del Rey!! 
Que más quisiera el dar un golpe en la mesa al ver que el gobierno está doblegado ante el Independentismo!!!! 
Seamos serios antes de Twitear <U+0001F64F><U+0001F3FB>"
"1932";"@abcdesevilla En cualquier debate de TV de cualquier cadena...van los mejores periodistas en la materia?
Siempre van las mismas caras y te debaten de independentismo, de corrupción, de economía, de guerras, de política internacional, de sanidad,de educación....
Vamos, ni que tuvieran un guión."
"1933";"#Ampliación <U+0001F5E8><U+FE0F> @cucagamarra ha deplorado que @sanchezcastejon dijera en alguna ocasión que el PP “es la gasolina del independentismo”

<U+0001F5E3><U+FE0F><U+2753>y además se ha cuestionado en voz alta ¿a quién beneficia esto?

<U+0001F5DE><U+FE0F>Información de @barbaraMora45 <U+0001F447>https://t.co/Ykv5RtPYzg"
"1934";"#ESPAÑA #GENERAL El Gobierno culpa al PP de haber creado el problema del independentismo en Cataluña https://t.co/cD52ZEO3I1 https://t.co/V07BDAVgen"
"1935";"@AMorenoTormo @CuentaMister Si ... La ilusión de franco era darle visibilidad al independentismo , claro que sí campeón.

Haz fuerza pa dentro que de lo contrario te cagas encima de pensar tanto <U+0001F923>"
"1936";"@iguardans Vista la respuesta de la derecha y de parte del independentismo, esta medida va a ser todo un acierto. Los que han diseñado la estrategia de este gobierno sobre Cataluña deberían ser reconocidos y valorados."
"1937";"@sergiomd78 @MIOTROPERFIL @CuentaMister Dicho por un integrante de la policía 

Que en tiempos donde se encerró a Rosell las órdenes eran desde el estado no favorecer al Barça para no dar visibilidad al independentismo en el mundo del fútbol. Antes no era diferente"
"1938";"@sergiomd78 @MIOTROPERFIL @CuentaMister No pero si en España y si quiere que España sea representada por la unidad Nacional os va a facilitar fichajes , partidos , prensa , árbitrajes y todo lo que haga falta .

Ya que eso es lo que sucede hoy en día con el Barça que se le vincula con el independentismo y no interesa"
"1939";"Gamarra acusa a Sánchez de ""dar gasolina"" al independentismo: ""Ha mentido a los españoles, prometió que agravaría las penas"" https://t.co/jkmSu48fBJ"
"1940";"@J_Zaragoza_ El independentismo ahora está encantado, pueden hacer y pedir lo que quieran porque saben que Schez se lo concederá y que los gastos correrán a cargo del resto de los españoles."
"1941";"Diferentes 2017 - 2022.
2017:
- Golpe de estado = mínimo 10 años de cárcel.
- El constitucionalismo a uno de la mayoría absoluta.
- Delincuentes que cumplirían su pena.

2022:
- Golpe de estado = máximo 5 años.
- Mayoría increíble del independentismo.
- Delincuentes en la calle. https://t.co/MSVXng3Q8W"
"1942";"@Bowser_Minion @IreneRAlda @J_Zaragoza_ El independentismo no se acabará nunca está más vivo cada dia, lo que si se acabaria seria las comunidades que viven de subvenciones a costa de los demás tendrían que torcer el lomo y trabajar."
"1943";"@J_Zaragoza_ Mucho mérito tiene el concederle al independentismo todo lo que ha ido exigiendo para mantener a tu jefe en la poltrona. Sí, mucho mérito..."
"1944";"@bansky___ Completamente cierto.
La izda nunca consentirá un independentismo,son totalitarios. Juega con ellos.El mejor caldo de cultivo es una derecha como la que existe."
"1945";"@hugomanchon No me gusta el independentismo, me gusta una España multicultural y plurinacional, pero los hechos dicen que hace 5 años con este Código Penal, al PP le hicieron 2 referéndums de independencia y una DUI, hoy, con el gobierno actual, es el independentismo el que está roto <U+0001F914><U+0001F914><U+0001F914>"
"1946";"@GonBernardos Señor- Gonzalo-todos ellos buscan con el independentismo un buen asiento caliente y un buen sueldo,ellos saben que en España nunca va haber separatismo, pero metiendo jaleo corte de carretera como hace la derecha pues siempre hay beneficios,(así van todos contra el gobierno.<U+0001F642><U+0001F44B>"
"1947";"@CCivicaCatalana No me gusta el independentismo, me gusta una España multicultural y plurinacional, pero los hechos dicen que hace 5 años con este Código Penal, al PP le hicieron 2 referéndums de independencia y una DUI, hoy, con el gobierno actual, es el independentismo el que está roto <U+0001F914><U+0001F914><U+0001F914>"
"1948";"Mayoría “progresista”? Me parto. ¿Desde cuando el racismo ( nacionalismo),el independentismo catalán ( xenofobia) el populismo de extrema izquierda ( comunismo) y la exaltación del crimen para implantar el modelo totalitario ( terrorismo) es progresista? https://t.co/ox5HPVOssn"
"1949";"De verdad hay alguien en este país que se cree que la modificación de la ley de sedición es para apagar el independentismo en Catalunya? Alguien se cree al comandante @sanchezcastejon ??"
"1950";"@LidiaViura Parece que la derecha y la ultraderecha española creen que Pedro Sánchez se ha vendido al independentismo catalán y gracias a él, España se ha roto."
"1951";"#LoMásVisto | Patxi López (PSOE) defiende los indultos concedidos a los líderes independentistas: ""Ya nadie duda, ni siquiera en el PP por mucho que cacareen, que aquello sirvió para rebajar la tensión y ayudó a mejorar el clima y la convivencia"" https://t.co/1gJ2Tk8NXH"
"1952";"#EnDirecto | Patxi López (PSOE) defiende los indultos concedidos a los líderes independentistas: ""Ya nadie duda, ni siquiera en el PP por mucho que cacareen, que aquello sirvió para rebajar la tensión y ayudó a mejorar el clima y la convivencia"" https://t.co/HufahzGTps"
"1953";"@LanoUnai Los indepen malversan de lo lindo. El Tribunal de Cuentas reclama 5,4 millones a los líderes independentistas por los gastos durante el procés . Puigdemont viviendo de lujo en Waterloo, Cuixart con su of shore en Suiza, embajadas por todo el mundo. El clan Pujol, el caso Palau..."
"1954";"@_indesinenter @PedroMiretBetan @JotaMSilvaA @govern Moriremos todos y Cataluña seguirá siendo una parte de España. Todos estos debates son perder el tiempo. Incluso los líderes independentistas lo saben y por eso pastelean indultos y salariones."
"1955";"La reforma de la malversación que exigen los independentistas, el Psoe la apoya pq beneficiaría a una decena de líderes del procés, a Griñán y otros condenados por los ERE

Ahora este DesGobierno se dedica a blanquear malversadores
INAUDITO https://t.co/8xyv4poIPX vía @epnacional"
"1956";"ERC pide derogar la reforma que el gobierno del PP acometió en 2015 para poder procesar a los líderes independentistas https://t.co/v5ib2z4cLc"
"1957";"<U+0001F534> El joven fue herido durante las protestas contra la sentencia del Tribunal Supremo a los líderes independentistas https://t.co/e2vH3X7dmS"
"1958";"#LoMásVisto | Patxi López (PSOE) defiende los indultos concedidos a los líderes independentistas: ""Ya nadie duda, ni siquiera en el PP por mucho que cacareen, que aquello sirvió para rebajar la tensión y ayudó a mejorar el clima y la convivencia""   https://t.co/rw5cX4QfGB"
"1959";"Todavía no sabemos en qué mejora la Sedición a los Catalanes....a los catalanes no a los líderes independentistas si https://t.co/sKvJtHCSci"
"1960";"Si que pacte el Gobierno la derogación de la sedición con los propios independentistas, cuyos líderes fueron condenados por ese delito, es una vergüenza, que pactaran ahora la modificación de la malversación de caudales públicos sería una auténtica infamia
https://t.co/xQrLEihPr5 https://t.co/aetM7SYmnt"
"1961";"@LightBl03622897 @TeresaDelgadoLp @eclementen @raulpfigueroa82 Comparado con quién? Si lo comparo con los líderes independentistas me parece una barbaridad!! No?"
"1962";"Aprovechando la ley para suprimir el delito de sedición, Unidas Podemos quiere reformar el de malversación para rebajar penas en caso de que no haya lucro personal
Eso no sólo ayudaría a los líderes independentistas condenados, también a Griñán con los ERE
https://t.co/MWdkYPNGnR"
"1963";"@AmebaFeroz @JCPuig_ Sigue la pista de los negocios y forma de vida de los principales líderes independentistas, hable con la Guardia Civil (la que no controla Marlasca), que le digan la cantidad de dinero derivada para fines ""independentistas"", como se financian los huidos de la Justicia.. Tu sabes."
"1964";"El joven fue herido por los Mossos durante las protestas por la sentencia del Supremo a los lideres independentistas, el 2019 https://t.co/m9zv6ytyrg"
"1965";"@riokade123 @AurelioBellido @populares Es curioso que según el fallo de la sentencia, los líderes independentistas  no quisieron independizarse, sino presionar al estado. Judicialmente, no es en absoluto ,  equiparable a un golpe de estado. Lo dicen los jueces, no yo."
"1966";"Los lideres golpistas del procés fueron condenados a sedición y malversación. Los dos van a ser reformados a medida de los independentistas. No engañan a nadie, y quien los sigue votando sabe que vota a Junqueras y Pelomocho. https://t.co/XYuuGgfbV6"
"1967";"@Bonita_Radio Entonces hay 5 millones de invasores Puertorriqueños en USA incluyendo el 98% de los artistas y líderes independentistas y sin mencionar RD que la mitad de punta cana le pertenece a los Puertorriqueños"
"1968";"@jmcanasv Por falta de caracteres no me he expresado bien, me refería a que primero liberas a los líderes independentistas y luego concedes los referéndums para la independencia de Cataluña y P Vasco con Navarra."
"1969";"Hilo explicativo sobre la derogación del delito de sedición que pretende hacer Pedro Sánchez para beneficiar a los líderes independentistas. <U+2B07><U+FE0F>
https://t.co/V3X5JNA5at"
"1970";"Esto es relevante porque la eliminación del delito de sedición favorecería a los líderes independentistas condenados por este delito, y a los cuales Sánchez busca dejar en libertad para así asegurarse el apoyo político de partidos como ERC."
"1971";"@grumpynico Any 2019, MADRID, 17 oct (Reuters) - "" Quim Torra, condenó el jueves los crecientes disturbios en la ciudad de Barcelona, ante la intensificación de las protestas tres días después de que nueve líderes independentistas fueran condenados a penas de hasta 13 años de cárcel."""
"1972";"@GonBernardos @sanchezcastejon @PSOE ¿Qué te hace pensar q todos los socialdemócratas son tan simples y populistas como tú? ¿crees que le votaríamos más si hubiese fusilado a los líderes independentistas por 8 seg. de DUI?
Sensatez por favor ¿Vas a votar tu a PP, VOX o tirar tu voto a la abstención? Propones algo?"
"1973";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/N8OLwZC7ZW a través de @eldebate_com"
"1974";"Y tampoco me siento independentista porque me parece absurdo. Y los líderes independentistas no son mejores que los de España."
"1975";"@gimeno1 @MarietaG5 Manipulador tú.
En ningún momento los líderes independentistas catalanes han sido acusados de promover un golpe de estado,y no han sido condenados x ello.
No tienes NPI y vas dando clases."
"1976";"@Sr_Zama @MarietaG5 ¿Y cuándo fueron condenados los líderes independentistas catalanes x
hacer un golpe de Estado?
¿Xq mientes tanto?"
"1977";"@pgpnzalo1 @sanchezcastejon ha espiado a partidos políticos. Algo que no se hacía desde la dictadura.

Pero no lo digas que los sociatas como @pgpnzalo1 , les parece mal
<U+0001F61D>
https://t.co/sPW4Csy9Ko"
"1978";"@cucagamarra el PP odia a todos los independentistas del mundo¿como puede gobernar un partido que desprecia a los lideres de los paises del mundo y los considera delincuentes y terroristas?"
"1979";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/1pRtYrfZ8d vía @eldebate_com"
"1980";"Recuerda cómo los indultos a los líderes independentistas ""se ha demostrado que han servido, con el tiempo, para encauzar la situación en Cataluña"""
"1981";"@NTN24ve Eso es. Cuando todos los líderes independentistas estén libres en Cataluña, vendrán protestas, el culpable será Pedro Sánchez."
"1982";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/ckkpf869jy vía @eldebate_com"
"1983";"Insoportable la opresión del Estado español con los líderes independentistas https://t.co/CSLXXtDCrf"
"1984";"@Itacat2 También la pregunta podria ser, ¿es verdad que sin la reforma del CP los lideres independentistas hicieron lo que hicieron a sabiendas que podian ir a la carcel? Si la respuesta es SI, importa muy poco su pregunta."
"1985";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/XWVMcPMkRU vía @eldebate_com"
"1986";"@ser140 @javierglezv @AntonioMaestre Los líderes independentistas han engañado al pueblo catalán .Llenándose los bolsillos desde el Pujol hasta hoy .vendiendo la historia de que España ens roba .Lo jodido que los cortitos de cerebro se han creído la historia ."
"1987";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/vG77mf2m2s vía @eldebate_com"
"1988";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/PWrdOOCGgL vía @eldebate_com"
"1989";"Hay q tener poca vergüenza para seguir en La Moncloa,después d verse retratado en los vídeos,q ponen d manifiesto las mentiras d éste IMPOSTOR

La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/QB6RXHuRGf vía @eldebate_com"
"1990";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/buYqKTFNiO a través de @eldebate_com"
"1991";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/cCm5JNYSvi"
"1992";"@alinapuertorico La reprensión es mental y utilizan esa retórica para manipular. . En PR no existe tal cosa. Ahora en Cuba, Venezuela, Nicaragua, Brasil , etc si existe, el mismo gobierno que apoyan los lideres independentistas."
"1993";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/N8OLwZBAao a través de @eldebate_com"
"1994";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/tfqoRCZFQ0 vía @eldebate_com"
"1995";"Antonio y sus mentirijillas.
La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/VkL9ZFmNe8 vía @eldebate_com"
"1996";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/tfqoRD0dFy vía @eldebate_com"
"1997";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/B33RGB2og3 vía @eldebate_com"
"1998";"@DCognitivos @PSOE @sanchezcastejon https://t.co/8V2G4QEtZr
Esos separatistas gozan de mi apoyo.
Aún q no comparta muchas de sus políticas.
Los pueblos tienen derecho a elegir quién los gobierna."
"1999";"Líderes comunistas independentistas que disfrutan de la ESTADIDAD  https://t.co/IXetNZ7nUm"
"2000";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/4r9zW2tKpg a través de @eldebate_com"
"2001";"El PP cree que se tendrá que devolver el dinero a los condenados del ‘procés’ al caer la sedición.
González Pons alerta que el Tribunal de Cuenta podría encontrarse con la obligación de reintegrar 3,4 millones a los líderes independentistas."
"2002";"Después de los indultos para los líderes del Proces, ahora viene la rebaja del delito de secesión y así todos los independentistas golpistas a la calle, luego vendrá la rebaja del delito de malversación y toda la banda de los ERE también a la calle."
"2003";"Esta la Nueva Patria q los líderes independentistas d PR quieren llevar a PR con su comunismo d closet El comunismo es miseria hambre y muerte Evidencia https://t.co/FgxuY7ADbH"
"2004";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/gd06yL1X5X"
"2005";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/TA5WZKjm5q a través de @eldebate_com"
"2006";"@FroilLannister Oye.
¿Abriste el hocico cuando pasó esto?
Culpables de un auténtico GOLPE DE ESTADO, delito x el que no fueron condenados los líderes independentistas catalanes.
Menuda manada de HIPÓCRITAS estáis hechos los fachanaticos. https://t.co/LYBVshkNsI"
"2007";"El nacionalismo esta en los gentes de España. Negarlo no sirve de nada. Hay que aceptarlo y gestionarlo bien. Si contraemos compromisos y no los cumplimos tenemos un problema. Los líderes independentistas manipularán a la población y este es el resultado. https://t.co/XYHLRU5sHK"
"2008";"""  EL  DEBATE  <U+0001F1EA><U+0001F1F8>  ""
               <U+0001F642><U+2764><U+FE0F><U+0001F447><U+0001F44D><U+0001F44D><U+0001F44D>
     <U+0001F621> Pedro  SÁNCHEZ  !!
La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas, nunca significa nunca» https://t.co/9xih6M1Lsl via @eldebate_com"
"2009";"#SanchezTraidor #PSOEBandaCriminal  #QueTeVoteTxapote  La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/9JaYG3tSwE vía @eldebate_com"
"2010";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/HfdpWyf6zr vía @eldebate_com"
"2011";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/ckkpf85Bu0 vía @eldebate_com"
"2012";"Pues bien,  todo esto no le importa nada a Sánchez y al sanchismo. ¿Verdad? ¿Principios? ¿Coherencia?...
La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/FoI4BavQY8 vía @eldebate_com"
"2013";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/AYzCTT7utI a través de @eldebate_com"
"2014";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/I58GGVuYtC vía @eldebate_com"
"2015";"sustituirlo por uno de «desórdenes públicos agravados».

Según fuentes judiciales consultadas por OKDIARIO, la Fiscalía del Supremo no alberga dudas sobre la inhabilitación a la que fueron condenados los líderes independentistas. «Puede desaparecer la sedición,"
"2016";"La Fiscalía del Supremo se resistirá a levantar la inhabilitación a Junqueras: «Malversó fondos»

La Fiscalía del Tribunal Supremo no cederá. Los cuatro representantes del Ministerio Público, que acusaron de rebelión a los líderes independentistas condenados por los hechos https://t.co/9AVLE7o9Kn"
"2017";"constitucional. El Supremo se opuso a los indultos a los líderes independentistas q finalmente otorgó el gobierno.
Si sale adelante la modificación del delito de sedición, fuentes fiscales tienen claro que la actuación de Puigdemont como de los ex consejeros Ponsatí, Puig y Comín"
"2018";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/EfgorEXfGU vía @eldebate_com"
"2019";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/CNb9Bd6cst a través de @eldebate_com"
"2020";"La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/YE88aUl7Kh vía @eldebate_com"
"2021";"@Joselu2019 @DesvariosdeMono @CCivicaCatalana Ella no es sectaria ni tonta,pero tú si un mentiroso.Eso sin contar que a los líderes independentistas catalanes no se los condenó x intento de golpe de estado. https://t.co/W93S9egVQD"
"2022";"<U+0001F5E3><U+FE0F> @salvadorilla revindica el “orgullo” por los indultos a los líderes independentistas

<U+0001F5E8><U+FE0F>El líder de los @socialistes_cat  tacha de “valiente” la reforma del Código Penal

<U+0001F5DE><U+FE0F>Informa @MAYANTOXO <U+0001F447>https://t.co/WTOYjy2Ooa"
"2023";"<U+0001F423><U+0001F423><U+0001F423> <U+0001F921> La hemeroteca vuelve a traicionar a Sánchez: «Líderes independentistas: nunca significa nunca» https://t.co/6GOd90TbjY vía @eldebate_com"
"2024";"@ArqJulioHerrera Esta es la Nueva Patria q los líderes independentistas d PR quieren llevar a PR El comunismo es miseria hambre y muerte"
"2025";"@explodarode @LastKingdom67 @DerechoEspana @JuezTeo @LuisamarGG @chemadepablo @JudgeTheZipper @natalia_velilla @resd9 No. Mas no fue condenado por sedición. Líderes independentistas en 2017 asumieron se enfrentaban a delitos de desobediencia no de rebelión/sedición

Lo de bloqueo de actividad de funcionarios da para mucho y seguro en la hemeroteca encontramos muchas más sin condenas de sedición"
"2026";"@PSOE @sanchezcastejon @patxilopez Pero vamos a ver, ¿esto se hace para equipararnos a Europa y porque la ley tiene 200 años, cosa que es mentira, o para conseguir la paz social en catalañuna? Los líderes independentistas han dicho que lo volverán a hacer, merluzos."
"2027";"DELITO SEDICIÓN: Así afecta la REFORMA a los LÍDERES INDEPENDENTISTAS co... https://t.co/exA8nilFM1 vía @YouTube"
"2028";"@FernandoHValls ¿Entonces ""las malas decisiones de los líderes independentistas"" no tienen que tener consecuencias? ¿Por ser catalanes? ¿Por ser independentistas? ¿Por ser más guapos? ¿Por qué motivo las malas decisiones deben concluir en una reforma del CP a medida de quienes las tomaron? <U+0001F914>"
"2029";"El Gobierno de coalición propuso este viernes cambiar el delito de sedición, por el que fueron condenados varios líderes independentistas catalanes, por el de ""desórdenes públicos agravados"" y reducir la pena máxima aparejada de 15 a 5 años. #España https://t.co/Gdupq9ulP9"
"2030";"@BorjaBatalla @carmenyerga57 @el_pais Grupo Puebla los líderes de los narcoestados con Zapatero, Pablo Iglesias y Podemos amigos del dictador Chávez, el socialismo aliándose con ellos, con los terroristas de Bildu e independentistas fascistas Catalanes…. Que huevos tienes pisha. No cuela tu comentario"
"2031";"A parte del repugnante contenido de la supresión de la sedición, que reconoce que España actuó con venganza y de forma injusta contra los líderes independentistas, está el hecho de que los líderes socialistas se pasaron dos semanas diciendo que no lo harían.

Sigan votándolos."
"2032";"@anna_socjo @Casfetera En estos momentos vuelvo a tener miedo a lo que pueda pasar. Estamos abandonados, a los lideres independentistas cada día les conceden "" más manga ancha"". Con la cantidad de odio, hacia nosotros, que están sembrando no se lo que pasará.  El Gobierno nos ha abandonado."
"2033";"@PRyankstr @alinapuertorico Los lideres del mvc en su mayoría son independentistas, por qué no unirlos?"
"2034";"Ahora resulta que fueron los líderes independentistas los que sufrieron un delito. 
No sólo le cuelan al gobierno una reforma bastante cuestionable, sino que se regodean públicamente.
https://t.co/9tpSYrY29K"
"2035";"<U+0001F534>#ULTIMAHORA 

EL ESTADO TENDRÁ QUE PAGAR 3,4 MILLONES A LOS LIDERES INDEPENDENTISTAS SI NO HAY SEDICIÓN. 

Al caer el delito de sedición anulará la sentencia de malversación y el Tribunal de Cuentas deberá devolver los 3,4m. que pagaron en forma solidaria todos los encausados. https://t.co/5HoZ0an2ZA"
"2036";"@abc_es Todos los líderes independentistas volverán con toda la fuerza a encender las calles de Cataluña, el culpable por supuesto que es el PSOE y Pedro Sánchez. Perderán las vendieras elecciones, también las posteriores."
