"";"full_text"
"38";"@CapitanBitcoin Creo que van a contratar unos 100.000 nuevos funcionarios para el SEPE que comprobarán en persona y de forma fehaciente qué tipo de Lgtbi+/:;” eres"
"39";"@juanma_martinlo @quiquepeinado Sois los tontos de las banderas .Anda q como ahora los Lgtbi sois minusvalidos mentales ,según el gobierno ,pues en el SEPE tenéis prioridad , enhorabuena.Minus."
"40";"@y_poch @ojalalynne Si lo sabes tan bien explica como sabrá el SEPE que eres LGTBI"
"41";"https://t.co/wicgc3bYx2

Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?

El departamento de Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas del empleo califican como ""una locura""."
"42";"Lo de la propuesta de Trabajo y el SEPE es la paguica que faltaba…la causa de que no encuentres trabajo no es por ser lgtbi+, pero así te convierten en víctima, tú les votas y no das un palo al agua"
"43";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/teRVz9v5FV a través de @libre_mercado"
"44";"No es fake.
No es d @elmundotoday.
Es una noticia real.

El SEPE tiene indicaciones para dar prioridad a la hora d dar trabajo a las personas LGTBI.

Cuando crees q el #PartidoSanchista no puede sorprenderte más, viene #PedroSanchez y se supera. https://t.co/9VvJ9J9JI3"
"45";"Y la acreditación cómo se consigue? 

Te afilias a una asociación LGTBI?? Vas a las manifestaciones del lobbie?? Haciendo una prueba gay o lésbica en la oficina del SEPE?? Chupando el correspondiente órgano genital del o de la funcionaria de turno????

POR FAVOR, NO PUEDO MÁS. https://t.co/1jvS5GOjOV"
"46";"YA SÓLO FALTA QUE LOS LGTBI TENGAN PRIORIDAD A LA HORA DE ENCONTRAR TRABAJO!
Será un delito de homofòbia hacia los no lgtbi?
Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/1hWiZxUmdk"
"47";"Me molestaría si el SEPE le hubiera encontrado trabajo a alguien alguna vez. https://t.co/zVzzdFoyNL via @elespanolcom"
"48";"Pues eso, la igualdad que buscamos...
https://t.co/Ay3WYi9YSB"
"49";"Este #GobiernoDelCambio nos lleva al siglo pasado.
SEPE _LGTBI 
Esto es igualdad?"
"50";"No solo las LGTB. Los inmigrantes y las ""minorias"" étnicas y religiosas también tendrán preferencia ¿vamos ya entendiendo que el enemigo del Sistema es el trabajador nacional, en especial si es hombre heterosexual?

https://t.co/ForXAap0ze"
"51";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/oFRKTHjuRP a través de @libre_mercado"
"52";"Las personas lgtbi deberán avisar de su orientación al al Sepe.Parece entonces lógico que todos los parados piensen hacerse del gremio?"
"53";"@lachicatorpedo Podrán no tendrán https://t.co/KSY01HrQh8"
"54";"@y_poch @ojalalynne Soy lesbiana pero no, no lo he necesitado. Pero seguro que me puedes explicar como van hacer una atención prioritaria ai no sabes que eres LGTBI...  cmo te prioriza el SEPE?  Encantada de que lo expliques"
"55";"Decidme que esto no es verdad. https://t.co/f9f1pGLnkz"
"56";"SEGREGACIÓN LABORAL EN EL PAÍS DE LOS PARADOS; Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/AZuKSqaqRy a través de @libre_mercado #PSOE #Podemos"
"57";"¿Esa es forma de integrarlos?
Lo único que consigue en discriminarlos. Yo pensaba que eran gente normal como yo u otra persona cualquiera <U+0001F914>
https://t.co/7Zf6r7ad0k"
"58";"Tendrán preferencia sobre las ofertas de trabajo que lleguen al sepe: Los LGTBI, los inmigrantes, las mujeres sin estudios ni preparación, las mujeres víctimas de violencia de género y sus hijos, los gitanos y los drogadictos. Si eres hombre, heterosexual y español te jodes. https://t.co/hUeF8yeghR"
"59";"Ya nos queda menos para cobrar la paguita

https://t.co/prx34qjnnf"
"60";"@AlcantarillaHoy ""El proyecto de Ley de Empleo que se está tramitando en el Congreso, recoge que el colectivo LGTBi sea prioritario en las políticas de empleo. Solo deberán avisar de su orientación sexual al SEPE para ser prioritarias en sus oficinas""
 https://t.co/ps3TWelTlm https://t.co/ZnikzzCgL4"
"61";"@y_poch @ojalalynne Como nos va dar prioridad el SEPE si no sabe que somos LGTBI??? <U+0001F974><U+0001F644><U+0001F644><U+0001F644>"
"62";"Es anticonstitucional que haya distinciones por cualquier razón de nacimiento, raza, sexo, religión u opinión. Es como si por ser del PSOE pudiera obtener más fácilmente trabajo...oh wait!
https://t.co/rZ1AxIk8Nn"
"63";"Las cosas chulísimas de la peor ministra de trabajo de Europa... Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?. 
https://t.co/wEnjwIiOE2"
"64";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, 

por @beagarciagom https://t.co/eNNG8pv10w vía @libre_mercado"
"65";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/81DiwfmRlo vía @libre_mercado"
"66";"@MarDGamero Cotizan más y por eso tienen prioridad? Hay sala VIP en el SEPE para los LGTBI.
<U+0001F914> Que alguien me explique está Discriminación hacia el resto de personas"
"67";"@pues_bueno @quiquepeinado Mientras tanto:
- Se elimina delito de sedicion.
-Se prepara eliminación delito malversacion.
- Colectivo LGTBi prioritario en el SEPE.
......."
"68";"Lo del art. 14, si acaso, para luego. Lo importante es ser femilerda o de la secta LGBTIHJKLMNÑOPQETC+...

Las personas LGTBI tendrán prioridad buscando empleo si comunican al SEPE su condición sexual https://t.co/FYaesL1XGm vía @elliberal_com"
"69";"Las personas LGTBi deberán avisar de su orientación sexual al SEPE para ser prioritarias en las oficinas de empleo https://t.co/pUm4ELjsyg"
"70";"Las personas LGTBi deberán avisar de su orientación sexual al <U+2066>@empleo_SEPE<U+2069> para ser prioritarias en las oficinas de empleo - Pero y esto es buscar la igualdad de los #sereshumanos dar privilegios a unas minorías, habría que preguntar #LGTBi https://t.co/K8CjY3oGJF"
"71";"Se me ocurren pocas cosas más fascistas q tener que decir a un funcionario de un organismo del Estado cuál es tu orientación sexual. Solo una mente totalitaria y enferma puede idear semejante engendro #SEPE #LGTBI #Fascismo #DerechosCiviles #ultraizquierda https://t.co/DZIYXSNI0U"
"72";"El colectivo LGTBI es un conjunto de personas discapacit..das, según el Gobierno de España

SEPE

¡¡¡Qué bochorno todo!!!

Artículo 14 de la CE"
"73";"@SXTrece @sanchezdelreal Lo de que deban avisar no, lo de que las personas LGTBI son colectivo prioritario para el SEPE sí es cierto. Entonces, como un funcionario no puede preguntar la inclinación sexual de la gente, ya me dirás cómo van a saber si no que lo son para poder aprobarle la prestación,Sixto"
"74";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/aPNIL0M6aT vía @libre_mercado"
"75";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?
Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas de empleo califican como ""una locura"".
https://t.co/yZ0A1kf86m"
"76";"Es muy sencillo: vamos a aprovecharnos de estas leyes sectarias. Ahora todos LGTBI.

Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/CdjfpmcT2o vía @libre_mercado"
"77";"@_Elicity_ @CristinaSegui_ Soy del colectivo lgtbi y te digo yo que es un bulo. Es más un amigo mío es alto cargo de SEPE. Insisto es un bulo."
"78";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/Fn0u4FYGib vía @libre_mercado"
"79";"Lo del SEPE con el colectivo LGTBI+ es como lo de MoVISTAR con los que ya somos clientes, las promociones…para los nuevos!"
"80";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/B0m5VEeJv0 vía @libre_mercado"
"81";"a ver si los cishet de los cojones os calláis un poco y aprendéis a algo más que pagar el wifi para reservar online en el Tagliatella, os leéis en profundidad la movida del SEPE y el colectivo LGTBi+ y dejáis de mencionar la Constitución como si tuviera alguna garantía real"
"82";"@MMorguix Ahora todos cuando vayamos al SEPE vamos a ser LGTBI y entonces será por turno como toda la vida"
"83";"Lo del SEPE y declarar que eres LGTBI es información que les das para saber en qué corral y grupo de ganado deberás estar."
"84";"Hala nuevo delito, esta vez por agravio comparativo, es que esta basura están haciendo cosas chulisimas 
https://t.co/RVuM53NKoa"
"85";"Y como demuestro que soy LGT..... en el SEPE?
Me bajo los gayumbos?
Me ti ro al funcionario?
le digo que soy Manoli?
Me corto el ra bo?
#LGTBI a ratos <U+0001F602><U+0001F602>"
"86";"@elmundoes Menos mal que el SEPE es incapaz de encontrar empleo, tanto para  LGTBI+&amp;@!* etc, como para personas normales... sino me sentiría discriminado"
"87";"Las personas LGTBi deberán avisar de su orientación sexual al SEPE para ser prioritarias en las oficinas de empleo
Si esto es así, es anticonstitucional. No puede haber discriminación por razones de sexo. https://t.co/0lTnHzlKE8"
"88";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?
El departamento de Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas del empleo califican como ""una locura""
https://t.co/2VpV0EYMze"
"89";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?
El departamento de Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas del empleo califican como ""una locura""
https://t.co/FcZ6q4Dl8l"
"90";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?
El departamento de Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas del empleo califican como ""una locura""
https://t.co/C3VEuDhpkT"
"91";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?
El departamento de Yolanda Díaz no aclara una polémica que los trabajadores de las oficinas del empleo califican como ""una locura""
https://t.co/nqh50Urdrb"
"92";"Parece k d momento hay 16 causas preferentes d discapacidad para el SEPE, incluida la LGTBI, k no solo da preferencia, a gais, lesbianas, trans, bisexuales, etc., con lo cual quizás los empresarios, opten por otros canales k el SEPE. https://t.co/JTqOS1I612"
"93";"Según el nuevo proyecto de Ley de Empleo del gobierno (en trámite) las personas LGTBI serán prioritarias en políticas de empleo del SEPE. Así un gay, una lesbiana o un trans estarán en igualdad con un discapacitado y por encima de un necesitado hetero. Gran triunfo socialista."
"94";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/8YE3w3SPuP vía @libre_mercado"
"95";"Igualdad...
Te tienes que reir, ser gay es un merito.
Las personas LGTBI podrán avisar al SEPE de su orientación sexual para buscar empleo como colectivo prioritario https://t.co/BLb091EkTY"
"96";"Es curioso porque con el bulo de esta mañana de los LGTBI+ y el SEPE nadie ha dicho que se vaya a hacer pasar por LGTBI+ para burlar la ley.
Será que lo que os molesta es la gente LGTBI+"
"97";"¿Y cómo se supone que las personas pertenecientes al colectivo #LGTBI van a demostrar de cara al SEPE que efectivamente son lo que sea?"
"98";"¿Trabajan mejor?¿Van a hacer una lista con sus nombres? Que yo sepa, esto va contra la Constitución. https://t.co/eRy3zjv2RI"
"99";"España es el único país del mundo donde tratan a las personas LGTBI como discapacitados. Ahora tienen preferencia en el SEPE para encontrar empleo. A las personas LGTBI de bien, les avergüenzan las leyes sectarias del Gobierno social comunista. Buenas noches."
"100";"Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/34kTEstLcQ vía @libre_mercado"
"101";"Las personas LGTBi deberán avisar de su orientación sexual al SEPE para ser prioritarias en las oficinas de empleo https://t.co/o0oWZI4Gtw"
"102";"Alvise Pérez
1
Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"103";"Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"104";"1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"105";"<U+0001F6A8> Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"106";"Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE independientemente de su edad o necesidades económicas. Para ello rellenarán en formulario orientación sexual.

#TelegramAlvisePerez"
"107";"Si no lo digo reviento: Tan valientes que somos para la necesaria reforma del delito de sedición, rebajando las penas, pero tan cobardes que seremos como para no ampliar los DDHH de las personas en la Ley Trans, algo que afecta en la vida diaria de miles de personas, lamentable."
"108";"<U+0001F198> <U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F> LEY TRANS. La democracia tiene una deuda con las personas trans. El sábado más de 1,500 se manifestaron en Gran Vía (Madrid) contra los recortes a la Ley Trans. @CambrolleMar lideró la mani. Vídeo 1/4 #LeyTransParaTodes https://t.co/Vm5Qn7tSz7"
"109";"Alex Alcaide, el laberinto de un hombre trans en el fútbol, tiene que jugar con mujeres hasta que consiga el género masculino en el DNI. Cuestión que estaría solucionada si la nueva Ley Trans estuviera votada y en vigor. https://t.co/XVW6Iggm2D vía @el_pais"
"110";"@elhigadodmarita El @congresoperu debería sacar una ley que grave muy alto espectáculos que medran la salud mental y educación de la población.
Esos espectáculos son tanto o peor que las grasas trans, el azucar en exceso o el tabaco y el alcohol."
"111";"@Stella_Smega3 @HomophobicOoc Ante la ley todos somos iguales, o eso es que se supone que tiene que ser, no importa si eres heterosexual o homosexual o lesbiana o trans o lo que xuxas sea, si cometes un crimen, tendrá sus consecuencias y serás juzgado ante la ley."
"112";"<U+0001F449>La Función Ejecutiva envió a la Legislatura Provincial el Proyecto de Ley de adhesión a la Ley Nacional de cupo laboral travesti trans 

<U+0001F53B>https://t.co/DJOgP4vnk0 https://t.co/RyenVrqk5N"
"113";"@Erivlt Historiador???
Jajaja 

Solo es un ""economista"" de YouTube, además de ser hispanista y altamente transfobico, q ni siquiera leyó el artículo de la ley trans, y obviamente mucho menos va a leer un libro de historia https://t.co/blTbJt7ph8"
"114";"@barbiedirocco Ministra que debería elaborar fuertes políticas para el cupo laboral trans y LGBTIQ y estar permanentemente enfocada a que se cumpla la ley.."
"115";"El proyecto de Ley es de julio de este año, y efectivamente menciona a las personas lgtbi+ y trans. Se las equipara a otros colectivos prioritarios. La mani de ayer ha tenido que doler y el tema de la sedición no genera tanto click. https://t.co/Hh6nHOiE0C"
"116";"@SoniaSierra02 El género va de sentimientos.  La ley trans va se sentimientos.....el fraude de ley que puede venir detras de esta basura del looby queer , es por culpa del capitalisno y las mujeres terf."
"117";"@quedisertio96 @PaulaMuriel18 @infopresidencia @petrogustavo @IreneMontero Lee sobre la ley trans y de paso la ley de Sí solo sí y deja de obsesionarte con mi comentario."
"118";"@decorcub @WillyTolerdoo La protectora de los MENAS? La subvencionadora de los sindicatos marxistas? La mantenedora de las leyes de violencia de género, memoria histórica y ley trans? La que se niega a que se investigue la muerte en masa de ancianos en las residencias?"
"119";"Por pedido de Quintela, el Poder Ejecutivo envió al legislativo el Proyecto de adhesión a la Ley Nacional de Cupo Laboral Travesti y Trans - El proyecto de Ley incluye además la creación de la Unidad de Coordinación Interministerial: https://t.co/W0Glv6Klux"
"120";"@IreneMontero @IgualdadGob @EIF2023 Encuentro feminista? Entonces abolen la  ley trans? Esa que discrimina a la mujer en el deporte , en la ley cremallera, que nos niega espacios seguros, que amordaza la verdad, que vuelve a dar más privilegios a los hombres ?"
"121";"@FREEDOM41125082 @Rodrigo80842128 @CFKArgentina Pero tenemos cupo trans y esta encaminada la ley de humedales tampoco todo es malo"
"122";"<U+0001F3F3><U+FE0F><U+200D><U+0001F308> La gestión municipal, comandada por Jorge Ferraresi (PJ), incumple con la ley de cupo laboral trans. No cumple con la ley de Educación Sexual Integral en las escuelas. No protege ni contiene ante la escala de travesticidios. 
<U+0001F440> A no engañarse con espejitos de colores. https://t.co/mUmHW1uk8p"
"123";"no se me confundan, no estoy defendiendo NINGUNA LEY TRANS. mi apuesta no es reformar el estado nazión ni ningún otro tipo de organización social moderna.

pero igual había que funarla por TERFA jsjsjsj"
"124";"Lo otro que veo es simplifican mucho la discusión compleja que hay acá en España sobre la Ley Trans, en la cual la TERF se han unido con VOX y el PP para oponerse."
"125";"La Función Ejecutiva envió a la Legislatura Provincial el Proyecto de Ley de adhesión a la Ley Nacional de cupo laboral travesti trans. https://t.co/Wx0yG0l4Xa @QuintelaRicardo @JuanVergaralr @Karen_NavarroOK @Florelop @mluz_sc @Lourdez_ortiz"
"126";"FORO NOTICIAS (PFE), [14 de nov de 2022 a las 20:20]
https://t.co/HmzogeUYsi https://t.co/Bj1n06qrJL"
"127";"Vía Radfem

Por qué la Ley Trans perjudica al deporte femenino
https://t.co/PpqpFPpQiM"
"128";"Ojalá se apruebe la ley trans durante la #TransAwarenessWeek... Pero me imagino que los sueños son solo eso, sueños."
"129";"Discurso de juventudes - 31ª #MarchaDelOrgullo Lee Ulises Gauna (Sec. Juventudes FALGBT)

LA DEUDA ES CON NOSOTRES. Ley Integral Trans - Ley Antidiscriminatoria - Sí al lenguaje Inclusivo  #orgullo2022 #30añosdeorgullo https://t.co/BWXcIipJcX"
"130";"Que opinas de la nueva ley trans? — Que era necesaria. https://t.co/oQaAghJlMh"
"131";"tener comentarios transfobos, a pesar de que incluso las he seguido porque han dicho que no tienen una posición en contra de las personas trans, y al contrario incluso dicen que les consta que más que beneficiar a la comunidad trans, la ley trans de España, terminaría por+"
"132";"la Función Ejecutiva envió a la Legislatura Provincial el Proyecto de Ley de adhesión a la Ley Nacional de cupo laboral travesti trans https://t.co/2U3XRNjGpy"
"133";"@Sera04220630 Pues con lo mismo que tendrán que acreditar cuando se apruebe la ley trans con tu simple palabra. Si de verdad van tener ventajas que lo dudo ya que yo siendo discapacitado nunca las tuve, cualquier beneficio seran Gay, bi o trans en 0,"
"134";"@teresacastellmx @MARIACLEMENTEMX @NachoMierV Así tal cual, con educación y como se debe d hacer diputada, por medio d la ley terminar con los ataques d ese enfermo, que le encanta meterse con las mujeres, y abusa d su ""condicion trans"" para que en caso de que un hombre le ponga en su madre lo demande por violencia de genero"
"135";"@JavierGalez La de ley trans de los coches? <U+0001F923><U+0001F923><U+0001F923><U+0001F923>"
"136";"Mira Me pareces De lo mejor del Ppsoe, Pero demuéstralo, Subvenciones a Sindicatos, Fuera si no se pudiera por alguna, Ley Tonta, Ponerlas al Mínimo, ley Trans Fuera , La ley de violencia sin género, Subvenciones a ONG fuera, pues si las Reciben no son ONG , Después seguimos. https://t.co/I7YDdD6ZbT"
"137";"Junte izquierdoso para fomentar el aborto, el sexo con niños y ley trans en Colombia. 
https://t.co/BEv6WywCgl"
"138";"@interiorgob @guardiacivil Bueno, la Ley Trans lo arreglará todo."
"139";"quitando la penosa redacción del titular, la ley en sí no se queda atrás, piensan darle “prioridad” a personas trans, gitanas, de ciertos colectivos étnicos y religiosos entre otros, y me surge la cuestión de cómo sabrán si una persona es trans, de latam o musulmana?? https://t.co/21nZvwPSQx"
"140";"@teresacastellmx @MARIACLEMENTEMX @NachoMierV Muchos estamos esperando una sanción para el diputado trans, no por ser servidor público puede agredir a las mujeres y ciudadanos, mofarse de las enfermedades les gritó muertos diabéticos. Exigimos actúen en marco a la ley contra las agresiones del diputado a la ciudadanía."
"141";"La Función Ejecutiva envió a la Legislatura Provincial el Proyecto de Ley de adhesión a la Ley Nacional de cupo laboral travesti trans https://t.co/noQsuE4Wbp https://t.co/Z3XvUKt5wW"
"142";"Petro recibe a ministra española promotora del aborto, sexo con niños y ley trans https://t.co/nVPRdnH2AM Siendo justos, Petro no engañó a nadie. Su trayectoria es conocida desde hace más d 40 años y en campaña dijo lo q iba a hacer. Los únicos engañados fueron sus electores!"
