"";"full_text"
"21";"@IreneMontero @PizarroMariaJo @AidaAvellaE Creo q no te han informado q en Irán,mujeres están siendo violadas,torturadas,asesinadas,pq están luchando x su libertad,tú q defiendes tanto mujer,piensas hacer algo?O es q esas mujeres iranies,como no votan,no te importan?Espero q en tu cabeza/corazón haya algo + q votos"
"22";"@IreneMontero @petrogustavo Y antes?Creo q no te han informado q en Irán,mujeres están siendo violadas,torturadas,asesinadas,pq están luchando x su libertad,tú q defiendes tanto mujer,piensas hacer algo?O es q esas mujeres iranies,como no votan,no te importan?Espero q en tu cabeza/corazón haya algo + q voto"
"23";"@IreneMontero @IgualdadGob @EIF2023 Y antes?Creo q no te han informado q en Irán,mujeres están siendo violadas,torturadas,asesinadas,pq están luchando x su libertad,tú q defiendes tanto mujer,piensas hacer algo?O es q esas mujeres iranies,como no votan,no te importan?Espero q en tu cabeza/corazón haya algo + q voto"
"24";"La prohibición no las detiene | Así se preparan miles de mujeres iraníes para el Mundial de Qatar
 https://t.co/Evq2ZwQ7yc"
"25";"@peterframpton fui la primera en poner la foto de MashaAtmini en mi perfil el problema cultural se ha convertido en politico sin olvidar que Iran ayudo a derribar a Isis en Irak Complejo pues la revolucion de las mujeres por Masha es solo de las mujeres iranies para que Isis no vuelva a Iran/k"
"26";"@SerranoIsmael Libertad Mujeres Iranies. Libertad"
"27";"Esta Canción se llama: Bayare, un canto dedicado a la libertad y a los derechos de las mujeres Iraníes, un canto digno de ser el himno de la revolución irani del 2022.
#ProtestasDeIran #IranProtests2022
#IranRevolution2022
#IranRevoIution
#Bayare #Iran
https://t.co/FzrhvDuDqg"
"28";"Macron ¿Cree que los bárbaros franceses que violaron a la esposa del comandante de los independentistas argelinos y le tomaron una foto están preocupados por la libertad de las mujeres iraníes?(FpS) https://t.co/NZ5nUuBrrT"
"29";"@doctorfausto16 @BMarmoldeLeon José Antonio, iraníes y afganos.igual le dan latigazos a sus mujeres .son musulmanes, terrorista,  su idolatría enfermiza x ALÁ LOS LLEVAN  A SER PRIMITIVOS"
"30";"La OMTM suscribe la declaración conjunta de las organizaciones democráticas de mujeres en solidaridad con la lucha de las mujeres iraníes por dignidad, igualdad, paz, justicia y por derechos humanos y democráticos. <U+0001F4DD><U+0001F4CB>

https://t.co/IIYfWiD1ke"
"31";"0 dudas de que si <U+0001F1EA><U+0001F1F8> fuese un rival geopolítico de <U+0001F1FA><U+0001F1F8>, Irene Montero sería una traidora al servicio de los anglosajones, creando un relato anti-español donde nos pondría como la personificación misma del mal, como estas mujeres iraníes, chinas y rusas que salen en la Bebecé. https://t.co/MW9fT12yph"
"32";"#EditorialLP
Falta más solidaridad con las mujeres iraníes 
https://t.co/uVXepf4T4U https://t.co/1INzOVl5Br"
"33";"Emmanuel Micron (no está mal escrito) y mísera memoria histórica. ¿Cree que los bárbaros franceses que violaron a la esposa del comandante de los independentistas argelin y le tomaron una foto están preocupados por la libertad de las mujeres iraníes?

El mundo es tan ridículo... https://t.co/c58QfzPnN1"
"34";"Mujeres iraníes entonando el himno de las Tesis. https://t.co/cbBsJg71kL"
"35";"Macron recibe a mujeres iraníes para hablar de las protestas feministas https://t.co/fR0RY8VJLW"
"36";"Macron recibe a mujeres iraníes para hablar de las protestas feministas https://t.co/i2r8XIYoHZ"
"37";"Por favor...Dios, que estas en los cielos...! Libertad para los iraníes , y en especial a las mujeres heroicas, de ese país. Que muera el islam.,!
Que muera el comunismo, en Venezuela. https://t.co/49QAx85iwX"
"38";"Los franceses, esos que violaron y luego fotografiaron a la esposa del comandante independentista de Argelia ahora están muy preocupados por la libertad de las mujeres iraníes. https://t.co/GVV2vVK4Wn"
"39";"Mujeres con luz y respaldo social para conmemorar el #25N2022 

La campaña de San Juan de #Aznalfarache tendrá un recuerdo para las mujeres iraníes.

El acto central, el 25N, se celebrará tras la V Marcha contra la violencia machista en la que participan escolares y colectivos. https://t.co/aPQbIb0TaS"
"40";"Nadie de estas mujeres ....de su lucha y de la indiferencia del mundo .no son ukranianas ni son iraníes.. https://t.co/3EVDQ8K3Kw"
"41";"el control de su vida en un ambiente de opresión” y “canaliza la experiencia traumática de su personaje con tanta ternura como fortaleza en un momento en el que miles de mujeres iraníes están llevando a cabo valientes protestas contra la opresión”. De la segunda, por su parte,"
"42";"@me_zameerjaffri @AlinejadMasih Esta es la revolución de todas las mujeres de cualquier parte del mundo.Estamos con las https://t.co/mPaSksVnGm espantoso la falta de dignidad de muchos hombres iraníes que permiten que nosotras seamos tan oprimidas."
"43";"“Iraníes: Mujeres, vida, libertad”, de @amelirad: “Por lo que luchan las mujeres en Irán es por la vida y la libertad de elegir. Con hiyab o sin él, ambas luchan por su derecho a elegir”. Revista completa en: https://t.co/EljivI5N4N https://t.co/aZKKDZQ9Dj"
"44";"@AleFezGa @Yolanda51832727 Pues si Podemos es tannnnnn feminista y apoya sin pausa la defensa de libertades de las mujeres iraníes, como bien dices, no veo que coño hace el régimen iraní financiando a los que van contra ellos.
Deberían financiar a Vox o al PP, que no son tannnnnn feministas."
"45";"@Yolanda51832727 @dete2666 Eso es verdad en parte, en cualquier caso, exiliados en contra del Régimen criminal iraní actual. A Podemos lo financia este último, y es por eso que podemos es tannnnnn feminista y apoya sin pausa la defensa de libertades de las mujeres iraníes."
"46";"Actrices, políticas, empresarias y demás mujeres feministas, ahora sí que os necesitan las mujeres iraníes.

Es hora de pasar al siguiente nivel en el activismo por esta causa, ha llegado el momento de haceros una mechas californianas para protestar por la pena de muerte. https://t.co/hpeTFNMY1R"
"47";"Irán: nueva ley de crecimiento demográfico pone en riesgo la salud de las mujeres iraníes https://t.co/kP3CwdGpuq"
"48";"@Maryc2019 @BioSaura Dejen trabajar
Las mujeres Iranies desde adentro hacen su revolución. Muchas quieren vivir así. Es Respeto
2022 se vive como se quiere
A los niñas en Suecia no la queremos con velos, estamos viendo...
Como animales le van a caer a Shakira, son terribles."
"49";"¿Cree que los bárbaros franceses que violaron a la esposa del comandante de los independentistas argelinos y le tomaron una foto están preocupados por la libertad de las mujeres iraníes?

 El mundo es tan ridículo... https://t.co/Ve5mboPt7A"
"50";"@periodistan_ Qué terrible! Más dramático que las torturas de las mujeres iraníes de las que nunca te quejaste <U+0001F921>"
"51";"@LatinMansion @raquel_jrc Esos iranies son unas pandillas de Maricones peleando con mujeres hermosas.!A las mujeres ni con el pétalo de una Rosa!"
"52";"<U+2764><U+FE0F><U+0001F90D><U+0001F49A>Nomine a mujeres #iraníes para el Premio Nobel de la Paz por levantarse valientemente por los derechos de las mujeres - ¡Firme la petición!  https://t.co/9oA2cXeGK1 a través de @UKChange
#IranRevolution 
#Mahsa_Amini https://t.co/TLwKeMgMTO"
"53";"@EugeniaRolon_ @Angelalerena @Argentina @TV_Publica @TNTSportsAR me imagino que fuiste a apoyar la lucha de las mujeres iranies a Teheran,verdad?..o solo te ofendes por twitter?"
"54";"@LatinMansion Que dolor!! Tan lindas las Mujeres Iranies, que tristeza. Hombres misogenos, cobardes, inseguros!!"
"55";"@apijuanv @EsquerraTarrega @Esquerra_ERC @ERC_dones @igualtatcat @najat_driouech @meiusferres @raquelsans @martarovira @martavilaltat @taniaverge La morita de la foto lo primero es quitarse el trapo en solidaridad con la mujeres iranies. Eso es feminismo y no teatro"
"56";"La asesina cúpula teocrática de Irán pretende excluir jugadores de la selección de fútbol al Mundial de Qatar por apoyar la defensa de los DDHH de las mujeres iraníes… https://t.co/0P21q508vS"
"57";"Como mujeres, debemos ayudarnos mutuamente y no permitir que continúe esa Aberrante Dictadura del islam en mujeres iraníes BASTA YA! https://t.co/hXjb4HZdYn"
"58";"Recopilatorio de mujeres iraníes oponiéndose a clérigos que las presionan para que usen hiyab y se cubran el pelo https://t.co/YkI0ISyJgA @FinoFilipino"
"59";"@IDEA_fundacion @Mincyt_VE @Ciepe_VE @SocializaCIDA @CNTI_VE @codecyt @fundacioninzit @ind_canaima @ConatiOficial @FIIIDT_OFICIAL En cambio los hombres iraníes si apoyan a las mujeres… https://t.co/keBwVoumFE"
"60";"A esta mujer le importa nada la violación de los DDHH de las mujeres iraníes…

…exclusión, sometimiento, flagelaciones públicas con látigo, prisión y ejecución por lapidación…

…un atávico, medieval y oscurantista régimen teocrático. https://t.co/ocqiztBxzK"
"61";"@IDEA_fundacion @Mincyt_VE @Ciepe_VE @SocializaCIDA @CNTI_VE @codecyt @fundacioninzit @ind_canaima @ConatiOficial @FIIIDT_OFICIAL A esta mujer le importa nada la violación de los DDHH de las mujeres iraníes…

…exclusión, sometimiento, flagelaciones públicas con látigo, prisión y ejecución por lapidación…

…un atávico, medieval y oscurantista régimen teocrático."
"62";"Igual defienden la sanidad pública desde la Ruber Internacional, que se cortan un mechón de pelo por las mujeres Iraníes desde su ático de Somosaguas.
#HipocritasCaviar"
"63";"@MaraLGilLaureir @EleonoraNavatta Si... Lo mismo deciamos de las mujeres iranies aterrorizadas debajo del velo porque si 'incumplian' las mataban. Claro que hay que respetar otras culturas. No ser complice. Si no boicot por lo menos abrir carteles en las canchas. Espero."
"64";"Una manifestación por la subida de los precios? Por la reforma del delito de sedición? Por la libertad de educarse en español? Por las mujeres iraníes? En contra de pactar con bildu?….naaaaaaaaaaa"
"65";"@critico2_ Son huecos  de cerebro y vacíos de  alma...
LOS MAL LLAMADOS  INFLUENCERS  NO SON MAS  QUE UNOS  ""ESTUPIDENCERS""
Influencers las mujeres  Iranies... Los soldados  Ucranianos..."
"66";"@epigmenioibarra Tienen mas ovarios LAS MUJERES IRANIES QUE EL PEND.EJO DE ANAYA"
"67";"Marion Cotillard, Julieta Binoche, y otras artistas top de Francia se cortan el pelo frente a la cámara para solidarizarse con las mujeres iraníes. Su campaña se llama #HairForFreedom. @dw_espanol te lo cuenta. https://t.co/lKVCpk36Tp"
"68";"@PabloIglesias @ionebelarra @AleJacintoUrang @SuperRoStar @Julio_Rodr_ ala los socios de los ayatollas ¿que?¿disfrutando los crimenes de vuestros socios (los ayatollas)? ¿la foto de recuerdo por las torturas, violaciones y matanzas de vuestros socios? sois complices de todo lo que estan sufriendo los iranies, sobre todo los niños y las mujeres"
"69";"<U+0001F1EE><U+0001F1F7> Nuestra compañera iraní Shiva Amelirad Shafiei @amelirad, sindicalista, miembro de los sindicatos docentes iraníes y activista por los derechos de las mujeres ha escrito esta semana en nuestra @RevTrabajadora @CCOO este artículo: Mujeres, vida, libertad. 

Hay que leerla. https://t.co/IzydFCXaDB"
"70";"LA FRASE ""SE SOLTARON EL MOÑO""  TOTALMENTE APLICABLE A LAS MUJERES IRANÍES. <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>"
"71";"En Irán, Afganistán y varios países musulmanes  prohíben a las mujeres estudiar, ir solas a comprar, son tratadas como esclavas. ¿ Protestan los gobiernos por ello. ? ¡ No! Lo sabemos por periodistas.
Tenemos que apoyar a todas y todos los iranies que se la está jugando."
"72";"@IreneMontero @FranciaMarquezM ¿Y porqué hicisteis una manifestación JUSTO el dia q se manifestaban las mujeres iraníes en Madrid? Ah, xq teniais q haceros la foto y manipular a personas trans, mientras silenciabais a esas mujeres q escaparon de un regimen que ha sido muy dadivoso con según q personas aqui..."
"73";"@20m Más libertad para las mujeres iraníes.
De no ser por mujeres como Yolanda no me quiero ni imaginar que sería de ellas."
"74";"@trentero @hemmeh_h Es que por Dios, en pleno s.XXI y seguimos con ese tono rancio de mensajes, pero luego yo voy con las mujeres iraníes <U+0001F937><U+200D><U+2640><U+FE0F><U+0001F937><U+200D><U+2640><U+FE0F>
Tú qué vas a ir con nada, tú no tienes #Vergüenza si apoyas esto.
Algunos en vez de ponerse un seudónimo de gran ensayista del XIX deberían ponerse <U+2B07><U+FE0F><U+2B07><U+FE0F> https://t.co/iSGAKyybRd"
"75";"@HELIODOPTERO Es la BASURA de la vida,es la escoria diabólica,es el mal disfrazado de cristianismo,es la miseria de la vida,eso fueron los tratantes de esclavos del pasado y en el presente, continúa bajo otro esquema! A las mujeres Iraníes,Afganas y otras,son esclavas de las ratas CLÉRICAS<U+0001F92C><U+0001F92C>"
"76";"Según medios iranís, Azmoun-Taremi, iconos #Irán <U+0001F1EE><U+0001F1F7>, tuvieron grave discusión en concentración.

Azmoun publicó que “las normas de Selección les impiden expresarse sobre protestas"" y estaba dispuesto a “sacrificar” su plaza Qatar2022 “por un solo pelo de las mujeres iraníes"" https://t.co/ZQZZQhJiHM"
"77";"La directora ejecutiva de BAJ, Loreto Bravo, expuso que gracias a la colaboración de la programadora Parisa Ghasemi traerán al encuentro la voz de las mujeres iraníes, quienes han movilizado al movimiento feminista internacional. https://t.co/wmeVAxLA0e"
"78";"@AleJacintoUrang es una manifestacion de apoyo a las mujeres IRANIES??? https://t.co/1VSqO7O9hh"
"79";"@Pam_Angela_ es una manifestacion de apoyo a las mujeres IRANIES??? https://t.co/CD2JJSTitW"
"80";"¡La prohibición no las detiene! Así se preparan miles de mujeres iraníes para el Mundial de Qatar
 https://t.co/6wodMmn3xH"
"81";"@Isb7 @DianaMorantR Todas las mujeres del gobierno son mujeres beta. Aplauden todas a una voz, a una orden, a una sugerencia. Se dicen feministas, pero hay que ponerles comillas: 'feministas'
Basta con comparararlas con las iraníes para comprenderlo."
"82";"@gabrielboric @totiorellanag Yalda Agja Fazli, 19 años asesinada por el Estado ""Islámico"" Iraní. Tu ministra no ha dicho una sola palabra respecto de la lucha de las mujeres iraníes... Tu gobierno tampoco. https://t.co/CcZREUIzqH"
"83";"Qtar es un país de mierda misogeno. Ya deberían dejar de venerar esos países y no mirar el mundial y no venderse por un crucero gratis para promocionar un a un país odiador de mujeres . Defienden a las mujeres iraníes Pero se sacan la fotito en Catar #pelotudos"
"84";"@RuthLorenzo Gracias por apoyar las mujeres iranies en su lucha contra el régimen Islámico, por #mujerVidaLibertad #IranRevolution 
viva la Libertad"
"85";"Artistas francesas se cortaron el pelo en solidaridad con las mujeres iraníes https://t.co/2D9TCMdWeH"
"86";"Recopilatorio de mujeres iraníes oponiéndose a clérigos que las presionan para que usen hiyab y se cubran el pelo https://t.co/cbmxqa0hqt"
"87";"Los hombres se suman a esta protesta, iniciada por las mujeres iraníes hace 8 semanas, que se enfrenta a una tiranía teocrática enquistada en el poder hace 43 años. https://t.co/AMPX4AUMd8"
"88";"¡La prohibición no las detiene! Así se preparan miles de mujeres iraníes para el Mundial de Qatar
 https://t.co/fQr7wMbwzJ"
"89";"15 mil mujeres iraníes que protestaron por sus derechos ENFRENTAN LA PENA DE MUERTE TRAS SER ARRESTADAS. Feministas, apoyen a sus hermanas. Cc @azucenau @GabyCuevas https://t.co/cSzyGYt0Ij"
"90";"“Por bailar en las calles”, “por cada vez que tuvimos miedo de besar a nuestros amantes”, “por nuestras hermanas” y “por las mujeres, la vida y la libertad”, dice la canción del popularísimo Shervin Hajipour, 25 años, inspirada en mensajes publicados x iraníes en las redes<U+0001F447><U+0001F447><U+0001F447> https://t.co/O8u2PmoWw2"
"91";"@oniszadis Apoyo la lucha de las mujeres iraníes por decidir si se ponen o no el velo? Totalmente. Son ellas mismas las que buscan ese cambio."
"92";"Mas le valiera a los religiosos iraníes abandonar el poder civil y dejar de masacrar, martirizar y maltratar a su pueblo, sobre todo a las mujeres y dejar vivir a la población en paz y en libertad."
"93";"Ruth Lorenzo se corta un gran parte de su pelo en directo en su concierto celebrado en Madrid como muestra de solidaridad con las mujeres iraníes:
"";Por la libertad!""
¿Qué opinas de esto? https://t.co/sUb1r1YSbx"
"94";"Nunca he llegado a comprender cómo las autoridades iraníes, con pretextos religiosos, pueden soportar el martirio y la amargura de sus mujeres, privándolas de sus derechos y libertades. Resulta canallesco y de una crueldad infinita."
"95";"¡Apoyemos a las mujeres iraníes! - ¡Firma la petición! https://t.co/YK9VFqGxuJ a través de @change_es"
"96";"¡La prohibición no las detiene! Así se preparan miles de mujeres iraníes para el Mundial de Qatar
 https://t.co/NTcEyKWCmd"
"97";"¿Qué significa la histórica iniciativa y acción de la ""quema de velos"" d las mujeres iraníes para el feminismo?
¡Esto va mucho más allá d la quema d sujetadores del 68 en Europa!
Martha Zein y yo estamos trabajando en otro proyecto sobre el impacto d la lucha d las mujeres d Irán https://t.co/JlqVAwlRgM"
"98";"@Pam_Angela_ y las mujeres IRANIES NO !!!
para que pertenescas a IGUALDA no aplicas lo que predicas 
mas bien ña igualda para vosotres 
es quien os dee DINERO es bueno 
y quien no es machirulo https://t.co/zzL0F6gUJ7"
"99";"las mujeres iraníes empiezan a rebelarse. 
Se enfrentan a los que controlan su via. 
Se levantan contra ellos. 
Claman justicia y derechos. 
Qué lección para todas las blancas, pijas y cis que somos en occidente. https://t.co/5ShSdirriD"
"100";"""La diferencia entre las mujeres iraníes del movimiento #IranRevoIution y las neo feministas francesas: las primeras arriesgan la vida, las segundas la saliva."" https://t.co/Qk4mSIu5Oq"
"101";"Y asesinan y le dan palos a las mujeres Iraníes y está señora no dice NI PIO..doble discurso.. https://t.co/dVGVpACWWZ"
"102";"@sschweblin @LaEnriquez1973 @SaninPazC Mientras la intelectualidad feminista occidental se masturba entre teoría queer y esencialismo biologisista, a las mujeres iranies que luchan x sus derechos las matan y encarcelan, y todas se callan la boca. Se ha perdido las prioridades. Hartan!!!"
"103";"Y TÚ; TAMBIÉN, CREES Q' FRACASARÁ DIOS...?? Y XQ' AL FIN D CUENTAS...; MÍ DÍOS ES REAL..! COBARDE ASESINO; VIOLADOR D NIÑAS Y D MUJERES! Y A ESO, LLAMAS TÚ; UN GOLPE D ESTADO ORQUESTADO X LA CIA..? CUÁNDO SON MUJERES IRANÍES, LAS Q ASESINAS? Q' POCO HOMBRE; 1 COBARDE, 1 MARICA..! https://t.co/6AwLh4DNA6 https://t.co/d1w4AVyGB6"
"104";"Además un homenaje solidario para con nuestras hermanas iraníes, mujeres y niñas que siguen sufriendo represión. Para que no caiga en el olvido su lucha, su desobediencia civil. 
Mujer, Vida y Libertad! https://t.co/58YEvcwPGQ"
"105";"Coldplay analizó el perfil de los posibles conductores para la entrevista, y eligieron a Juana Viale por su causa ecológica y por la acción que tuvo con Ias mujeres iraníes .... https://t.co/8QLhVRfyYS"
"106";"Mujeres iraníes se cortaron el pelo y quemaron el hijab poniendo en sus redes sociales su manera pacífica de protestar.
Este gesto ha traspasado fronteras, y artistas internacionales se han unido a él como muestra de solidaridad, entre ellos actrices españolas como Penélope Cruz. https://t.co/iRudxYL9o9"
"107";"Ya tienes disponible en nuestro canal de YouTube el vídeo de la actividad organizada por el Departamento de Convivencia y el Plan de Igualdad apoyando a las mujeres iraníes.

#mahsaamini #apoyoamujeresiranies #somoselieselenagarciaarmada @cepjerez @educaciongob @educaand https://t.co/l2Yb7iptF2"
"108";"@macd1991 @mikemr_ucv @christianj_c @EmmaRincon los Iranies(Islamicos) estaban protestando recientemente contra su modelo totalitario pero eso no significa nada no? hay q vivir ahi para saber q matan a mujeres,homosexuales y violan derechos humanos, hay q vivir en Corea, China, Cuba para saber q la gente de ahi lo pasa mal? <U+0001F606>"
"109";"@NoaGresiva La parida del día en Twitter. Solo falta que Tosar se corte un mechón de la barba, en solidaridad con las mujeres iraníes."
"110";"Esta lucha quiere incluir no solo a aquellas mujeres iraníes (o no) que se ven obligadas a usar velo, sino que también es una oportunidad de hacerse oír para aquellas musulmanas que quieran llevar hijab en escuelas o espacios públicos y no pueden en diferentes países occidentales https://t.co/vG9Cs06tqu"
"111";"Cuando comenzaron las protestas pacíficas de 2018 lo hacían bajo el principio de que “la lucha va más allá del velo. Las mujeres iraníes luchan por la dignidad” (declaración de Alinejad, activista)"
"112";"@AgenteRandal No les importan las mujeres iraníes como no les importan los hombres ucranianos. Es un asunto de pura geopolítica y propaganda para sus amos."
"113";"@jesusdelacruzol @YagoRodri1 @will_pulido @margayakovenko @FernandoHValls @JuanPina @juanrallo @BalEdmundo @jcasillas_bayo @francarrillog @insate2 Los legisladores iraníes exigen castigos severos para los ""alborotadores"" en medio de protestas
https://t.co/Q1Sc1oRIcu"
"114";"<U+2702><U+FE0F> El gesto de un jugador en apoyo a las mujeres iraníes <U+0001F1EE><U+0001F1F7>
 
<U+26BD><U+FE0F> Irán le ganó a Brasil la Copa Intercontinental de Fútbol Playa y uno de los goles fue hecho por Saeed Piramoon, quien lo festejó haciendo un gesto de “cortate el pelo” en apoyo a las mujeres de su país. https://t.co/3uLfGsMxNh"
"115";"@ElPolitologoSv Ahora entienden por qué el poder absoluto es malo para algunos políticos <U+0001F914>

Sinó mira a los iraníes, de ser una democracia próspera pasaron a una estupida teocracia donde las mujeres perdieron sus derechos. https://t.co/NJJi0ew7pE"
"116";"@mojteba05 Que viva las Mujeres Valientes Iraníes <U+0001F44F><U+0001F3FB><U+0001F4AA><U+0001F3FC><U+0001F44D><U+0001F3FB>"
"117";"@olimpia_epiro Totalmente a favor. Cómo mujer cualquier símbolo que represente el sometimiento hacia el hombre debería ser prohibido. No son costumbres y sino mirar a las mujeres Iranies. No se puede estar todo el día dando la matraca de la igualdad con idotrces de bancos morados y apoyar ésto"
"118";"Las mujeres iraníes han desatado un movimiento social increíble en Irán.

El mundo, y los que creemos en la Libertad, no debemos dejarlas solas, porque si eso pasa, las consecuencias serán espantosas sobre ellas. https://t.co/yfisetyfeu"
"119";"@Virginia_567 Che Vicky ..
Para cuándo la marcha a favor de las mujeres iraníes ??  Lindo líder te mandaste ....sabes toda la historia del Che ?"
"120";"En Irán sigue las acciones de jóvenes despojando a los clérigos musulmanes de sus turbantes como una forma de protesta contra el asesinato y tortura de manifestantes, la restricción de libertades y la opresión a niñas/mujeres iraníes https://t.co/Alh6MKjsHb"
"121";"Levantar una ciudad humana como Mariúpol, aprender hasta poder pintar los girasoles y hacerlo y conservarlos, desarrollar la física y la electrónica que nos da internet. Todo puede reventarse en un día o menos. Como los budas de Bamiyán o los derechos de las mujeres iraníes. https://t.co/qOWcs8HIWh"
"122";"¡Apoyemos a las mujeres iraníes! https://t.co/th7KBBqs6i a través de @change_es"
"123";"<U+0001F44D> #Política | Todos los grupos municipales del Ayuntamiento de Valladolid de acuerdo en el apoyo a las mujeres iraníes https://t.co/7nT0yiwCDD https://t.co/NoQgZim8Yc"
"124";"EE.UU está armando a los Yihadistas iraníes por la frontera del Kurdistán iraquí.
Pero no vayáis a creer que los yihadistas iraníes no respetarán a las mujeres, en caso (muy dudoso) que tengan éxito.
Las respetarán tanto como lo hacen en Katar, Arabia Saudita o los Emiratos."
"125";"¿ Porque la prensa zurda-feminista se ha olvidado de las mujeres iraníes que se están jugando la vida en Irán ? Que asco dan."
"126";"Ha aparecido en mi TL un tuit supuestamente feminista -en realidad, tránsfobo- de una tuitera que, en vez de defender a las mujeres iraníes, se molestó en escribir un hilo para denunciar la manipulación occidental cuando condena a los ayatolás. Lo de estos rojipardos es de traca."
"127";"@okdiario Feministas de verdad son las mujeres iraníes que salen a la calle a manifestarse jugándose la vida y por desgracia muchas han muerto, no como la basura feminista que hay  por desgracia en España."
"128";"PODEMOS ARANJUEZ tuvo la desfachatez de llevar una propuesta a favor de las mujeres iraníes. 

Y VOX se mantuvo firme, sin miedo al titular. 

-Su condena ante estos asesinatos era rotunda.

-Sin embargo, NO se podía apoyar a un proponente, deslegitimado por sus propios actos. https://t.co/1EHAQ5L3sk"
"129";"La nueva generación de niñas iraníes son valientes, cualquiera puede ver esto como grosero y sin sentido, pero estas mujeres y niñas están hartas de estos hombres que les quitaron su libertad y sus derechos.
  A bajo el  amama (turbante) https://t.co/Kyw5Hir9gr"
