"";"full_text"
"13";"@AbogadosCrist Los sellos de Correos del Partido Comunista, tampoco."
"14";"#Chile <U+0001F1E8><U+0001F1F1> || El alcalde de la comuna chilena de Recoleta y exprecandidato a la presidencia, Daniel Jadue, es objeto hoy de amenazas a través de correos electrónicos, tras denunciar a grupos de ultraderecha y anticomunistas. 

Más <U+0001F517> https://t.co/OtHFsF6buN https://t.co/ssjETxIhio"
"15";"@ComercialRaul @elpce @Correos Que tengas una foto con una marca capitalista de fondo y que te guste el partido comunista... Yo no lo entiendo pero noseq"
"16";"Una jueza prohíbe a Correos vender el sello conmemorativo comunista ¿Que opinas tu? #españa @ESdiario_com https://t.co/HBTd12a6Gs"
"17";"El PP, Vox y Cs también censuraron la decisión de Correos de emitir el sello conmemorativo del centenario del #PCE, pidiendo la dimisión de su director
https://t.co/kEiXbTSDGT
@NuevaRevoluci0n  
https://t.co/kmtWmdIcp6  
#CentenarioPCE @elpce @EnriqueSantiago"
"18";"Abogados Cristianos han provocado el mejor marketing posible para que los sellos del aniversario del Partido Comunista se vendan como churros.
He ido a la tienda online de Correos y ya no los he encontrado."
"19";"PARA AÑADIR AL SELLO MENTIROSO. Puede decir el PCE donde el Partido asesinó a NAVAJAZOS a Sabugo, dirigente comunista Interior, y otros 200 más, entre ellos, León Trilla.El PCE es un partido Criminal y Correos, que es de todos, no tiene ética alguna.Otro ignorante, si jefe! https://t.co/pJTr8vgGOD"
"20";"Hace años que no compro sellos. La próxima semana iré a Correos a comprar los del partido comunista. <U+0001F606><U+0001F61D> https://t.co/2lDepgxBPO"
"21";"@elpce @Correos Nunca he votado al partido comunista, pero la coherencia en estos tiempos enrarecidos es digna de ser halagada. Lo moral y lo legal deberían siempre ir de la mano. Me alegro mucho de la decisión judicial y de que se batan los records de ventas de ese sello."
"22";"Por si queréis comprar los sellos del centenario del Partido Comunista. Esos sellos LEGALES que han retenido de forma arbitraria. Ya se pueden comprar :)
https://t.co/kgHfr7xZmb"
"23";"@ldpsincomplejos Han aprovechado el revuelo de la ley Montero y el comienzo del mundial,para lanzar Correos el sello comunista.Aprovechan todo."
"24";"La jueza levanta la suspensión de distribución del sello del Partido Comunista #CentenarioPCE.

La misma magistrada que aceptó las cautelarísimas ahora estima los argumentos de Correos y vuelve a permitir la circulación del sello @elpce 

https://t.co/lIWRsuTdoi"
"25";"«Que Correos emita un sello por el centenario del Partido Comunista de España (PCE) se ha convertido, para quienes ven comunismo por encima de sus posibilidades, en síntoma de la influencia del comunismo en España que, además, debe ser combatido por vía judicial» https://t.co/HMFqx5JMgF"
"26";"La jueza levanta el veto a la distribución del sello del Partido Comunista https://t.co/MnbRlx435r vía @eldiarioes Jamás se podía imaginar Correos una campaña de publicidad de tanto éxito y gratis, gracias a la jueza que la vetó"
"27";"@elpce @Correos En el kiosko del pueblo, por cierto pueblo tenido por comunista donde quedan cuatro gatos afiliad@s, porque se dieron de baja much@s por las corruptelas internas y por engañarles, me ha regalado esta edición venial y de coleccionista democrático esencial;

Gusta solo a HONORABLES https://t.co/rdGlspEPOA"
"28";"@joseluiscano7 @AbogadosCrist Si amáis al prójimo como es, por qué os pasáis la vida intentando cambiarlo para que sea como vosotros?
Por qué entorpecéis la Justicia para retirar un sello de correos comunista?
No amáis también a los comunistas como son?"
"29";"@GLlamazares @alfonsopmedina El ""daño reputacional"" a correos o al partido comunista....??? por que correos tiene cero reputacion, y el partido comunista ya ni te cuento....
https://t.co/ngrtIXjyTJ"
"30";"@FelixLopez_Rey Metete toda la tirada que ha hecho correos por el Cucú.
Comunista de <U+0001F4A9>"
"31";"@sualos @joaquinbmp Ahí lo tienes…a la juez se la puso a hoja de perejil para nada.

https://t.co/mukdu486ib"
"32";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/iuTRpxcqn4"
"33";"La jueza levanta las cautelares sobre la distribución del sello de Correos del Partido Comunista https://t.co/yrPojGwF3O"
"34";"@Felino_Tigre_ @FonsiLoaiza Fíjate si tiene lagunas la ley de memora histórica que Correos saca un sello en comemoración del partido comunista y en el País Vasco se homenajea a los etarras."
"35";"#AsociacióndeAbogadoscristianos impugnando la emisión de un sello que conmemora el centenario del PCE por violación por parte de #Correos de la neutralidad política?, ¿y un Juzgado suspendió cautelarmente la emisión durante meses? ¿En que país vivimos? https://t.co/IWs8dUkzBe"
"36";"@EnriqueSantiago @elpce La mierda roja que a usted le encanta persiguió a seres humanos a quienes torturó y asesinó sólo por ser Católicos, imagine usted que harían los judíos si esa porquería de correos (politizada y clientelar) pone una swastika nazi. Tan terrible como una hoz y martillo comunista."
"37";"La emisión de una estampilla de Correos por el centenario del Partido Comunista de España provoca un debate sobre la importancia de esa formación política en el establecimiento de la democracia española https://t.co/YCdXvdODFg"
"38";"El sello de la ignominia cuando vaya a correos , compre un sello en el estanco, no acepte qué le pongan él franqueo del selló dél Partido Comunista, en ése momento estará contribuyendo a la divulgación de asesinos cómo Carrillo , él ejecutor de Paracuellos , boicot al sello"
"39";"Abogados Cristianos pierde la batalla y revaloriza el sello del Partido Comunista: sin existencias en la web de Correos vía: @lavozdelsures https://t.co/1EsvHE0YF5"
"40";"1) Una jueza ha admitido este sábado una petición de Abogados Cristianos para paralizar el sello de Correos que conmemora el centenario del Partido Comunista d España (PCE). 
Días antes, los partidos de derechas (PP, Cs y Vox) reclamaron efusivamente la retirada d este sello. ... https://t.co/2vK4Bw0E24"
"41";"@SuperRoStar Precisamente por que es una democracia, se permiten cosas como que la casa de correos saque un sello comunista, o que partidos que su principal característica es romper la unidad de España, tengan voz y voto en la gestión del país."
"42";"@elpce @Correos Mas de un comunista de sofa se forrara con la reventa... https://t.co/j4zeetixpZ"
"43";"@LanoUnai Y @Correos de España haciendo un sello comunista, madre mía qué locura! https://t.co/k9Kq4cfPao"
"44";"Se levanta la suspensión cautelar a la emisión del sello de Correos por el centenario del Partido Comunista de España

#Madrid #Justicia #Correos #Sello #PCE #PartidoComunista #GMY
https://t.co/PuPvQf65el"
"45";"Una jueza paraliza la emisión del sello de Correos conmemorativo el centenario del Partido Comunista https://t.co/PWlCvSf1pk https://t.co/0ZApt11bwU"
"46";"https://t.co/FJOVyODXmL
@txepeligro: ""El fantasma del comunismo recorre un sello""

Una estampilla de Correos por el centenario del Partido Comunista de España provoca un debate sobre la importancia de esa formación política en el establecimiento de la democracia española."
"47";"El sello conmemorativo de los 100 años del Partido Comunista de España se puede volver a vender. La jueza ha rechazado las “razones de orden político” alegadas por Abogados Cristianos https://t.co/0wMwlqJ97Z"
"48";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/J2DkSqRjlu"
"49";"SETROI NOTICIAS. El fantasma del comunismo recorre un sello. https://t.co/BsksvuXBPl https://t.co/54oWMTa98U #NOTICIAS La emisión de una estampilla de Correos por el centenario del Partido Comunista de España provoca un debate sobre la importancia de esa formación política en el"
"50";"El sello de Correos del Partido Comunista podrá emitirse, dictamina la juez.
Fue autorizado por las Subsecretarías de Transportes, Movilidad y Agenda Urbana y Hacienda.

Qué bien. ¿para cuándo la esvástica por el aniversario nazi?"
"51";"HASTA DONDE LLEGA LA MANIPULACION,LA IGNORANCIA Y EL ADOCTRINAMIENTO. NO AL COMUNISMO Luz verde a la distribución del sello de Correos del Partido Comunista https://t.co/PatSp8DTbU a través de @ABCespana"
"52";"La magistrada levanta las medidas cautelares a #Correos tras la denuncia de Abogados Cristianos. El sello q homenajea al @elpce por su centenario se distribuirá a partir del lunes 21 de noviembre. En @TheObjective_es https://t.co/s0sfSkgosX"
"53";"@elpce @Correos No es muy comunista por vuestra parte estar comercializando estampillas"
"54";"Si no se explica la argumentación de Correos y la resolución judicial, parece todo una patochada. Y tal vez no lo sea.

La jueza levanta el veto a la distribución del sello del Partido Comunista https://t.co/xcEUlYB159 a través de @eldiarioes"
"55";"@IzquierdaUnida @elpce @Correos La cordura comunista lleva a cuestas 150 millones de personas asesinadas por no pensar igual. Así están de retorcidas las cosas."
"56";"Apología de un partido totalitario, enemigo de la democracia y cuya historia está llena de crímenes y sangre.

https://t.co/kk3MBvwvs5"
"57";"Compra el sello del centenario del PCE, Partido Comunista de España 1921-2021 (pack de 5) | Correos Market | Correos Market https://t.co/He18IPJcyu"
"58";"@ElrnaS @iescolar @JuanConfiado Mujer mientras que la cara de Franco no aparezca en los sellos.Que va ser que no porque Correos sigue las órdenes de Sánchez y compañía. Creo que puedes vivir sin morir de un susto. Vamos creo. De momento está el sello Comunista ese no entra en la ley.Venga no te disgustes mujer"
"59";"Oye @vitoquiles @javiernegre10 ¿Le vais a dar la misma difusión que le disteis a esta noticia cuando la jueza vetó a @Correos?

La jueza levanta el veto a la distribución del sello del Partido Comunista https://t.co/df5htilxyE vía @eldiarioes"
"60";"Al final, Correos va a poder vender el sello en conmemoración al Partido Comunista. Es lo que tiene hacer una Ley de Memoria Democrática parcial y desproporcionada"
"61";"Abogados Cristianos pierde la batalla y revaloriza el sello del Partido Comunista: sin existencias en la web de @Correos 
https://t.co/DqVJC5LGJK"
"62";"@olympeabogados @Ojalasupierata1 @IgualdadGob Ehhh! A mi no me pongáis etiquetas que me mola lo de levantarme un día siendo franquista y otro un peligroso comunista. Y eso que no dije anda del sello de correos <U+0001F602><U+0001F602><U+0001F602> hubo un día que fui ambos a la vez. <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"63";"Dadle a un herrero un martillo y te forjará algo bello y útil. Dadle una hoz a un agricultor,y sacará provecho y pan segando los campos. Dadle a un comunista una hoz y un martillo y te sacarán un sello en correos."
"64";"De nuevo abogados cristianos usa el sistema judicial para un propósito cuando menos inadecuado.
Sabedores que no llevan razón alguna no dudan en dilapidar tiempo y recursos públicos por sus propios y espureos intereses. https://t.co/wP4KNH2JkA"
"65";"El juzgado madrileño que hace una semana suspendió de forma muy urgente la emisión del sello conmemorativo del Centenario del Partido Comunista previsto por correos, ahora, una vez estudiado el asunto, da luz verde al lanzamiento y se agota la primera emisión. https://t.co/mE7RUnUTSA"
"66";"Oye @IreneMontero @IgualdadGob @PabloEchenique @ionebelarra @PODEMOS @PabloIglesias @VickyRosell @Pam_Angela_ si los jueces son fachas...¿qué ha pachao?

https://t.co/ybGcGYKa6K"
"67";"La Justicia permite a Correos emitir el sello en homenaje al Partido Comunista https://t.co/uRyEIReOmV a través de @TheObjective_es"
"68";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/3BxgV0F8W8"
"69";"@elespanolcom @JCorbachoUC Mercantilizar el emblema comunista es el mayor favor que se ha hecho a la política capitalista desde que China acepto la propiedad privada. Menuda alegoría y todos los comunistas contentísimos, agotando el sello para ayudar a correos."
"70";"Se levanta la suspensión cautelar a la emisión del sello de Correos por el centenario del Partido Comunista de España

#Madrid #Justicia #Correos #Sello #PCE #PartidoComunista
 https://t.co/PuPvQfnGCV"
"71";"Sabiendo que el gobierno presionaría a los jueces para vulnerar la neutralidad de las instituciones, el pasado miércoles interpusimos nuevas acciones legales para parar definitivamente la circulación del sello de Correos que promociona el comunismo.
https://t.co/5CFgibM810"
"72";"Abogados Cristianos pierde la batalla y revaloriza el sello del Partido Comunista: sin existencias en la web de Correos vía: @lavozdelsures https://t.co/t4lSYA8yu1"
"73";"Estoy muy lejos de ser comunista, pero me voy a comprar 800 unidades de esta aunque no use el servicio de correos ni para enviarle cartas a Juan Carlos I. Tan sólo para descojonarme en la cara de Abogados Pederastas y El Yunque-HazteOir. https://t.co/1qXFDTpuZ6"
"74";"@elpce @Correos Qué anacronismo: un partido comunista fomentando el capitalismo."
"75";"La magistrada decide levantar las cautelares sobre la distribución del sello de Correos del Partido Comunista de España https://t.co/G8gIwAqqXF"
"76";"La juez levanta la suspensión de la emisión del sello que conmemora el centenario de Partido Comunista https://t.co/Ds8Ztfe2hD"
"77";"Ya está a la venta el sello de correos que hace homenaje a los 100 años del ""Partido Comunista de  España"" (ultra izquierda). https://t.co/oaGtifDl8e"
"78";"Los abogados cristianos pierden la movida con correos por el sello comunista

Ahora los jueces son buenos, todo son risas y Twitter no desaparece

Si las sentencias por la <U+0001F4A9> de ley de Irene Montero no les gustan los jueces son fachas

La izmierda es más falsa q el CIS de Tezanos https://t.co/iap3qGPtKL"
"79";"No soy comunista, pero ahora que ha terminado la tontería facha de secuestrar efemérides, cuando pueda voy a pasarme por Correos a pillar esta curiosidad numismática que seguro requiere de una tirada adicional o que se revaloriza bastante por la publicidad efecto Streisand. https://t.co/0AjTH0UPHH"
"80";"Esto es un ejemplo más de la dictadura que vivimos. Una institución realizará un homenaje al comunismo, después, de más de100 millones de muertos, @Correos publicará su insignia en modo de sello.

Españoles levantaos contra la tiranía comunista!!! https://t.co/syKb7Hpp4g"
"81";"<U+2696><U+FE0F> La juez levanta la suspensión de la emisión del sello que conmemora el centenario de Partido Comunista #Correos #PCE

https://t.co/onBXAwlYJY"
"82";"El sello conmemorativo del centenario del Partido Comunista de España no ha tardado ni 10 minutos en agotarse una vez se ha puesto a la venta en la web de @Correos.

Gracias por la campaña, @AbogadosCrist <U+0001FAE1> https://t.co/5Wo4RkwgdI"
"83";"""la resolución desestima la demanda d la asociación, a la q ordena imponer las costas causadas a la parte demandante en el proceso

exime d responsabilidad a @Correos
 
la decisión ""fue adoptada x el órgano competente"" y ""una vez seguido el procedimiento""

https://t.co/Q4BjK4NFc3"
"84";"Dá marcha atrás agora a xuíza que interrompeu a emisión dun selo conmemorativo e levanta o veto imposto despois de atender as alegacións de Correos para volver a pór en circulación o selo.
https://t.co/P2ds0dq5Da"
"85";"La Justicia permite a Correos emitir el sello en homenaje al Partido Comunista https://t.co/j4WgK5ii7S a través de @TheObjective_es"
"86";"Luz verde a la distribución del sello de Correos del Partido Comunista https://t.co/7z5KWqmoYI a través de @ABCespana"
"87";"Comunismo.
Luego habla el gobierno de polarización  e igualdad. 
Este país cada día se parece más a Venezuela...
https://t.co/OZKBG5l0D4"
"88";"@AbogadosCrist Pues parece que habéis tenido un bluff, repetid con nosotros, NO habéis evitado que Correos ponga en circulación un sello donde se celebra el Centenario del Partido Comunista…..y además, apagar, a pagar"
"89";"Yo no soy del PCE, pero como la jueza ha decidido que pueda seguir circulando el sello de correos dedicado al centenario del Partido Comunista de España,  podríamos dedicarnos a recordar viejos tiempos y mandar fecicitaciones navideñas con el sello a todos nuestros allegados/as. https://t.co/Fy9d7IzEMT"
"90";"Correos comenzará a emitir el sello del PCE a partir del 21 de noviembre. Un juzgado de Madrid levanta la medida cautelar que impedía su distribución. Por Fran Serrato (@FcoSerrato).
https://t.co/YHb5v7E82V"
"91";"Luz verde a la distribución del sello de Correos del Partido Comunista https://t.co/w4xe8hswjq a través de @ABCespana"
"92";"Señores, cuando compren el sello del partido comunista en correos, ya saben a dónde enviarle la carta de los reyes Magos. A los ""abogados cristianos"", ellos tienen comunicación directa! https://t.co/VNIDtc0qMp"
"93";"Como el psicopata @sanchezcastejon no demostró claramente su sectarismo propio d una mente criminal. Nos lanza el sellito d los cojones. ¿Me imagino q será para conmemorar los 8.500 asesinados d Paracuellos , realizados por su loado amigo S. Carrillo

https://t.co/ddrZGb3NTt"
"94";"VERGA:
1-. Perchas perpendiculares a los mástiles en las embarcaciones a vela.
2.- Condena en costas a Abogados Cristianos por la paralización del sello de Correos en el centenario del Partido Comunista de España @elpce. <U+0001F602>"
"95";"La juez levanta la suspensión de la emisión del sello que conmemora el centenario de Partido Comunista https://t.co/0YUL4Lh7kf"
"96";"La jueza levanta las cautelares sobre la distribución del sello de Correos del Partido Comunista https://t.co/y5UsLRlU00"
"97";"El lunes estoy en correos comprando 2 pliegos ,este año voy a felicitar a todos mis cuñaos y amigos "" cuñaos"" como dios manda ,una postal con su correspondien sello

La jueza levanta el veto a la distribución del sello del Partido Comunista https://t.co/B5NxOfQnje vía @eldiarioes"
"98";"La juez levanta la suspensión de la emisión del sello que conmemora el centenario de Partido Comunista https://t.co/aYajEUmJbR"
"99";"@BenderOfuscado Alguien le explicó la diferencia entre  prohibir el sello de Correos sobre el centenario del Partido Comunista, y prohibir el Partido Comunista. Tardó unos días en entenderlo, Abogados Cristianos aún no lo comprende."
"100";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/WP0wcNyGER"
"101";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/8am3emmKFV"
"102";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/goNm7SFuS9"
"103";"#pce #comunismo #correos #Justicia
LA ESTÉTICA DE LA MÁQUINA: ¡PELIGRO! EMISIÓN DE UN SELLO COMUNISTA, PONGAN A LOS NIÑOS A BUEN RECAUDO : https://t.co/WQ4ijoBsWY"
"104";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/GUsRLpwPpW"
"105";"@PabloIglesias Al utópico enfadado le parece bien que se edite un sello de Correos como homenaje al Partido Comunista. En qué País Europeo se puede hacer cosa semejante ?"
"106";"La lucha contra el autoritarismo comunista español actual. 

Claves actuales: 

- Persecución del cristianismo. 

- Posibles delitos de prevaricación en Correos, por el intento de emisión del sello comunista. 

- Malversación de dinero público. 

https://t.co/Ydqx3xWwic"
"107";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/DkrGMEINMw"
"108";"<U+0001F6A9> EL SELLO COMUNISTA

Estos días se ha hablado mucho del centenario de @elpce por el famoso sello conmemorativo de @Correos y toda la polémica que se ha generado. Cosas de este país… 

He escrito sobre el tema en el @VivaElPuerto de hoy 

<U+0001F4DD> https://t.co/pIdLq40ziy <U+0001F517> https://t.co/k6Tz1N8ksd"
"109";"@laderechadiario Polémica Correos | Una jueza paraliza el sello comunista https://t.co/kOoWo4uIyt"
"110";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/1pUtQ3gE4Y"
"111";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/RLQRIdE6Jd"
"112";"He firmado una petición dirigida al presidente de @Correos para que retire el sello que exalta el comunismo, una ideología asesina y radical que ha ocasionado 120 millones de muertes en todo el mundo. Firma aquí: https://t.co/Ibo8nKNVYu"
"113";"Por favor, @Correos, <U+0001F1EA><U+0001F1F8> retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/z7kGsELHt4"
"114";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/FEESgdL2QS"
"115";"Cambio mi perfil al sello de correos del PARTIDO COMUNISTA DE ESPAÑA. El Partido."
"116";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/V9Z2nButnH"
"117";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/5VrSes4k16"
"118";"@CAILolocai @CambrolleMar @IreneMontero Correos te a bloqueado a tu sello comunista mierdas , verdad?"
"119";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/CyKNcrFte6"
"120";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/cRRnGmHKHg"
"121";"<U+274C><U+274C> Correos no ha decorado sus furgonetas de reparto con el logo del Partido Comunista.

https://t.co/Qbsiq3W9qp"
"122";"@Spanish_Revo Efectivamente es un anacronismo como lo del sello de Correos comunista https://t.co/Db5mclc5F9"
"123";"El PP, Vox y Ciudadanos también censuraron la decisión de Correos de emitir el sello conmemorativo del centenario del #PCE, pidiendo la dimisión de su director
https://t.co/BwJBtLF35f
@kaosenlarednet
https://t.co/kmtWmdZNNG  
#CentenarioPCE @elpce @EnriqueSantiago"
"124";"<U+0001F449>  Hoy el VÍDEO BLOG #Miedodequé?, por Víctor J. Hernández Bru y con Dinagas, habla del famoso sello del Gobierno homenaje al comunismo: 
<U+0001F449>  ""El sello de Correos comunista y el homenaje a una ideología condenada por el Consejo de Europa"".
<U+0001F449>  https://t.co/83kew86XDm"
"125";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/XrAI3twSJb"
"126";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/uShA6llQNA"
"127";"@anluma99 No como el homenaje, con el dinero de todos, al partido comunista en el sello de Correos. Eso es desmemoria."
"128";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/xzwIC2PafS"
"129";"<U+0001F58B>COMITÉ EJECUTIVO DEL PCOE

La empresa estatal Correos determinó lanzar una edición de 135.000 sellos conmemorativos del centenario del nacimiento del Partido Comunista de España.

https://t.co/KEEFcOAnDp"
"130";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/OGNZJzW6oG"
"131";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/WfavcvDZKd"
"132";"@iescolar Pues ya ves…correos hizo un sello con el centenario del partido comunista…de eso ni mu, verdad?"
"133";"<U+274C><U+0001F4EE> Correos no ha decorado sus furgonetas de reparto <U+0001F6FB>  y buzones con el logo del Partido Comunista.

<U+2705> Se trata de un montaje obra de @mescojono. 
https://t.co/Io3Rxu865x"
"134";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/jhCWtJs50A"
"135";"VOX pide un debate urgente en Estrasburgo sobre el sello comunista de Correos
La delegación de VOX Europa recuerda que “si PP y Cs apoyan la petición, saldrá adelante” https://t.co/u56mM8ODoo"
"136";"@arantxacc @olgarusu Vamos a empezar a señalar a los famosos que no compren el sello comunista de Correos."
"137";"@eldiarioes @gallaup Es un asesinado represaliado por el comunismo Republicano e igual que Garcia Lorca, los asesinados en el Cuartel de la Montaña o Paracuellos merece su homenaje. Como el sello de correos al partido comunista en su 100 aniversario de la ideología que más muertes ha generado."
"138";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/en1zgsmC6B"
"139";"@angelicadonosoh @Enrique20094 O quizás te pueda mencionar los nexos del Partido Comunista de chile con las FARC y su solicitud de entrenamiento de guerrillas para los revolucionarios mapuches en el sur de chile. O de las más de 8 toneladas de armas que aun tiene el PC? https://t.co/9bayYJCdkh"
"140";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/98hzaq8HTz"
"141";"La Delegación del Gobierno en Madrid autoriza un homenaje de la Falange a Primo de Rivera, se suspende la circulación de un sello comunista de Correos...Estos hechos pueden encuadrarse tanto en los años 30 del S.XX como en los tiempos actuales. Poco hemos cambiado."
"142";"La jueza del Juzgado n.30 de lo Contencioso-Administrativo de Madrid, a suspendido cautelarmente , la emision del sello de Correos , del Partido Comunista de España ( PCE ) , al considerar que supone la exaltacion de un partido politico , que cometio crimenes con personas”.<U+0001F49A><U+0001F1EA><U+0001F1F8> https://t.co/zPsicJIm0I"
"143";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/hq4cZjp9M7"
"144";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/JRr39bXouH"
"145";"@iescolar Mientras no lleve un sello comunista de correos, todo bien."
"146";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/L5n5VQQSsi"
"147";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/8Ja7IOiPVJ"
"148";"@iescolar Fue asesinado por el frente popular, y no lo está homenajeando una empresa pública como correos . Que yo sepa Falange es legal, igual que el partido comunista ."
"149";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/S6SZjk0cjP"
"150";"Gracias a nuestra acción jurídica hemos evitado que Correos ponga en circulación esta semana un sello que promociona el comunismo.
https://t.co/zf5JTmWtUM"
"151";"Por favor, @Correos, retiren el sello son simbología comunista. No permitamos que se ensalce una ideología con 100 millones de muertos a sus espaldas. https://t.co/l8JCkxwyNX"
