"";"full_text"
"863";"@josevico4 Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"864";"@Fgarea Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"865";"Ayer, el PSOE se unió al PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza. https://t.co/jAeam0YqpV"
"866";"@GraaLpez Pero éste Congreso no es capaz de investigar los videos de Marlaska con las muertes de los emigrantes. Ni con los videos de la BBC encima de la mesa. Congresopedrito lo permite todo: las muertes de la valla de Melilla o el `si es si´ de los violadores excarcelados. Sin dimisiones"
"867";"M   I   E   R   D   A
     es        MIERDA
porque 
M I E R D A   es
PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial https://t.co/CW9jeYpVvk"
"868";"@Tyrexito Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"869";"@tomascasascm Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"870";"@JamesRo14404269 @PODEMOS Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"871";"@dsegoviaatienza Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"872";"@Fran_Guerrero82 Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza."
"873";"@rosamariaartal @PabloIglesias Es una vergüenza q la TV publica haga lo mismo q la basura de los otros medios, donde esta el rigor y profesionalidad de los periodistas?.
La TV publica debería de ser ejemplo,solo hay q ver a la BBC en el tema de la valla de Melilla.."
"874";"Hoy, el PSOE se ha unido a PP y VOX para tumbar la comisión de investigación de la masacre en la valla de Melilla con 70 inmigrantes asesinados. La BBC emitió un reportaje de investigación desmontando la versión oficial del ministro Marlaska. Vergüenza. https://t.co/w1uRx2PksX"
"875";"Hay que dar respuesta a la responsabilidad de nuestro gobierno en los crímenes de Melilla. el martes 22 de noviembre veremos y comentaremos el documental de la BBC en La Libre. Acude. https://t.co/OvhkefGtFG"
"876";"Ante las imágenes de la BBC de la masacre de Melilla https://t.co/5VPLY7tU9T via @nuevatribuna"
"877";"Os invito a que veais el documental de la BBC sobre la crisis migratoria en la frontera de Nador-Melilla el 24 de junio. Atrocidades cometidas por los cuerpos policiales de Marruecos y España. Todo esto con la complicidad del gobierno español y Europa."
"878";"Nos ""da igual si aquellos muertos estaban o no en suelo español. Es ridículo pensar que si sucede unos centímetros más allá no nos incumbe. Nos incumbe tanto que ha tenido que venir la BBC a decirnos lo que pasó"". 

Íñigo Domínguez en @elpais 

https://t.co/B6xotyPNX5"
"879";"“Es ridículo pensar que si sucede unos centímetros más allá no nos incumbe. Nos incumbe tanto que ha tenido que venir la BBC a decirnos lo que pasó.” <U+2066> https://t.co/0AVRANROED"
"880";"@eldiarioes Anda, como la BBC en lo de la valla de Melilla"
"881";"tienes el gráfico de los días que hace que no se dice quién es Mr. X en las muertes en Melilla?
De momento ni por @el_pais ni por @la_ser nos hemos enterado. Ha sido por la BBC, lo que da vergüenza del control mediático del gobierno.

23 muertos ""BIEN RESUELTO"" según Sánchez https://t.co/5uocm21IAF https://t.co/fwPrqG7pSD"
"882";"Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió

@maldita @MalditoDato @malditobulo @m_migracion @maldita_ciencia @MalditaTech @MalditaEduca @Mhemeroteca 
https://t.co/uIMjzkVblr"
"883";"“Personalmente, me da igual si aquellos muertos estaban o no en suelo español. Es ridículo pensar que si sucede unos centímetros más allá no nos incumbe. Nos incumbe tanto que ha tenido que venir la BBC a decirnos lo que pasó”. https://t.co/20d1kgaz5H via @el_pais"
"884";"@salvadostv Cuando es el especial de la valla de Melilla? Ah no que era de la bbc"
"885";"En junio, 24 personas murieron al intentar cruzar la valla de Melilla. Una investigación de #BBCAfricaEye halló evidencias y testimonios que contradicen las versiones oficiales de lo ocurrido. En este documental puedes ver lo que descubrieron #Melilla  https://t.co/Kv2bYaR9dP"
"886";"@ListinDiario Para cuando, Melilla y España ?

“Fue el intento más violento de cruzar a Melilla que he visto"", le dijo a la agencia AFP Rachid Nejjarim, camarero de un café cerca de la verja fortificada.”

https://t.co/gohTKO4P23"
"887";"Para mi hay dos ejemplos de que los periodistas en España nos sirven la comida que cocina el gobierno:
- Ningun periodista español relató el desaguisado de la frontera de Melilla hasta que lo hizo la BBC.
 - No veo que exijan imágenes cenitales de las manifestaciones."
"888";"<U+0001F539> Denuncias de la ONG
<U+0001F539> Imágenes del  polémico documental de la BBC...

Estas son las cinco sombras sobre lo sucedido en Melilla que rondan a Marlaska

<U+270D> @pabloojer 
 https://t.co/YDaLMuPR91"
"889";"La BBC “destroza” a Marlaska demostrando que mintió sobre la tragedia de Melilla ¿Que opinas tu? #españa @ESdiario_com https://t.co/7aKmE7h0EP"
"890";"@jesusmarana ¿Podría ser la reforma del delito de sedición un globo sonda para tapar el caso de la valla de Melilla y el posible cese de Marlaska tras el reportaje emitido por la BBC?

Llama la atención tu silencio en este tema cuando no parabas de indignarte con temas como las concertinas."
"891";"Qué vergüenza...
https://t.co/d2Fzx3xPUh"
"892";"En @m_migracion 

Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió https://t.co/WLiw6gnyvP"
"893";"Qué desvela el documental de la BBC sobre las muertes en la valla de Melilla y cuál fue la versión oficial del Gobierno español cuando sucedió https://t.co/F0abHvLyEG"
"894";"Lo de la valla de Melilla muy ok que se trate pero el problema del fentanilo también estaría bien que lo tratasen desde @BBC"
"895";"#Melilla | El documental de la BBC sobre la masacre de Melilla dio a los populares una vía para presionar al gobierno de Pedro Sánchez y ahora amenazan con activar la comisión de investigación que impulsan Unidas Podemos, ERC y EH Bildu en el Congreso
https://t.co/mJjFYp2wXu"
"896";"Está todo perfectamente explicado en el reportaje de la BBC, inútiles!

""Me tengo que ir, entra un avión"": las conversaciones del piloto del helicóptero de la Guardia Civil que grabó el salto de la valla de Melilla https://t.co/Pbk5ytVnte"
"897";"En @AnguloNTN24 de @NTN24 analizando la tragedia vivida en Melilla:

Todo indica que Marlaska mintió: 1) nuestras FFCCSE carecían de los recursos necesarios que reclamaban desde hacía meses y 2) su testimonio y los vídeos enviados a la Fiscalía no coinciden con los de la BBC. https://t.co/oAWQ6kYS04"
"898";"Ahora sí (perdón por el error anterior): Documental completo de la BBC, en español: ""Cómo ocurrió la tragedia de la valla de Melilla que separa España de Marruecos"" https://t.co/kuWvUyayhL"
"899";"Lo curioso es q nadie reflexione por qué justo ahora la BBC publica el video sobre Melilla.

¿Interesa en el norte de Europa una España con lazos comerciales fuertes con el norte de África, q ningunee a Gibraltar y pueda convertirse en potencia energética? https://t.co/yMueVM6wzk https://t.co/Bo9B4OWa5J"
"900";"Ni se sabe los muertos que hubo, a los que enterraron clandestinamente, sin autopsias ni explicaciones. Antes los acosaron hasta que saltaron hambrientos la valla. Y el gobierno sigue diciendo que no hace falta investigación de lo de Melilla. Con la de la BBC ya tiene suficiente."
"901";"@Jainko_Barik Lo de este país es patético. Nadie se quiere enterar de nada hasta que le mandan enterarse. Marlaska llegó al Ministerio sin que nadie dijese ni mu, y lo de Melilla estaba enterrado hasta que salió el documental de la BBC."
"902";"Cronología del salto masivo a la valla de Melilla del pasado 24 de junio que dejó decenas de muertos y los nuevos datos de la investigación de la BBC que contradicen la versión oficial del Gobierno. 

https://t.co/Jy2eZoTAFO"
"903";"""Las imágenes de la BBC del salto de la valla de Melilla que provocan miles de palabras vacías"" https://t.co/Nr77QOQxBp"
"904";"En España tenemos no se cuantos periódicos, radios y canales de televisión, pero ha sido la BBC la que destape lo ocurrido en la valla de Melilla
Además de pedir explicaciones al Gobierno, nuestra prensa debería hacer algo de autocrítica"
"905";"a visita a Melilla de una comisión del Congreso confirma la responsabilidad del gobierno español en la masacre de los migrantes en Melilla, tal como expuso el documental de la BBC hace unos días. https://t.co/ERwz2v0Tvj"
"906";"Nacho Calle @ignaciocalle
El jaleo que ha montado el documental de la BBC sobre la valla de Melilla, ¿eh?
Marlaska sin vergüenza
https://t.co/yBCvujzvjf"
"907";"@Apapell @cemefe2015 ERES U CINICO, MANIPULADOR Y MENTIROSO. REPRESENTAS LO MAS ""DUCIO"" DE LA PRENSA AMARILLA Y LOS ESPAÑOLES NOS TENEMOS QUE ENTERAR DE LA ""VERDAD"" POR LA PRENSA EXTRANJERA.  VEASE ESTOS DIAS LO QUE PUBLICA LA BBC INGLESA SOBRE EL GENOCIDIO DE MELILLA Y QUE.VOSOTROS OCULTASTEIS,"
"908";"Nacho Calle @ignaciocalle
El jaleo que ha montado el documental de la BBC sobre la valla de Melilla, ¿eh?
Pues quizás no ha sido la BBC. Y @publico_es , las fotos de JaviBernardoP y el análisis de @JairoExtre han tenido mucho que ver.
https://t.co/qPyt7WJbJh"
"909";"Una derivada sobre la tragedia en la valla de Melilla y la BBC es también el que ningún medio español haya seguido ni conseguido las imágenes.
Los medios que critican y mucho deberían preguntarse también si han hecho de verdad su trabajo."
"910";"@EdeCastro <U+0001F534> ENTREVISTA | @EdeCastro, presidente de Melilla

<U+0001F5E3><U+FE0F> ""Ese patio que sale en el vídeo de la BBC, que es donde aparecen estas personas tiradas de cualquier manera, está en territorio marroquí""

<U+0001F50A> https://t.co/H5lS9y6LOI https://t.co/SECPZxvEkO"
"911";"@PSOE @sanchezcastejon @DebatAlRojoVivo NO AMANECE UN SOLO DÍA SIN ESCÁNDALOS, BOCHORNOS O CHAPUZAS DEL GOBIERNO.
Prensa: Un documental de la BBC contradice a Interior sobre la tragedia de la valla de Melilla de junio"
"912";"Sánchez, sobre la valla de Melilla: ""Las imágenes de la BBC son las que ya se han trasladado por medios de comunicación nacionales"". Es decir, @publico_es"
"913";"Me dicen desde fuera de España ¿Por qué no fue #TVE y sí la #BBC la que investigó las muertes en la frontera de #Melilla? 
@GabrielaBustelo @JorgeCalero
@Celiamaza @AnnaCuenca1"
"914";"No ha sido el documental de la BBC sino las fotos de @JaviBernardoP y el análisis de @JairoExtre en @publico_es quienes dieron lugar al escándalo por lo sucedido en la valla de Melilla. <U+0001F9F5> de @ignaciocalle <U+0001F447> https://t.co/77PACR6tl6"
"915";"Lamentamos seriamente q hoy PSOE, PP, Vox y Ciudadanos se han opuesto a crearde comisión de investigación para esclarecer lo ocurrido en la valla de Melilla el 24/06, algo que veníamos reclamando https://t.co/mpUyvazAJ3 #TragediadeMelilla Cc @sanchezcastejon @interiorgob  Va Hilo https://t.co/j9PmU0iR7b"
"916";"PSOE, PP y Vox se han opuesto a la petición que habían hecho Unidas Podemos y otros aliados de la coalición de esclarecer lo ocurrido en la valla de Melilla el pasado mes de junio, cuando decenas de personas murieron por la actuación policial

https://t.co/ci1L2dv6Va"
"917";"Por lo que sea.

Marlaska rechaza la invitación del Parlamento Europeo para hablar de las muertes en la valla de Melilla https://t.co/jjMRWx5ZLp"
"918";"@policia Como vea Mariaska el twit os va a mandar a la valla de Melilla a patrullar con una escoba..."
"919";"@ivoox @SantiCamach0 ¿Nómadas digitales? Oraindik fisikoak agintzen du (todavía manda lo físico): The store, hairdressing, hospital, factory... 
¿Facilidad de personas y capitales? Kapitalak bai, pertsonak ez (capitals yes, people no).
¿Qué es el Brexit? ¿Y la valla de Melilla?"
"920";"@FuensantaLM Cómo si os importará algo lo de la valla de Melilla, salvo como ariete contra Marlaska"
"921";"@Luisa38321896 Errores hace muchos como el de firmar con ppvox que no se investigue lo de la valla de Melilla!!"
"922";"@Liberto28_MLMAR De hecho Marruecos ejerce como tapón migratorio y matón de la oligarquía española y europea, y cuenta con el apoyo de España.

España arma y colabora con Guinea Ecuatorial, Marruecos… para regular (con violencia, con la represión) el flujo migratorio.
https://t.co/9qxq3cE2u7"
"923";"Me fastidia, y mucho, que sea el PSOE el que saque ventaja y no sea Unidas Podemos. La sabandija del PSOE se está lucrando de los aciertos de UP. El PSOE es la misma escoria que el PP. Esta semana lo hemos visto con la valla de Melilla. Hace unos meses con el Sahara Occidental. https://t.co/TycbsfGqrt"
"924";"Un guardia civil que vivió la avalancha mortal de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla» https://t.co/aKX4jkwjSf vía @ABCespana"
"925";"[Top Día] El PSOE tumba, con el apoyo de PP y Vox, la comisión de investigación sobre la valla de Melilla (^_^) https://t.co/nHNAS4hWJ5 https://t.co/ViaNZ3aCNn"
"926";"@GPPopular @cucagamarra Por supuesto q dé la kara  Grande Marlaska y aclare lo de Melilla, pero q doña Kukarra no se venga tan arriba q Fernández Diaz no dimitió desp de los ahogados en la valla, q los pperos mintieron a todas horas y allí siguió el tipo con su jeta y su angelito Marcelo..."
"927";"@Trolako1 Es una foto de El País, que se dedica habitualmente a hacer montajes ¿no?  https://t.co/MwwJbrUUYN"
"928";"Tragedia en la valla de Melilla ¡Nunca más! https://t.co/i83IWqxBit vía @amnistiaespana"
"929";"No entiendo que el PSOE no apoye una comisión de investigación sobre lo de la valla de Melilla.
Hechos más que palabras."
"930";"El 1539º es para Crónica 24/7 en @La_SER presentado por @YilianAyala y esta semana hablando con un superviviente del salto a la valla de Melilla en junio, del metaverso y del auge de la FP.
https://t.co/n82ALMEytj"
"931";"Guardias civiles denuncian que sigue faltando material antidisturbios... ¿Que opinas tu? #noticias #españa @libertaddigital https://t.co/QgTrUVQ57f"
"932";"@anadebande Ana, ¿por qué votasteis con el PSOE que no haya comisión de investigación en el Congreso sobre lo sucedido en la valla de Melilla?"
"933";"<U+0001F4FB> Ya puedes escuchar el nuevo episodio de Crónica 24/7 con tres nuevos reportajes: 

<U+0001F449> Hablamos con un superviviente del salto a la valla de Melilla del pasado junio
<U+0001F449> Nos adentramos en el metaverso
<U+0001F449> Tratamos el auge de la FP

@YilianAyala @jaranaz

https://t.co/sHUtYWsQgd https://t.co/EFMQU3ghxO"
"934";"El Congreso fuerza al ministro Marlaska a dar por fin explicaciones sobre la tragedia de la valla de Melilla el próximo día 30.
El Gobierno rechaza enviar a la Cámara los vídeos de lo acontecido en la frontera y propone a los grupos <U+2935><U+FE0F>

https://t.co/lrQztE8tIw"
"935";"@PSOE @mjmonteroc TURBIOS ASUNTOS CON EL PSOE PRINGADO ADEMÁS DE LA SEDICIÓN Y LOS LADRONES DE LOS ERE….MARLASKA PARA VARIAR.
Prensa: El Congreso fuerza al ministro Marlaska a dar por fin explicaciones sobre la tragedia de la valla de Melilla el próximo día 30"
"936";"@PSOE @CarolinaDarias TURBIOS ASUNTOS CON EL PSOE PRINGADO ADEMÁS DE LA SEDICIÓN Y LOS LADRONES DE LOS ERE….MARLASKA PARA VARIAR.
Prensa: El Congreso fuerza al ministro Marlaska a dar por fin explicaciones sobre la tragedia de la valla de Melilla el próximo día 30"
"937";"Importa mas el amor propio de mas de una que las muertes de migrantes en la valla de melilla....#PODEMOS"
"938";"El PSOE tumba, con el apoyo de PP y Vox, la comisión de investigación sobre la valla de Melilla (^_^) https://t.co/YHADgbc7fA https://t.co/9uI0enKfNx"
"939";"@Virginiapalonso @rosamariaartal La política funciona así. Marlaska ni siquiera estaba en Melilla cuando lo de la valla, pero él es el responsable político. Con Irene y el desastre de la ley ""solo si es si"" pasa lo mismo. No le queda otra que dimitir; y a Marlaska tambien."
"940";"Un guardia civil que vivió la avalancha mortal de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla»
Agentes de la Benemérita de servicio aquel día en la frontera reconstruyen cómo vivieron la tragedia: «Haría lo mismo que hice entonces»"
"941";"La Ley “Trans” tapará la polémica de la Ley del “sí es sí” que a su vez tapó la polémica del salto de la valla de Melilla. Y así llevamos 4 años… https://t.co/JJXw88MYOs"
"942";"Marlaska, Sánchez y el Rey de Marruecos, mañana van a dar todas las explicaciones posibles sobre la matanza en la valla de Melilla.
Suena burdo pero yo lo doy"
"943";"<U+0001F4E2>| El PP salva a Marlaska y rechaza la comisión de investigación sobre los sucesos del 24J en la valla de Melilla que pedían los socios del PSOE 
 https://t.co/aZZs5v2Qw6"
"944";"Melilla y la valla que separa la tragedia de la impostura ¿Que opinas tu? #opinion @libertaddigital https://t.co/9REYsyzlfO"
"945";"@anadebande No sé puede denunciar la gestión del infame marlaska (con minúsculas) en el asalto a la valla de Melilla y, al mismo tiempo, votar NO a una comisión de investigación.
Feijóo y el PP no tienen ""argumentos"" para ello, salvo que defiendan la gestión de esta crisis.
Una pena Ana."
"946";"@jimenezlessons4 @EDellonder Lo que me parece una incongruencia y una hipocresía de libro es que Pedro Sánchez apoye a Marruecos en si ocupación-invasion del Sáhara y que los muertos de la valla de Melilla no valgan una puta mierda ni para Sánchez ni para Marlaska. Se pasan por el forro los principios"
"947";"@FuensantaLM La Marlasca se niega a mostrar en el Congreso las imágenes de la tragedia de la valla de Melilla, junto con VOX PP PSOE CS....
¡Ni dimite ni lo echan!"
"948";"PP y Vox apoyan al Gobierno en el asalto a la valla de Melilla https://t.co/pu3AfGqu3f a través de @levante_emv"
"949";"Los otros muertos en la valla que separa Melilla de Marruecos 
 https://t.co/QzObIoQv0o"
"950";"Un guardia civil que vivió la avalancha mortal de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla» https://t.co/XqbP2a6hJc vía @ABCespana"
"951";"La Marlasca se niega a mostrar en el Congreso las imágenes de la tragedia de la valla de Melilla.
¡Ni dimite ni lo echan!"
"952";"@Pedro_Castro Esas muertes si, las de la valla de Melilla no."
"953";"<U+27A1>¿Qué pasó en la valla de Melilla el 24 de junio, qué hacer en el metaverso y por qué el auge repentino  de la Formación Profesional?

<U+0001F5E3>@YilianAyala lo cuenta en el episodio 47 de #Crónica247 

https://t.co/qW0UtQw5Jz"
"954";"@Gol_de_Iniesta Ni de las navajas con sangre, ni de la Valla de Melilla con los inmigrantes muertos, ni de Griñan...si aguanta la Montero, saldrá otra cosa y ya podrá respirar tranquila."
"955";"PSOE votando junto con PP y Vox no investigar las muertes en la valla de Melilla: ....estoy esperando... sólo oigo criii criii cri https://t.co/7ieETHCnlY"
"956";"""El PSOE tumba, con el apoyo de PP y Vox, la comisión de investigación sobre la valla de Melilla"" https://t.co/KNLrUs67zM"
"957";"<U+0001F5DE> 'Es hora de la verdad'

""El Gobierno de Pedro Sánchez debe depurar responsabilidades en el caso de la valla de Melilla""

<U+270D> Artículo de nuestra parlamentaria y burukide @garazigl en @NoticiasNavarra 

https://t.co/sCG4CAfsNr"
"958";"Un guardia civil que vivió la avalancha mortal de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla» https://t.co/92oZwmHiGx"
"959";"<U+27A1>¿Qué pasó en la valla de Melilla el 24 de junio, qué hacer en el metaverso y por qué el auge repentino  de la Formación Profesional?

<U+0001F5E3>@YilianAyala lo cuenta en el episodio 47 de #Crónica247 

https://t.co/t9Vi83zM2p"
"960";"La violencia en la verja de Melilla este último año. Agentes bajo una avalancha humana. Así lo viven, caen heridos y tardan meses en volver a caminar. «Me metería de nuevo, ya me han herido otras veces en la valla».. https://t.co/7Ko468g7Sm"
"961";"@Lelotrini @manolomata X lo d la valla de Melilla?
Por permitir torturas a detenidos?"
"962";"@WillyTolerdoo correcto siempre desviando la atención de los españoles con cada vez mas delitos y malversaciones lo de Irene Montero tapa lo de la valla de Melilla y así de bola en bola"
"963";"Los grupos parlamentarios llaman a Marlaska a explicar lo que pasó el 24 de Junio en la valla de Melilla. El PNV pide directamente una comisión de investigación. Rafael Simancas ofrece a los grupos visionar las imágenes en cerrado en Interior porque le parece peligroso 1/2"
"964";"Sobre el Tenorio de @Cajasol en @sevilla y la valla de @melilla de hoy, y el desconocodo Conde Negro de ayer.
Todo, en esta columna de @ABC_Cultural <U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447> https://t.co/bmMgJBX085"
"965";"@Lola10091517 Los socialistas sois un amor, pero para qué investigar qué mueran negros en la valla de Melilla...son africanos."
"966";"@_PabloFdez_ Irena Montera sólo tiene que aguantar unos días, este desgobierno tapa un escándalo con otro. Lo de la valla de Melilla lo tapa la sedición, lo de la sedición lo tapa la malversación, la malversación la tapa el ""solo si es si""...así que aguanta, que la Ley Trans está en el horno."
"967";"El Congreso fuerza al ministro Marlaska a dar por fin explicaciones sobre la tragedia de la valla de Melilla el próximo día 30 https://t.co/ReZgeP7Cih"
"968";"En la Plaza de España de Melilla no hay subsaharianos lavando coches. Unos cuántos marroquíes han ocupado el lugar. Un paseo por una ciudad que vive con tranquilidad la resaca del salto mortal a la valla del 24 de junio.. https://t.co/JPP1BfbidP"
"969";"Sin medios, sin personal y con un par, así son los GC que acuden y acudieron al masivo asalto de la valla de Melilla de junio. ¿Más razones para que Marlaska dimita? https://t.co/iBawxgzKeO"
"970";"Agentes de la Guardia Civil reconstruyen para ABC cómo vivieron la tragedia de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla. Haría lo mismo que hice entonces» https://t.co/Pkf0GBTDki"
"971";"El 55% de las razones por las que la oposición pide explicaciones sobre el asunto de la valla en Melilla son electorales. El otro 45% también."
"972";"@DanzaSancho Quién se acuerda d lo q ocurrió en la Valla d Melilla?.
En 2 días comienza el Mundial, y estaremos todos con la :ROJA"", y las cosas q pasan allí, y el tema ""Irene"" pasará a un 2º plano, y se arreglará entre bastidores, y un día nos enteraremos q esa Ley ha sido reformada. <U+0001F937><U+200D><U+2642><U+FE0F>"
"973";"El PP ha rechazado, junto a PSOE, Ciudadanos y Vox, la votación sobre la comisión de investigación sobre lo ocurrido en la valla de Melilla. Claro, al no tener nada que ver con el Ministerio de Igualdad no pasa nada. Eso es lo que les preocupan las víctimas."
"974";"Eurodiputados reclaman una investigación independiente y urgente de la muerte de migrantes en el salto a la valla de Melilla | España | EL PAÍS https://t.co/5TsHu1LDGs"
"975";"Ley si es si , sedición, malversación , Griñan , la valla de Melilla , no crea Presidente Sanchez que aunque cada noticia ahoga a la otra no nos olvidamos"
"976";"@ciborgxx Esto 
https://t.co/4vbqtTzd2W"
"977";"¦Pararon la Ley Trans. 
¦Ataques al Sólo Sí es Sí. 
¦El PSOE y PP pactan no investigar lo de la valla de Melilla. 
¦Las redes provocando declaraciones rapidas para generar controversias entre IU y Podemos .

Debemos entender de una vez como se mueve el ala derecha del PSOE!!! https://t.co/gqchnxzLgS"
"978";"Y de lo de marlaska y la valla de Melilla se sabe algo???! O ya se tapó con lo de si es si????  Dimisión  por completo del gobierno. Con ideas no vive el pueblo. El otro dando vueltas con el Falcon y mendigando una foto con Biden."
"979";"@popularespalma @ppbalears @cucagamarra @JaimeMartinez @javibonetd @juanBravoBaena @salvadormollpou @OscarFidalgoB @xisco_salva @sebassanso @NNGGPalma @LourdesRocaC @aliciavinaixa_ Centrense a q viene pactar con psoe lo de valla de melilla los muertos esta usted bien frenarlo va por mal camino hay q echar a esos sinverguenzas"
"980";"Un guardia civil que vivió la avalancha mortal de Melilla: «Me metería de nuevo, ya me han herido otras veces en la valla»
#123INFO
https://t.co/9VuvI19U2Q"
"981";"Carta al presidente Sánchez por las ocho violaciones de derechos humanos cometidas en la valla de Melilla y la frontera marroquí https://t.co/zq2bWyPvpR a través de @amnistiaespana"
"982";"Y si el mundial hubiese sido en España y no en #Qatar2022 acaso cuestionarían a ese país por la violación de los derechos humanos de los cientos de migrantes muertos que intentaron en una jornada cruzar la valla en Melilla?"
"983";"El Congreso fuerza al ministro Marlaska a dar explicaciones sobre la tragedia de la valla de Melilla el día 30. El Gobierno (oculta) y rechaza enviar a la Cámara los vídeos de lo ocurrido en la frontera y propone a los grupos parlamentarios acudir al Ministerio para visionarlos. https://t.co/t4W9VTNbmK"
"984";"Eurodiputados reclaman una investigación independiente y urgente de la muerte de migrantes en el salto a la valla de Melilla https://t.co/7GIcficj6N via @el_pais"
"985";"Si cojo un vuelo a Marruecos y salto la valla de Melilla me dan piso y paguita? Seriedad en las respuestas, me urge"
"986";"Así estaba la valla de Melilla con la Legión y no pasaba ni el gato. https://t.co/1XLE8h7Mi1"
"987";"Sigo esperando las explicaciones de Ana Vázquez sobre el NO del PP a la comisión de investigación en el Congreso a Marlaska por la tragedia de la valla de Melilla, un tema con el que esta señora ha estado tuiteando furiosa durante semanas. Ni mu. https://t.co/i52x24Ivrx"
"988";"El PSOE tumba, con el apoyo de PP y Vox, la comisión de investigación sobre la valla de Melilla https://t.co/YZNg03h1U6"
"989";"@pablom_m Al PSOE el gobierno marroquí le tiene agarrado por los huevos con la emigración ,después de la bajada de pantalones de Sanchez con el conflicto del Sahara ,el gobierno alauí vigila la frontera con España sin permitir asaltos masivos, veremos hasta cuando..
https://t.co/hWIpKg4S8d"
"990";"@EspartacoSoy @lozomarti Hoy el P$Ø€ Y PP han tumbado la comisión de investigación a la carnicería en la valla de Melilla, otra tropelía contra los derechos humanos, tu partido de izquierda dicen... <U+0001F92E>"
"991";"@eldiarioes @estherpalomera Estando en el gobierno no pueden levantar la voz. Pablo tuvo que morderse la lengua mientras estuvo, pero ahora está en su derecho de opinar lo que quiera, como todo hijo de vecino. <U+0001F49C><U+0001F49C>
Por cierto, toda la derecha PSOE/PP/VOX han tumbado la comisión de la valla de Melilla <U+0001F914>"
"992";"PSOE, PP y B0cs votando conjuntamente para evitar que se investigue debidamente en el Parlamento (a través de una comisión de investigación), los graves acontecimientos en la valla de Melilla del pasado junio relativos a derechos humanos.  #Mal"
"993";"Marlaska #psoe se niega a mostrar en el Congreso las imágenes de la tragedia de la valla de Melilla: https://t.co/JUECE8plJg"
"994";"“Gracias al PP” (textual en la pieza del TD2 de tve) no habrá comisión para investigar lo que ocurrió en la valla de Melilla, “al menos” hasta la comparecencia de Marlaska en el Congreso el próximo día 30. O sea, que no habrá."
"995";"Pedro Sánchez con el DELITO de SEDICIÓN, Marlaska con los 23 fallecidos en la VALLA DE MELILLA, Irene Montero soltando a VIOLADORES...y dice el CIS que la gente va a VOTAR en masa al PSOE."
"996";"Acabo de escuchar a @cucagamarra exigiendo a Marlaska que diga la verdad sobre la tragedia de la valla de Melilla y que, después, dimita. El mismo día de esta noticia.

¿Me he perdido algo? https://t.co/SmFcGgGtlI"
"997";"Descubra las 7 diferencias entre la Wikipedia en Inglés y la Wikipedia en Castellano:
Tema:
<U+0001F48E>2022 Melilla Incident
<U+0001F4A9>Tragedia de la valla de Melilla
@pbeltranp @lluismora https://t.co/QbPOrlVizh https://t.co/vCTkX8clCH"
"998";"Vaya circo de país, lo malo es que sale muy cara la entrada para ver a trapecistas y payasos!!!

https://t.co/t9E06bNHc4"
"999";"Marlaska rechaza la invitación del Parlamento Europeo para hablar de las muertes en la valla de Melilla https://t.co/yEL6uz5LZA a través de @eldiarioes"
