"";"full_text"
"1304";"Las corruptas RARAMURIS irán a la marcha.

Las MUJERES salvarán a México!! https://t.co/WELPohaKI7"
"1305";"Bueno la causa de Cristina no se esclarece más se encharca como todo y se llena de militancia pro y k y bla. Pudo haber sido massa iran bulrich o anibal o tu prima la que sale en tinder... ya está. Ahora eso si las mujeres mapuches siguen presas.... Encharcan todo militan ajuste"
"1306";"@juanitopri @karugo27 @gisbert_ruben Ah, k eres un ignorante que no sabe k en Irán a las mujeres las matan por no llevar velo, y que ello ha causado violentas respuestas populares desde hace meses

Y tampoco sabes k RuSSia está haciendo tratos con ese mismo país

Vamos, que no estás preparado para debatir sobre nada"
"1307";"Mujeres y niñas frente a un gobierno tiránico que vota a favor de ejecutar a 15000 participantes en las protestas. Lo que está ocurriendo en Irán se ha convertido en algo más que un movimiento en contra del velo. Es una lucha por la libertad, que quieren evitar a toda costa."
"1308";"@ldbastidas @iacontreras @AABenedetti Aquí en este país andan con esa estupidez de cierta oposición, señores esos carajos no son oposición y ya , vean como colaboran para tratar de salir algún día de este desastre, unas mujeres en Irán tratando de salir de unos CDSM y aquí puro Twitter nojoda vale"
"1309";"En las últimas 8 semanas, el régimen de Irán mató a más de 300 manifestantes, encarceló a casi 15.000 y amenazó con ejecutar a cientos más, pero las mujeres de Irán persisten. 

Hoy, las estudiantes universitarias se quitaron el hiyab forzado y cantan: “Soy una mujer libre”. https://t.co/rcxoB4x5J4"
"1310";"Las mujeres en Irán ya son libres y están a salvo y la discográfica le ha dejado publicar su disco <U+0001F644> https://t.co/chxU6TROWz"
"1311";"<U+0001F534> ¡ÚLTIMA HORA!
Nuestra compañera Sandra Haro ha estado en el Parlamento Europeo, con el proyecto ""Euroconexión"", entrevistando a Lina Gálvez acerca de la revolución liderada por mujeres en Irán.
Para saber más, puedes leer la noticia en nuestra web: <U+0001F447><U+0001F3FC>
https://t.co/iLGJ68JsW0"
"1312";"@AJEnglish Siguen las protestas de mujeres en irán. El régimen ayatola no escucha...dispara!!!"
"1313";"@informativost5 @Yuri_HSI Que pena que en Irán ocurra esto y que aquí en Europa las mujeres vayan tapadas totalmente, hayan barrios donde impera la Sharia, donde se les practique a las niñas mutilación genital y que los gobiernos lo permitan."
"1314";"Irán arresta a “número sin precedentes” de mujeres periodistas, denuncia RSF | #Internacional https://t.co/P6H1MzTm3s"
"1315";"@mrossalvador Que se vayan a Iran a luchar por las mujeres.  No de viaje de fin de curso a un pais donde es legal la gestación subrogada <U+0001F609><U+0001F595> https://t.co/ix2HxKm3Jr"
"1316";"@AleJacintoUrang Menos mal que en Cuba, Iran o Corea los lideres supremos son mujeres"
"1317";"<U+0001F1EE><U+0001F1F7> UGT condena el comportamiento autoritario y violento del gobierno de Irán, que viola los derechos humanos <U+0001F5E3><U+FE0F>Todo nuestro apoyo a las mujeres y los colectivos que sufren la dictadura iraní. Los detenidos, entre ellos dos españoles, deben ser… https://t.co/GlSxwOtSPw"
"1318";"<U+0001F1EE><U+0001F1F7> UGT condena el comportamiento autoritario y violento del gobierno de Irán, que viola los derechos humanos

<U+0001F5E3><U+FE0F>Todo nuestro apoyo a las mujeres y los colectivos que sufren la dictadura iraní. Los detenidos, entre ellos dos españoles, deben ser liberados
https://t.co/dWANIjDMwy"
"1319";"Sigue desaparecida la española que participaba en las manifestaciones por la muerte de Masha Amini. Ha sido detenida en Irán. 

Se siguen violando los Derechos Humanos de las mujeres de una manera terrible en muchos países del mundo.

https://t.co/yTqOfIg5Ct"
"1320";"Las mujeres merecemos libertad de poder ser, de poder elegir lo que queremos vestir ¡Libertad para las mujeres en Iran! ¡LIBERTAD! #IranRevolution"
"1321";"@IreneMontero Cuantas mujeres se van a ir a casa con el dolor y al final iran de copas con las amigas? Muchas. Fuera. Sobras en este “gobierno”."
"1322";"@Lina_Tejeiro I D O LA , ojalá todas las mujeres se irán su lugar"
"1323";"Irán: prohiben el ingreso de mujeres a un partido de fútbol de la selección nacional https://t.co/TTfedZwHgS"
"1324";"@ChacoteroPeru Mujeres ustedes no se esfuercen en hablar mentiras tonterías el presidente Castillo se puede reunir con quien quiera cuál es el problema pero al presidente no le verán con Dionisio con Wong con los más corruptos del Peru eso no verán pero si los pobres irán a palacio ok"
"1325";"@SoyAranguibel ...bueno, ya sabes no te vayas a vivir al Imperio entonces. Múdate a Irán donde si saben tratar a las mujeres."
"1326";"@hali_galo @Jeremias_Navi La alegría de estas damas al quitarse ese turbante de sus Rostros,debe causarle al dictador y sus secuaces en Irán,una gran FURIA,¿Viva La Libertad de las Mujeres Iranias!"
"1327";"ustedes sabian que en iran estan secuestrando, matando y desapareciendo personas? en su mayoría mujeres activistas, varias menores de edad. el mundo es monstruoso."
"1328";"Son inmoral esa gente de Naciones Unidas, eso es una <U+0001F4A9><U+0001F4A9><U+0001F4A9>solo es un conozco de estado Unidos. Quien le hace caso, nadie Israel mata palestinos niños y mujeres no dicen nada, El irán matan una que jamás se justifica, le hacen casi una guerra civil. https://t.co/ixHLswfxJc https://t.co/83fTXIKOzt"
"1329";"@Juepachon @asdrubalivan @ixcheldelsun Si, de hecho están medio jodidas por eso, creo que hay 15% mas de mujeres con titulo, que hombres.

Pero bueno, Irán no es que sea ejemplo de producción y a la vanguardia en cais nada."
"1330";"@ixcheldelsun @LCatalaneta @asdrubalivan ¿En donde dije yo que fuese ilegal? Ni que esto fuese Irán, donde legalmente hay trabas para contratar mujeres.

Hablamos de costos-beneficios que mira el empleador."
"1331";"Asociación Mundial de Mujeres Periodistas y Escritoras: “La detención de mujeres periodistas en Irán constituye un grave atentado a la libertad de prensa y atropella los derechos femeninos” https://t.co/kWbtU4jAw9"
"1332";"@alferdez @gabicerru @IgualdadGob @IreneMontero @AyelenMazzina @MinGenerosAR @Portavoz_Ar @EmbajadaEspArg Pregunta: de lo que está pasando con las mujeres en la República Islámica de Iran no se habló en esa reunión ?"
"1333";"@MarcosG49507275 @David_qva Marcos. Lamento contradecirte pero en Irán ninguna mujer puede en la vía pública ir con la cabellera al viento. Eso incluye a las extranjeras. Solo en la rebelión ocurrida en el último mes pudieron las mujeres romper ese cerrojo y lo hicieron como emblema de su lucha."
"1334";"@BrissioMauro Si en Venezuela hay hambre: Fake News
Si en Irán las mujeres no tienen derechos: Fake News
Si en Chile subió la Inflación: Fake News
Todo lo que sea fracaso de la izquierda: Fake News
La caída del Muro de Berlín: Fake News
La disolución de la URSS: Fake News
Déjate de joder"
"1335";"Hace unos días ví que en Irán las mujeres decidieron quitarse el hiyab y romper los muros que dividían los hombre de las mujeres, eso sí es un verdadero acto feminista."
"1336";"Las periodistas de todo el mundo estamos atentas a lo que ocurre en Irán con nuestras colegas y con todas las mujeres. <U+0001F447><U+0001F3FD>@ONUMujeres @ComunidadMujer @corphumanas @MasMujeresCL https://t.co/pGeKNx4HRL"
"1337";"Holy Spider es la película más política del año…(el gobierno Iraní se enfureció con Cannes por considerarlo un insulto religioso) acertadamente nos muestra la potente realidad de las mujeres en Irán, da escalofríos. La brutalidad de una teocracia, muy incomoda de verla."
"1338";"@Francis12333073 Si hay alguíen que defiende a las mujeres  de su pais, hay que proteger su vida a como de lugar para que siga con su cometido  ,En Irán  hay miles de heroínas  que lo están  haciendo, yo mandaría  a que los arengara Ayuso   y les digera cuatro cosas que los tontificara del todo"
"1339";"#UdeC 

Denuncian periodistas y escritoras “atentado” a derechos femeninos en Irán 

https://t.co/nJhwVNTdqp

#mundo #prensa #mujeres #Periodistas #régimeniraní #mahsaamini https://t.co/fHNMf7KkKK"
"1340";"@eldiarioes En qué quedamos, recibir dinero del régimen feminista de irán o negarse a ponerse el velo, es de extrema derecha neofascista, colonizador y ultra o es una lucha de las mujeres y los gays. https://t.co/z34vfQHKAl"
"1341";"CLUB NOCTURNO al aire libre este jueves 10 de noviembre en Rasht, al norte de #Iran , donde mujeres sin velo bailaron durante 10 minutos frente al ayuntamiento, dos actos formalmente prohibidos en la República Islámica.
Nada volverá a ser como antes. #MahsaAmini https://t.co/GB1IkucwOF"
"1342";"El valor, la dignidad y el coraje de las mujeres en Irán es algo que demanda la atención y la solidaridad de todos en este momento <U+0001F447> https://t.co/d3nJwEchAi"
"1343";"<U+0001F534><U+0001F535>Irán fabricó por primera vez un misil balístico hipersónico

#Irán #misilbalístico #hipersónico #AmiraliHajizadeh #latinosenusa #hispanosenusa #usa #northcarolina #carolinadelnorte #usa #eeuu #mujeres #barreradellenguaje #latinos https://t.co/wSbZIlVbxG"
"1344";"@arminarefi @rodrigojerezm ..ALLÁ debieran estar las feministas al peo chilenas..ALLÁ está la guerra contra las mujeres..contra los LBTG..allá en Irán..acá ganarán un poquito menos, pero allá las muelen a piedras por tener un amante..no las dejan NI HABLAR.."
"1345";"Holy Spider (2022)
Uno de los platos fuertes del Festival, Holy Spider nos habla de un asesino de mujeres que hubo en Irán durante los años 2000 - 2001, y de verdad que me ha encantado. Es una película violenta, oscura, con un parte muy macabra e interesante https://t.co/DbHwppD3Up"
"1346";"@El_Plural Esta concejala no debe haberse enterado de que en Irán las mujeres están oprimidas y las están matando por que no quieren llevar lo que lleva ella en la cabeza. No a la inclusión que pretende."
"1347";"Que paso con nuestra HETEROSEXUALIDAD, los gays seran los que iran a la cabeza en todo? en la medida que los hombres sean convertidos en ""mujeres""y compitan en deportes las mujeres-mujeres solo seran adorno"
"1348";"Asociación Mundial de Mujeres Periodistas y Escritoras: “La detención de mujeres periodistas en Irán constituye un grave atentado a la libertad de prensa” https://t.co/V6RAIjUXzS https://t.co/MRmbP35Vxf"
"1349";"@IreneMontero @alferdez @CasaRosada A Irán vas a ir a apoyar a las mujeres en su lucha por la libertad? O aquello te pilla mal?"
"1350";"@AndreaMarGon_ @CFKArgentina El siguiente tour de Irene supongo que pasará por Irán para apoyar a las mujeres que están luchando allí por su libertad...."
"1351";"Ana Baneira, la activista total: de hacer 1.216 kilómetros a pie recogiendo basura a ser detenida en Irán: Comprometida con el medioambiente y los derechos de las mujeres, con 18 años comenzó a viajar sola: ""Necesitaba pasar tiempo conmigo misma y… https://t.co/uf82HOtAQk https://t.co/h6uAIWd5Un"
"1352";"#Mundo #Iran: Parlamento iraní vota para aplicar pena de muerte a quienes participan en protestas por los derechos de las mujeres. Entérate: https://t.co/lSulzThikl https://t.co/wLSvGW2Twm"
"1353";"@H_delacosta Y las mujeres en Irán? De eso nadie habla<U+0001F644>"
"1354";"@CFKArgentina @IreneMontero Jo... que bien defiende la igualdad de las mujeres nuestra ministra, que ha ido a Argentina y no como Ana Baneira que  está detenida en Irán..."
"1355";"<U+0001F525> 
<U+0001F1EE><U+0001F1F7>Irán vota para ejecutar a 15.000 participantes en las protestas por los derechos de las mujeres. <U+0001F622>

https://t.co/zz3FdQKdfa"
"1356";"La iraní Sofía Jamali escribe para la revista https://t.co/fWBqHjVZhC

https://t.co/yOSCF7u3F6"
"1357";"@JessicaYChavezM @charovargas_ es que aquí ... en las noticias no cuentan todo ... así como son muertas mujeres tambien son muertos hombres ... aquí somos  iguales y la violencia no tiene una etiquetar como los piojos de bod marley...  tampoco pretendan comparar españa como iran ... se están pasando,..."
"1358";"@palstine_son Pero irán así las mujeres  si o no? No digo  mentira  alguna"
"1359";"setroi actualidad : Ana Baneira, la activista total: de hacer 1.216 kilómetros a pie recogiendo basura a ser detenida en Irán. setroi noticias: Comprometida con el medioambiente y los derechos de las mujeres, con 18 años comenzó a viajar sola: ""Necesitaba pasar tiempo conmigo mis"
"1360";"@FridaGhitis Muy bien hecho. Basta de abusos contra mujeres libres en Irán, y a quien no le guste, que no mire."
"1361";"La máquina de matar mujeres por no llevar el velo, Irán. 
El mismo lo reconoce pero que el dinero es dinero, y va por delante de todo. https://t.co/qB84aFhPCg"
"1362";"Compartimos miradas frente a una problemática mundial 
https://t.co/oQNgHthNZw"
"1363";"La gallega Ana Baneira está presa en Irán, donde ha ido a unirse a las protestas contra el régimen. Irene Montero, en cambio, fue  ""protestar"" a Nueva Yor, porque allí las mujeres están mas descriminadas. Cuestión de prioridades"
"1364";"#Mujeres
#Irán

Minuto a minuto
https://t.co/t1qyw1VKtC

La generación de la protesta
https://t.co/gWing3jRHq

Protestas en Qom, la ciudad más conservadora y capital ideológica del régimen
https://t.co/yV48DVXHid @AlinejadMasih"
"1365";"Mientras los medios, la izquierda ßasura y la ultraderecha ponen el foco de propaganda en Irán por un pañuelo que muchas mujeres no llevan (y no les pasa NADA) guardan silencio con la dictadura saudita, amiga de la UE y EEUU, que ha ejecutado a OCHO adolescentes con cargos falsos https://t.co/a0vV8qXU0Q"
"1366";"Irán arrestó a un número sin precedentes de mujeres periodistas, denunció Reporteros sin Fronteras https://t.co/oyYcXKf8cC"
"1367";"En Iran, las mujeres no pueden bailar -con o sin velo- en publico.
Ahora, el regimen religioso, las manda a matar. 
Iran, el socio del kirchnerismo. https://t.co/camhzmwnDo"
"1368";"Lo que le hacen en Iran a las mujeres seria un cuento de Disney si comparamos. https://t.co/KfdwM7hhxX"
"1369";"@DiariotrvCom Ay que mujeres las dos iran  presas x dundas desorde en la calle pobre niños si tienen qedaran si mama xla mala cabeza"
"1370";"<U+0001F469><U+0001F3FB><U+0001F1EE><U+0001F1F7> Seguro que estás al tanto de los acontecimientos en Irán, donde las mujeres, sobre todo tras la muerte de Mahsa Amina, están protagonizando una revolución en contra de la opresión que sufren a manos de la dictadura en su país"
"1371";"los tipos q atraéis cnd vais d diferentes pq no apoyáis el ""feminismo actual"" en el fondo no os querrán por ello
solo os ven como presas fáciles por la necesidad q tenéis d cariño
y habréis dejado pasar faltadas a otras mujeres y en algún momento irán dirigidas a vosotras
payasas"
"1372";"#Russia #Ukraine <U+0001F1F7><U+0001F1FA><U+0001F1FA><U+0001F1E6> : Mujeres combatientes de #Ukrainian Forces lanzaron un video para apoyar a las mujeres y manifestantes en #Iran <U+0001F1EE><U+0001F1F7> .

También uno de los combatientes parece llevar una metralleta MKE MP5A3, suministrada por #Turkey <U+0001F1F9><U+0001F1F7> a AFU. https://t.co/i3BnGmKvJc"
"1373";"@AmarantaHankTw Estamos peor que Iran y su represion a las mujeres."
"1374";"¡APOYA AL MOVIMIENTO!<U+0001F1EE><U+0001F1F7>

Luego de haber marcado gol con Irán en el futbol de playa el jugador Saeed Piramoon festejó cortándose el pelo como gesto simbólico en apoyo a las mujeres que en su país están https://t.co/VpMaxKNREv"
"1375";"Haleh nunca regresó de nuevo a Irán tras la instauración de la república islámica. Pues fue una ardua crítica de las políticas del actual régimen en particular respecto a las acciones del gobierno por bloquear las oportunidades educativas de las mujeres en el país."
"1376";"El que se presta a esta infamia lo hace por cobardía. No justifiquen más la cobardía. Miren a las mujeres en Irán cómo defienden su verdad a pesar del fanatismo religioso y las atrocidades de la dictadura iraní. Lo de los cubanos es tan vergonzoso."
"1377";"@Francis12333073 ¿Por qué no vas tú a hacer activismo a Irán?
Los hombres que esperan que las mujeres les hagan el trabajo, no son muy hombres que se diga. https://t.co/97qBKIXT44"
"1378";"En Irán el régimen de los Ayatolás lleva décadas perpetrando matanzas, detenciones masivas y torturas contra la población civil. Por no decir de las brutales palizas a las mujeres por portar mal el hiyab.

Eso sí, Occidente ni mú para apoyar a los manifestantes. No interesa. https://t.co/vmVtTE42Xa"
"1379";"@Wait_Man Habló sobre la situación en Ucrania y la violencia hacia las mujeres en Irán. Ah pero Elio de Twitter te tira un análisis sociologico sobre Chris Martin."
"1380";"@PSOE @mjmonteroc De parte de las Victimas, sean del machismo, del terrorismo o de Irán: DEJAD de TRABAJAR tanto que nos estáis jodiendo."
"1381";"Holy Spider (2022) Dir. Ali Abbasi
Alto haram de película. Un retrato de un caso real ocurrido en Irán a principios de siglo un tanto previsible sobre un asesino de prostitutas, que supongo que el objetivo del filme era denunciar el machismo imperante en Irán. https://t.co/vJJeIzyckR"
"1382";"@loza35326700 Más esos que te cargan hasta la cartera cuando ya te embarazan ni el niño quiere cargar . Pero si uno les da el tic para no perder el interés creen que es machismo también. No lo joda por gusto y las cosas irán viento en popa. La mujer inteligente oiga esto no es se hace la loca."
"1383";"@Lanoche_24h @VickyRosell En la “machista” Iran, la violación tiene pena de muerte.  El machismo no tiene nada que ver con una desastrosa legislación promovida por Montero. Debe renunciar de una vez."
"1384";"@kayman73 @CapitanBitcoin A tomar por culo a Irán, que sepa de una puta vez, lo que es el machismo de verdad..."
"1385";"@nihaln0 @okeeyjajaj Seguro que una mujer vive igual en Albacete o Frankfurt que en Afganistán o Irán, total.
Empate a machismo."
"1386";"@cuchi_llo @luersago @rohernandezm_ Y porqué cree ud que fue  derrocado el  sha de Irán  Mohammad Reza Pahleví? Se impuso el machismo arabe"
"1387";"@salemv__ @1Moby_Dick El problema es que cuando te dicen es su cultura es su forma de vivir te lo dicen con la mirada del hombre pero no la mirada de como se sienten ellas no entendiendo lo que pasa en Irán ni tampoco lo horrores en Afganistán acaso ellas pueden luchar en contra de eso ? Machismo!"
"1388";"@_Bretema @RiobooRodriguez @entropiadevalen Te parece eso, por tu concepcion de machismo. Lo curioso es que por ejemplo, los mismos que critican la concepcion de machismo que os he dado, muchas veces la utilizan para atacar la cultura de paises machistas (como por ejemplo en Iran). Donde se da ese caso, de que la mujer +"
"1389";"Que horrible lo que está sucediendo en Irán, y aún así hay quienes dicen que el machismo ya no existe o ignoran que es sistemático. Todos debemos considerarlo un problema gigante."
"1390";"Admito que lo que está pasando en Irán es muy fuerte en ese lugar el machismo está en todas partes y el femisidio está aumentando mucho por las protestas.<U+0001F62C> #IranProtests2022 #OpinionPublica"
"1391";"@IgualdadLGBT Pues a lo mejor sería bueno que vaya y se enfrente al monstruo en su propia casa, como lo han hecho las valientes jóvenes de Irán.
Hay que visibilizar el machismo, la misoginia, la LGTBIfobia, la discriminación, donde quiera que exista, escudada o no tras una cultura anacrónica."
"1392";"Palabra clave: prevalencia. No es la misma respecto al machismo en Irán qué en Suiza. Pero Venezuela es el mejor país del mundo. https://t.co/oa1lJ6YT36"
"1393";"A esta altura diría que los mechones de pelo que se cortaron las actrices no fueron suficiente para frenar el machismo en iran... Quien diría... Yo pense que a esta altura ya hubiera dado resultado"
"1394";"Homofobia y clasismo en sociedades andinas y centroamericanas, violencia contra granjeros blancos y comerciantes asiáticos y árabes en países de África, mutilación femenina en el mundo islámico, discriminación a judíos árabes en Israel, machismo institucionalizado en Irán y AS"
"1395";"@Diariomujermult Multiculturalidad debe llamarle ésta a lo que pasa en Irán también. Formas claras de blanquear el machismo. <U+0001F92E>"
"1396";"<U+0001F3F3><U+FE0F><U+200D><U+0001F308> Una joven con su pelo al aire alzando los colores LGBT. Así de profunda es la Revolución del Hijab en Irán; las condenas a muerte del Ayatolá se enfrentan con la bravura de esta generación que da todo por su libertad. 

Si no hay nada por perder, se tiene todo por ganar https://t.co/IIYNKxFcp6"
"1397";"Una joven con su pelo al aire alzando los colores LGBT y el orgullo. Así de profunda es la Revolución del Hijab en Irán; las condenas a muerte del Ayatolá se enfrentan con la bravura de esta generación que da todo por su libertad
Si no hay nada por perder, se tiene todo por ganar https://t.co/Mes7OXjSo3"
"1398";"Incendiada la casa-museo del fallecido líder supremo de Irán Ruholá Jomeini en el marco de las protestas desencadenadas tras la muerte bajo custodia de Mahsa Amini https://t.co/UmlbMta4C1"
"1399";"Siguen las protestas en Irán, a pesar de la represión. https://t.co/IxUDpIHEjK"
"1400";"Jamenei augura el fin del ""mal"" de las protestas en Irán https://t.co/IoEilwzGFU a través de @epinternacional"
"1401";"#Hosseini y #Amiri apoyan protestas en #Irán
https://t.co/SASDNNCjDA https://t.co/TiWTPAlkkS"
"1402";"#Internacional | Miles de personas se habían concentrado en Karaj para conmemorar la muerte de una de las jóvenes asesinadas en las protestas contra el gobierno.

https://t.co/ZbVlUozs5F"
"1403";"""Estamos a su lado"": jugadores de #Irán se solidarizan con protestas contra el régimen musulmán y mandan pésame a víctimas

https://t.co/ASbi2xhW3X https://t.co/3Kw8nJN5wT"
"1404";"Los que manejan a los grupos lgtvqkplus+ no van a promover protestas en Katar, Irán, China o Rusia ya que ellos no van a colocar títeres en los gobiernos de esos países."
"1405";"«La quema de la casa de Jomeini muestra cómo se intensifican las protestas en Irán» https://t.co/B3cYDuZ1Dq a través de @ABC_Mundo"
"1406";"Y Estados Unidos como siempre un país que se preocupa por todo el mundo también quiso que se sacase a Irán (por las protestas que han sucedido allí), saben que ahora después que todo Occidente alentara a derrocar al ""régimen iraní"" ahora Irán sufre embates de atentados terrorista"
"1407";"@SAR_2011 Ni idea, puede ser, o no, reciente. Es en efecto la bandera de Irán la que se ve, pero nadie dice exactamente en qué coudad y cuándo. Protestas de iraníes hay todos los días en este momento."
"1408";"Las protestas no se están reduciendo en Irán. A PESAR DE LAS CONDENA A MUERTE DE MUCHOS PROTESTANTES !!! https://t.co/akVcdR0xlP"
"1409";"Se trata del mayor movimiento de desafío a la República Islámica desde su proclamación en 1979, y la represión contra las manifestaciones ya suma 380 muertos, entre ellos 47 niños - https://t.co/3q1oT4EiwU"
"1410";"Señor Alí Jamenei
Líder supremo de Irán

las protestas se minimizaron 
con el cansancio 

fuerte y fraternal abrazo https://t.co/uuFtiT4Orc"
"1411";"Biden anunció nuevas protestas a Irán por la represión a manifestantes https://t.co/6h50kVmCaV"
"1412";"Tres muertos en la represión de protestas en Irán y crece la violencia en los funerales https://t.co/ZuCIZf9fKH"
"1413";"LA gente se cansó de tantos vehamenes, mal tratos, asesinatos, y tiranía de los que estan en el poder en #Iran SIGUEN LAS PROTESTAS! https://t.co/kKJC3ICJQf"
"1414";"Aunque se hable cada vez menos sobre Irán, las protestas siguen.
El video es en Mahabad, dónde algunas vez Kurdistán fue República. https://t.co/0nlhiYABU2"
"1415";"@jessikalejanrda @OMARPARRA82 @estendenciavzl Si no le gusta el fútbol y no le interesa el mundial entonces  . . . .  Estoy seguro que ni sabe de los derechos de la mujer en Irán y las verdaderas protestas por la igualdad allá, pero como no es trend eso m3jor no lo decimos"
"1416";""" Las protestas no son cada vez más pequeñas en Irán."" https://t.co/97d1ZpgDSt"
"1417";"<U+0001F1EE><U+0001F1F7> | ¿Los manifestantes de Irán lograrán un cambio con sus protestas?

Entérate de todos los detalles aquí <U+2B07><U+FE0F>:
https://t.co/D5hq5Spvaw

#Irán #Represión #Protestas"
"1418";"Jamenei augura el fin del ""mal"" de las protestas en Irán https://t.co/sDaoJnN4Wp"
"1419";"Irán protesta con razón | Las potentes protestas ciudadanas necesitan apoyo internacional que vaya más allá de las declaraciones y las buenas palabras https://t.co/bFlttGLyVO"
"1420";"PROTESTAS Irán vivió otra jornada de protestas luego de los funerales de dos menores https://t.co/2zzJYokcpk"
"1421";"Irán vivió otra jornada de protestas luego de los funerales de dos menores https://t.co/aUQ5FOXObT vía @"
"1422";"<U+0001F1EE><U+0001F1F7> | Manifestantes iraníes siguen luchando para acabar con la represión.

Entérate aquí <U+2B07><U+FE0F>:
https://t.co/D5hq5SH6z6

#Irán #Represión #Protestas https://t.co/z2WSJtdB10"
"1423";"<U+0001F1EE><U+0001F1F7> Las protestas iniciaron a mediados de septiembre, tras la muerte de la joven Mahsa Amini, arrestada por haber infringido el estricto código de vestir de la República Islámica.
https://t.co/JkkxsFA4Vt"
"1424";"Irán: protestas masivas y disturbios en Juzestán por aumento del pan https://t.co/VxklueFVAR"
"1425";"Incendian la casa-museo del líder supremo de Irán Ruholá Jomeini en las protestas por Mahsa Amini https://t.co/0tPZCoAJr3"
"1426";"OLA DE MANIFESTACIONES | Irán vivió otra jornada de protestas luego de los funerales de dos menores
https://t.co/NrPiBBktY0

#Destacadas"
"1427";"SETROI NOTICIAS. Irán protesta con razón. https://t.co/zXZunXejAQ https://t.co/54oWMTa98U #NOTICIAS Las potentes protestas ciudadanas necesitan apoyo internacional que vaya más allá de las declaraciones y las buenas palabras"
"1428";"#Mundo 
Durante protestas desencadenadas por la muerte de la joven Mahsa Amini, anunció Hengaw, una ONG de defensa de los kurdos de Irán
https://t.co/m6evbuKIKp"
"1429";"Dos meses de protestas en #Irán sucumben el país en violencia https://t.co/4mNak9SRI5 via @F_Informadas #IranProtests2022 #IranianWomen"
"1430";"Irán ha sido escenario de protestas desde la muerte el 16 de septiembre de Mahsa Amini, una joven iraní de 22 años, detenida tres días antes por la policía “por violar el estricto código de vestimenta de la República Islámica”. Los detalles aquí. https://t.co/f4o3Q2kANl"
"1431";"<U+0001F1EE><U+0001F1F7> | La represión iraní no detiene a los ciudadanos a seguir luchando en las calles.

Más detalles en siguiente link <U+2B07><U+FE0F>:
https://t.co/D5hq5SH6z6

#Irán #Represión #Protestas"
"1432";"Alto oficial del CGRI fue apuñalado durante las protestas en Irán

https://t.co/sSNeqEji12"
"1433";"Vídeos que circulan en redes sociales muestran las llamas consumiendo la vivienda, un museo en honor al fundador de la Revolución Islámica.

Incendian la casa-museo del líder supremo de Irán Ruholá Jomeini en las protestas por Mahsa Amini https://t.co/TQisvlE7i8"
"1434";"«La quema de la casa de Jomeini muestra cómo se intensifican las protestas en Irán»
#123INFO
https://t.co/IFTuOD5R4x"
"1435";"<U+0001F1EE><U+0001F1F7>  Día 65 de las protestas contra la República Islámica de Irán.

Manifestantes kurdos construyen barricadas en la ciudad de Mahabad mientras se intensifican los enfrentamientos con los servicios de seguridad. 

Empieza a recordar al Maidán, Ucrania 2014... https://t.co/GRzW0vVEla"
"1436";"<U+0001F1EE><U+0001F1F7>  Día 65 de las protestas contra la República Islámica de Irán.

Jóvenes iraníes arrojando cócteles molotov a una estatua del general Qasem Soleimani.<U+2B07><U+FE0F> https://t.co/w48N6gL1DF"
"1437";"«La quema de la casa de Jomeini muestra cómo se intensifican las protestas en Irán»
Los manifestantes lanzaron varios cócteles molotov contra la casa del exlíder supremo"
"1438";"Tensión en Irán se intensifica: Manifestantes incendiaron casa natal del fundador de la República Islámica | https://t.co/CYnFzX6V3w https://t.co/UbN02J8hAS"
"1439";"Tensión en Irán se intensifica: Manifestantes incendiaron casa natal del fundador de la República Islámica | https://t.co/CYnFzWPjEW https://t.co/UbN02JpSsq"
"1440";"¿Cuántos han denunciado el antisemitismo del líder de Irán desde mucho antes de las protestas actuales y de los propios Naturei Karta al justificar el Holocausto como un castigo divino merecido y juntarse con negacionistas? ¿Sabéis acaso lo que está sucediendo con Kanye West?"
"1441";"<U+0001F1EE><U+0001F1F7>  Día 65 de las protestas contra la República Islámica de Irán.

Los edificios religiosos también están siendo objetivo de los ataques por parte de los manifestantes. Qom, Centro Islámico.

Hilo anterior.<U+2B07><U+FE0F>
https://t.co/iS2YO1gOPU https://t.co/0O2giem9B4"
"1442";"""Las iraníes están capitaneando un movimiento que desafía a un régimen autoritario y están pagando de forma dramática las consecuencias. Resulta decepcionante la débil e insuficiente presión internacional para respaldar las protestas"". https://t.co/f91WKg5Rze via @el_pais"
"1443";"«La quema de la casa de Jomeini muestra cómo se intensifican las protestas en Irán» https://t.co/CNUTtL52Lm a través de @ABC_Mundo"
"1444";"Irán: encarcelan y condenan a latigazos a trabajadores por participar en huelgas y protestas https://t.co/oaOd2Bbm1z"
"1445";"«La quema de la casa de Jomeini muestra cómo se intensifican las protestas en Irán» https://t.co/GpUDDSjbQ2 a través de @ABC_Mundo"
"1446";"Orbán no quiere seguir la política de la Unión porque sabe que puede hacerlo. Pasa con Rusia, pero también con Irán. Las sanciones a Teherán van a más y mientras Hungría llega a acuerdos con ellos en medio de las protestas y la represión. https://t.co/pvRhuA1j4C"
"1447";"<U+0001F534> <U+23E9> Los datos que dejan las protestas en Irán según @Reuters en su 64º día de protestas. https://t.co/heBTLzweI1"
"1448";"En Irán está pasando algo muy grande, muy importante. Y la comunidad internacional no quiere saber nada: le interesa mantener la guerra de Ucrania y le importa poco la libertad del pueblo persa.
#IranRevoIution2022
&gt;&gt;https://t.co/eiKTNZ6xUw"
