"";"full_text"
"12";"@SimancasRafael Que no les concierne opinar sobre algo tan grave, en el ordenamiento penal, como la eliminación del delito de sedición? A la medida de los que han cometido ese delito? Y que son los que garantizan tu poltrona?"
"13";"#SanchezTraidor
Arranca la cuenta atrás para la derogación del delito de sedición en beneficio de los líderes del 'procés' https://t.co/eMaJ5xcKze"
"14";"@Otrosvendran Hoy han hecho la primera, contra la modificación del delito de sedición certificando su hundimiento en Catalunya (se hunde Vox, sube el PP, claro)

https://t.co/YN1PZ81BdQ"
"15";"POLÍTICA NACIONAL: Andrés Lorite (PP) pide ""a los socialistas de bien"" que voten en contra de ""la derogación del delito de sedición"". https://t.co/A40MKcHcER a través de @cordobahoyes"
"16";"@PSOE @mjmonteroc Vuestro único propósito es manteneros en Moncloa a costa de lo que sea. Como aprobar una ley que reduce condenas a violadores, eliminar el delito de sedición, minimizar el de malversación,... Da igual"
"17";"Que le dejen donde está. Molestará menos y así no tendrá un monumento en todas las rotondas de Cataluña.

Turull alerta que la reforma de la sedición provocaría la detención de Puigdemont

https://t.co/xltgCnDNNp"
"18";"@PSOE @mjmonteroc Presidente mentiroso y traidor a su programa, e infame a los intereses de los españoles, gobierna con Podemos, pacta con Bildu, se deja chantajear x ERC, indulta a golpistas, excarcela etarras, elimina el delito de sedición, ahora malversación, la dignidad del PSOE es esa ?"
"19";"Hasta cuando un ""pagado mentiroso"", seguirá mandando en el CIS ???

El CIS publica su barómetro de noviembre después de la derogación del delito de sedición

https://t.co/Lht68LKx74"
"20";"La supresión del delito de sedición y el plato de lentejas https://t.co/fKsagBW1yd https://t.co/REmuMe96Ws"
"21";"@jess_pozo Y tb al indulto de griñan y el cambio del delito de sedición...no lo olvides"
"22";"@patxilopez @sanchezcastejon @gpscongreso @PSOE Inútil, como dices?
Las verdaderas preocupaciones de la gente son la renovación del CSPJ, la equiparacion con Europa del delito del sedicion, etc etc"
"23";"Es urgente modificar la Ley del ‘sí es sí’, -que solo beneficia a los delincuentes sexuales- y que el Gobierno asuma responsabilidades. Pero el Sr. Sánchez prefiere acelerar la derogación del delito de sedición, como pago a los independentistas por mantenerlo en el poder. https://t.co/QPFdBFrrKq"
"24";"@nothing30000 @Budiladen @VilaWeb Tanto el delito de terrorismo como el de sedición están ubicados en el mismo libro del código penal. Además es irrelevante, las OEDEs se ejecutan por todos los delitos tipificados https://t.co/rfnW0cIHzf"
"25";"<U+0001F535>Os Deputados nacionais din que a Lei do Si é Si xunto coa derrogación do delito de sedición delatan ao Goberno, “a súa falta de capacidade e coñecemento na elaboración das leis e a súa ideoloxización e politización en detrimento do interese xeral”. https://t.co/iT8MGzNwTQ"
"26";"#YoMeRebelo19N
El DELITO DE SEDICIÓN ES CADENA PERPETUA.
EL PUEBLO VOTO UNA CANDIDATURA,NO UN CESAR.
¿SE DEBERÍA JUZGAR AL PRESIDENTE DEL GOBIERNO POR ALTA TRAICIÓN A ESPAÑA Y A LOS ESPAÑOLES https://t.co/KtCHdelUF8"
"27";"Vox concentra a 300 personas en Barcelona en su protesta por la reforma de la sedición https://t.co/vWKz5AgoWY https://t.co/D9So6BCE1o"
"28";"@nothing30000 @Budiladen @VilaWeb Se compara a cualquier acusado de un delito tipificado en el código penal. De hecho el delito de terrorismo y sedición están en el mismo libro, el de los desórdenes públicos."
"29";"@iescolar Miente! hay varios informes avisando de ello y el Gobierno hizo caso omiso para aprobar todo vía de urgencia, como lo de eliminar el delito de sedición, así no necesitan de esos informes.
La están cagando a base de bien con medidas como esas."
"30";"@eugenionarbaiza @FactoresdePoder @rra_abogados @LacaciAbogado @JoaquinRamirez @rafaluna__ @PPCatalunya Con la desaparición del delito de sedición, este Gobierno nos vuelve a poner en ""jaque"" a sufrir un intento de Golpe de Estado como ocurrió el 1 de octubre de 2017.
Estamos viviendo una situación alarmante en cuestión judicial.
Magnífica mesa de tertulia hoy, @eugenionarbaiza."
"31";"@InakoDiazGuerra @Mosqueperro4 Yo creo que hay que homologarse con Europa igual que con el delito de sedición e imitar a las Repúblicas Francesa y Portuguesa en su trato a secesionistas y lenguas ""patois"", lo contrario (como ocurre en ESP a día de hoy) es de girondinos y fachas."
"32";"Acabo de ver ¡Firma, DI NO A LA REFORMA DEL DELITO DE SEDICIÓN! - Haga clic ver también <U+261B>  https://t.co/3Dp8ulZBUg vía @edapie"
"33";"@sanchezcastejon ERC dió un golpe de estado en 2017 porque existía el delito de sedición en España.Lo volverán a hacer porque"
"34";"Andábamos a vueltas con el precio de la compra. Pero nos echaron el tema de la sedición. Poco duró, pues la siguiente bomba fétida fue la modificación del delito de malversación y sin solución de continuidad, llegó el polvo picapica de la ministra Montero, ¿que será lo siguiente? https://t.co/FcrkKsiyhK"
"35";"Estos tres Diputados Nacionales por Badajoz, votarán SÍ el próximo Jueves a favor de la reforma del Delito de SEDICIÓN. 

Lo harán para beneficiar a los Golpistas y lo harán EN CONTRA de los intereses de Extremadura. https://t.co/3sl1C8zVG2"
"36";"@AndreaJordi @amaerx 1.- La sedición es un delito por el que los líderes separatistas han sido condenados, asúmelo. 
2.- El asesinato también es un delito tipificado en el código penal ¡Originario desde que la ley existe! ¿Y?
3.- La Constitución se cumple. 
4.- No interesas, trol."
"37";"<U+0001F534> Salvador Illa afirma que el nuevo delito de desórdenes públicos que plantea la reforma de la sedición recoge los hechos de 2017 ocurridos en Cataluña https://t.co/RNvANQratu"
"38";"Modifican el delito de sedición, van a por el de malversación mientras sacan a los violadores de las cárceles por culpa de no saber legislar pero la prioridad del Gobierno es cambiarle el nombre a una estación. 

Bienvenidos a España. https://t.co/HCgoa9cYvQ"
"39";"El #PSOE garantiza que no romperá la disciplina de voto en la reforma del delito de sedición https://t.co/hxoCZqNybX"
"40";"Sánchez no pactaría con Podemos 
Sánchez no pactaría con bildu 
Sánchez no pactaría con ERC
Sánchez no bajaría el delito de sedición 
Sánchez no indultaría golpistas 
Sánchez no indultaría corruptos https://t.co/oAQN3gwcwG"
"41";"<U+0001F5E3><U+FE0F> @MargaProhens: “Armengol se ha atado a Sánchez. Por eso mientras otros presidentes socialistas bajan impuestos, Armengol se niega. Por eso mientras otros presidentes socialistas cuestionan que se reforme el delito de sedición, Armengol aplaude entusiasta y convencida” https://t.co/qAVhAQfniB"
"42";"Vox concentra a 300 personas en Barcelona en su protesta por la reforma de la sedición https://t.co/WMIggfDMon"
"43";"@sanchezcastejon Cómo va el delito de sedición para que escapen los golpistas que te sustentan en el gobierno, Crack?"
"44";"Gabriel Rufián ""agradece enormemente"" que un periodista ""no sea su cuñado"" cuando le pregunta sobre la homologación en Europa del delito de sedición https://t.co/CvnAT7nyUO"
"45";"@NoaGresiva Culpa del gobierno que ha unificado la sedición con la protesta pacífica, en delito de desórdenes públicos...
Te suena...??"
"46";"Palomita se te olvida que el delito de los guerrilleros es sedición, los paras son delincuentes comunes, no es lo mismo. https://t.co/WUOssnmuGc"
"47";"Acabo de ver ¡Firma, DI NO A LA REFORMA DEL DELITO DE SEDICIÓN! - Haga clic ver también <U+261B>  https://t.co/qqgFBe7y8s vía @edapie"
"48";"Rufián ve ""clave"" ligar la reforma del delito de malversación a la sedición https://t.co/RujXThYdXy"
"49";"SETROI #OPINIONES #NOTICIAS: Vox concentra a 300 personas en Barcelona en su protesta por la reforma de la sedición. https://t.co/pNqzCg45ai ¿Podrías compartir este artículo #ultimahora #hora #noticia?"
"50";"@antoniobanos_ Es lo que parece... ""Rebajamos el malvado delito de sedición"" y de paso enchironamos cinco años a todos los movimientos sociales o sindicales que nos tosan demasiado... Por aprovechar sólo..."
"51";"<U+25B6><U+FE0F>Lorite pide a los socialistas 'de bien' que voten en contra de la derogación del delito de sedición https://t.co/VdLzFzvAAk"
"52";"Ok Diario. “El PSOE formará a sus cargos sobre el fin de la sedición: «Los españoles lo entenderán con pedagogía» https://t.co/yY24MhDWSP
Sí,sencillo, Sánchez pacta con los condenados por ese delito(aquellos que decía que no lo haría pero ya lo hizo antes) por un año más de poder"
"53";"gobierno que los dejó en manos del separatismo indultando a los golpistas y derogando el delito de sedición!
Barcelona se defiende junto a @Santi_ABASCAL y @vox_es!
Barcelona se defiende del gobierno de la traición!
Barcelona se defiende de la dictadura separatista
<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>"
"54";"Parece que la felonia del delito de sedición está siendo tapada con el escándalo del ""SóloSíesSí"" de la marquesa viuda. 
El criminal tapa un crimen con otro y en un escenario distinto para despistar a la policía. O sea, ganar tiempo para darse el piro y seguir delinquiendo."
"55";"@perearagones @natalia_garriga @jmjovellado @LlSalvado @bernatsole No sé qué esperas para llamar a @sanchezcastejon, donde cabe 1 caben 3, donde en la reforma cabe sedición y malversación también cabe cualquier otro delito q te apetezca quitarle a la peña..."
"56";"El PP suspende las negociaciones del Poder Judicial y pone ahora como excusa la reforma del delito de sedición https://t.co/ZMjB5kkkzq vía @eldiarioes la culpa la tienen los jueces que no dimite todos de una vez cuatro años y se acabó es lo que dice la Constitución"
"57";"Con la nueva ley de Irene Montero, ya no se habla de la derogación del delito de sedición y malversación de caudales públicos. 

Lo harán aposta?"
"58";"Creo que con quitar el delito de sedición, más quitar como delito la malversación de fondos públicos, más la ley del sí es si, la izquierda seguirá diciendo que son los mayores defensores de las mujeres, el independentismo y la corrupción. Al tiempo."
"59";"#EstaSemana | «El PSOE y ERC se necesitan mutuamente (...). La supresión del delito de sedición es fruto del simple mercadeo de votos por encima de la nación española»

Por Joaquín González https://t.co/5jRI461DvT"
"60";"<U+0001F5E3> El PP pide a ""los socialistas de bien cordobeses"" que voten en contra de la derogación del delito de sedición https://t.co/2TZGayy0Q2"
"61";"Con la reforma del delito de Sedición Junqueras podrá volver a ser candidato y Puigdemont alegará la derogación de la sedición para defender su inmunidad y poder volver."
"62";"@TemedLaNiebla Tengo la sensación que los políticos están amoldando las leyes a su gusto.
Anulan y modifican artículos del Código Penal para rebajar el delito de sedición, que vivido lo vivido, facilitará volver a atentar contra el Art.2 de La C.E
Igual que rebajar las penas por ciertos delitos"
"63";"<U+0001F534><U+0001F7E3>El Gobierno quiere:

<U+26A0><U+FE0F>Desguazar el Código Penal
<U+26A0><U+FE0F>Derogar la sedición
<U+26A0><U+FE0F>Rebajar el delito de malversación

<U+0001F6D1>¡Hay que parar el plan y los tiempos de Sánchez!
 
<U+0001F535>El PP será complice si no presenta la #MociónDeCensura para frenarlo.

<U+0001F914>¿Defenderá la democracia @NunezFeijoo? https://t.co/OPhxjcoWCl"
"64";"@jaimedeolano @populares @PPdeLugo @ppdegalicia @GPPopular @JVMariBoso @BienveDeArriba @BelenHoyo @CarlosRojas_PPA @eloysuarezl ¿Qué le parece que Feijóo tenga muchísima prisa por bloquear el delito de sedición, mientras tapa a los corruptos de su partido, arropa a ""su presidenta"", a alcaldes, a prevaricadores, a familiares que siguen impunes o andan tomando el sol en Valencia por ""enfermedad""? https://t.co/ya0ZEUxWTe"
"65";"<U+0001F4CD>Debido a la rebaja del delito de #sedición

<U+0001F5E8><U+FE0F>@InesArrimadas afirma que la historia “juzgará” al “maquiavélico” @sanchezcastejon 

<U+0001F5DE><U+FE0F>Informa @mariogarciar<U+0001F447>https://t.co/hemVxNk5sY"
"66";"OPINIÓN. Manuel López sobre el delito de #sedición.
#Opinión 
https://t.co/afD336tDpF"
"67";"@VeletaWilly @eainose @IdiazAyuso Tenemos un gobierno que miente, indulta a golpistas e independentistas,  elimina el delito de sedición, rebelión y malversación, hace las leyes como ordenan los golpistas y terroristas, los violadores a la calle. ¡Pero hay que echar a Ayuso como sea!"
"68";"La supresión del delito de sedición propuesta por el Gobierno incurriría en inconstitucionalidad, desviación de poder y fraude de ley https://t.co/GGDBYzqDZp"
"69";"@dsantosfacher Lo curioso es que salga a la luz justo con el delito de sedición...de que se habla ahora?"
"70";"Las contradicciones del argumentario de Sánchez para rebajar la sedición.
Las penas por hechos similares son más altas en Alemania, Francia e Italia.
https://t.co/ByWyNoVm1f"
"71";"Lorite “Pedimos a los socialistas de bien que voten en contra de la derogación del delito de sedición”
https://t.co/irz4sDkJB8"
"72";"Por eso el #PSOE de Pedro Sánchez no sólo no deroga la #LeyMordaza del #PP sino que en la ley que despenaliza la sedición, penaliza la actividad pública https://t.co/hvUDkSwtKK https://t.co/ItQ9kSBWr6"
"73";"#EnDirecto | Feijóo critica la reforma de la sedición diciendo que ""es la primera vez en la historia de España donde un condenado por sentencia firme del Supremo"" puede ""borrar"" su delito del Código Penal: ""Aún encima tenemos que pedir perdón por mantener el estado de Derecho"" https://t.co/kLpUfBo7cM"
"74";"@miqueliceta @josericov @elperiodico Y gracias a la supresión del delito de sedición... Yo creo que si amnistiáis a Junqueras tenéis la mayoría absoluta asegurada... Pedro I, el Indulgente... <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>"
"75";"@SimancasRafael El delito de sedición no les concierne? Defendiendo la mano que te da de comer.seguro que tratas a Sánchez de usted"
"76";"@AntonioRNaranjo Lo que está claro es que la reforma del delito de sedición ha cabreado profundamente a Puigdemont y al PP. Da qué pensar https://t.co/xpRXDu1bFt"
"77";"Concentración de Vox en la capital catalana contra la derogación del delito de sedición, Abascal pide desalojar a Sánchez de Moncloa."
"78";"@luis_vellana @salingerbis @AntonioMaestre También estás en contra de que se modifique el delito de sedición?. Ok...Ya todo queda claro..."
"79";"@nefeerr Pero el delito de sedición si hay que igualarlo y tal..."
"80";"@PSOE @CarolinaDarias Habéis avanzado en indultar a los independentistas para después modificar el delito de sedición y ahora la malversación. Y de economía ya ni hablamos. Psoe Traidor."
"81";"@Roberto50991705 @salingerbis @AntonioMaestre Pues claro. En las que no se puede, porque la modificación no las afecta, no aplica la rebaja. En las que sí, es obligatorio, como con el delito de sedición."
"82";"@dmartinezpr @VickyRosell @rosamariaartal @TurrionLuisa Ese señor es el que dijo que no se cometió delito de sedición en Cataluña. Muy interesante, sí."
"83";"La derogación del delito de sedición es una aberración jurídica, política y moral de Sánchez. https://t.co/hjhUdTwogh"
"84";"Magnífica información: DATOS, no simple opinión. Que destapan las MENTIRAS del gobierno. Pero como en este país se opina sin datos... así nos va.  https://t.co/2JKG2zgKNa"
"85";"@Roberto50991705 @salingerbis @AntonioMaestre Sí existe. No se opone ni la fiscalía. ¿Por qué te crees que modifican el delito de sedición? Si dependiera del tribunal, no rebajaría las penas de los sediciosos, pero lo tendrán que hacer OBLIGATORIAMENTE, que es lo que quiere el gobierno."
"86";"Con menos prisa, mejor. Tanta celeridad puede provocar un efecto no deseado, como penalizar cualquier acto de protesta. Tenemos ejemplos recientes, al aplicar LO 10/22 https://t.co/rK0aqr73I5 #LeySiesSi  https://t.co/psH5s09ASB"
"87";"@jessgarrid7 @JC_C_A Diselo a sánchez, que está cambiando el delito de sedición solo para conseguir apoyos."
"88";"@PSOE @CarolinaDarias @jusapol, @JupolNacional y @jucilnacional temen que eliminar el delito de sedición debilita la #ConstitucionEspañola

#EstadoDeDerecho
#NoALaEliminacionDelDelitoDeSedicion #EquiparacionYa
#LaConstitucionDeNuestrosPadres https://t.co/WPQUfdLfRP"
"89";"El PSOE garantiza que no romperá la disciplina de voto en la reforma del delito de sedición https://t.co/BNuynR361p a través de @alicanteplaza"
"90";"No a los golpistas! No al indulto! No al cambio del código penal! No a la eliminación del delito de sedición! No! Piensa que su eliminación permite que cualquiera haga un golpe de estado y quedar impune! Esto es muy peligroso!!"
"91";"De 6m a 3 años de cárcel a quienes “actuando en grupo y con el fin de atentar contra la paz pública, ejecuten actos de violencia o intimidación: sobre las personas o las cosas; obstaculizando las vías pública...""
Y asi se persigue a las personas en lucha https://t.co/WAaBuQ5L3O"
"92";"@MaraSoriano7 Y mas días que habrán, mira no tendré mucha idea... Pero viendo lo que han querido hacer con el delito de Sedición, malversación y con la ley del si es si.... Dejémoslo como está todo."
"93";"@DarwinJSilva @okdiario Sánchez va a conseguir acabar con el problema catalán creado por Rajoy y cambiando la ley y quitando el delito de sedición algo q nos hace estar al mismo nivel de los grandes de Europa va a conseguir traer a puigdemont y juzgarlo q ya tiene el culo muy preto"
"94";"#Opinión | «Hay que reformar el delito de sedición para equipararnos a Europa. Y había que reformar los delitos contra la libertad sexual para equipararnos a África, visto lo visto». Por @mariaduran1987 https://t.co/MZyip9kpOh"
"95";"@idemiguelb @eldiarioes Y así, entretenidos con este tema, nos vamos olvidando de la supresión del delito de sedición, Marlaska..., hasta que llegue la siguiente"
"96";"@GLlamazares Ahora sólo falta que se haga una por la reforma del delito de sedición, otra por la ley del ""Sólo sí es sí"", otra si finalmente se modifica también la malversación... 
Ah, no... Espera... Que esas son contra el Gobierno... 
Lo olvidaba. Sólo se hacen contra gobiernos del PP."
"97";"Vista la experiencia con la #LeyDelSiesSi miedo me da la reforma del delito de #Sedición. A ver si van a dejar en libertad a más gente de la que piensan!"
"98";"@J_Zaragoza_ ¿PSOE con quién está? ¿Con la democracia o con los criminales? Lo que sí es que quiere reducir la condena del delito de sedición y han rebajado condena a los agresores sexuales"
"99";"Que la desastrosa ley del ""sí es sí"" de Irene Montero, no os haga olvidar el escándalo del interés de Sánchez en la derogación del delito de sedición para mantenerse en el poder, que es aún más grave."
"100";"@ogareff_ivan @amaerx El problema viene cuando esto que cuentas es esencialmente un delito de desobediencia, pero acabas acusando por rebelión, sedición o lo que mejor convenga aunque no tenga sentido alguno. 
Entonces sí, es evidente hay una persecución política"
"101";"Sánchez I, felón mayor del Reino de España!

La supresión del delito de sedición, una tropelía contra España fruto del mercadeo de votos https://t.co/XsKYx2Yfm0 vía @gaceta_es"
"102";"@elprat1962 @Itacat2 @Setdenou y de nuevo, a todos los dictámenes que han venido de fuera me remito, que nos pegan un buen tirón de orejas con el delito de sedición y las condenas a los líderes independentistas"
"103";"@elprat1962 @Itacat2 @Setdenou 1- el indulto era algo necesario y que incluso se recomendaba en el dictamen del grupo de trabajo de la ONU

2- el delito de sedición para mí, tiene que ser reformado, porque no puede servir para penar una simple concentración antideshaucios por ejemplo<U+0001F447>"
"104";"@IdelfonsoGoizu1 Lo que digo sï es así de simple. La aplicación a esta ley concreta es mas compleja y tëcnica pero para los q nos creemos el estado derecho siempre intentaremos q haya retroactividad favorable, sea este delito o el de sedición y q las interpretaciones sean en ese sentido"
"105";"Marca @PODEMOS... 
-Jueces: FACHAS
-Camioneros: FACHAS
-En contra de la ley trans: FACHAS
-A favor del delito de sedición: FACHAS
-En contra de que Sanchez acerca etarras: FACHAS. 
- Patriotas: FACHAS 
#IreneMonteroDimision
#IreneMonteroAPrision
#LeySoloSiEsSi"
"106";"Con respecto al delito de sedición, el gobierno de Sánchez se ha propuesto vender como una necesidad pública lo que solo es una mera conveniencia para mantenerse en el poder.
Este es el gobierno que tenemos.
Excelente artículo de Blanco Valdés.
#sedicion. https://t.co/JWuA4KHH5f"
"107";"<U+0001F6A8> En una semana, el gobierno socialcomunista del autócrata Sanchinflas reforma el DELITO de SEDICIÓN para favorecer a los golpistas catalanes, el DELITO DE MALVERSACIÓN para que no entren en prisión los ladrones socialistas andaluces y ESCARCELAN VIOLADORES, por Ley Si es Si <U+0001F53D> https://t.co/ivQ9qEkUAS"
"108";"¿Cambiar el delito de sedición ajustándolo a resto de la UE? 
""TRAIDOR A LA PATRIA"".
-------
¿Meternos en la guerra de Irak en busca de unas armas de destrucción masiva que nunca existieron, llevando a la muerte a 12 soldados? 
EL MEJOR PRESIDENTE DE LA HISTORIA DE ESTE PAÍS."
"109";"@Francis12333073 No pongamos el foco solo en la chapuza de la ley del Si es Si y no nos olvidemos de la traición de Sanchez al eliminar el delito de Sedición."
"110";"@isaserras Modificar el delito de sedición con aplicación retroactiva beneficiosa para los condenados  lo llaman justicia reparadora de la convivencia. 
Modificar los delitos contra la libertad sexual, rebajar la penas y que tenga efectos beneficiosos para condenados Justicia machista"
"111";"<U+0001F534>ÚLTIMA HORA<U+0001F534>La candidata de @ppmadrid a la alcaldía de San Sebastián de los Reyes @lsfernandeza solicita a Inés Arrimadas que “si de verdad está en contra de la reforma del delito de sedición del PSOE, exija a sus concejales salir del Gobierno sanchista de esta ciudad”. https://t.co/diH3RvPDxg"
"112";"@PabloEchenique @La_SER La disposición transitoria es para la aplicación del CP a las penas previas a su entrada en vigor, no para las reformas del Código en adelante.
Si no existe retroactividad positiva, ¿para qué reformar el delito de sedición si los del proces no van a poder salir antes?"
"113";"@HernnCortes Yo creo que no, esto les hace mucho más daño que lo otro, aunque parezca mentira, ya que crea más alarma social.
La sedición es un delito que se realiza poco y, aunque jode que se libren los sediciosos, la mayoría de la gente le da igual.
Las violaciones ocurren a diario."
"114";"@elprogramadear @AntonioRNaranjo Cuándo cesa a Montero?Va a rebajar la pena por sedición?Va a quitar la pena por malversar dinero público sea por un delito de sedición o por crear clientelismo político?Va a hacer cumplir las leyes y sentencias?Estas cosas interesan más que Corea. https://t.co/p4DEc5BHj5"
"115";"Pues mira, no.

No soy precisamente amigo del Gobierno ni, en general, del legislador. Pero, solo faltaba que el TC se meta en esto por ""desviación de poder"" y ""fraude de ley"".

No se puede ir de tropelía jurídica en tropelía jurídica. 

https://t.co/MalQyQIchc"
"116";"ERC es una fiesta.Han conseguido la derogación del delito de sedición y según Aragonès, ahora “toca reformar la malversación”. Ni el pujolismo de los misales llegó a soñar jamás con tanta impunidad

La declaración de independencia les ha salido a devolver

https://t.co/tfwSOSsiU3 https://t.co/eiZzuBNJ9i"
"117";"@PabloEchenique @La_SER Modificar el delito de sedición con aplicación retroactiva beneficiosa para los condenados  lo llamais justicia reparadora de la convivencia. 
Modificar los delitos contra la libertad sexual, rebajar la penas y que tenga efectos beneficiosos para condenados Justicia machista"
"118";"<U+0001F5D3><U+FE0F> El Congreso prepara hoy el Pleno que acogerá el primer debate sobre la supresión del delito de sedición.

Esta reforma del Código Penal va a ser objeto de una tramitación exprés para que esté definitivamente aprobada antes de que acabe este año. <U+0001F51C>

https://t.co/LjZ0bJfKUk https://t.co/wMbevUBGLT"
"119";"@europapress Modificar el delito de sedición con aplicación retroactiva beneficiosa para los condenados  lo llaman justicia reparadora de la convivencia. 
Modificar los delitos contra la libertad sexual, rebajar la penas y que tenga efectos beneficiosos para condenados Justicia machista"
"120";"@GonBernardos @IreneMontero @PODEMOS Modificar el delito de sedición con aplicación retroactiva beneficiosa para los condenados  lo llaman justicia reparadora de la convivencia. 
Modificar los delitos contra la libertad sexual, rebajar la penas y que tenga efectos beneficiosos para condenados Justicia machista"
"121";"Sánchez, va a reducir el delito de sedición para beneficiar a personas con nombres y apellido.
Sánchez, va reducir las penas de malversación de dinero público para beneficiar a personas con nombres y apellidos. 
Populismo puro y duro. !!!"
"122";"Quiero decir que van a mantener el delito de sedición y el resto reformado."
"123";"Si están escandalizados por el resultado de la ley de desigualdad, esperen a ver las consecuencias de eliminar el delito de sedición y el de malversación. Después no se lleven las manos a la cabeza. 

#LaSilenciosaCat 
#GobiernoDeInútiles
#psoeTRAIDORES"
"124";"@Iso_B Con las consecuencias de La Ley del Sí o Sí nos han puesto el capote para que estemos dando derrotas a diestro y siniestra...y así pasan los días.

Lo de la reforma del delito de sedición se va apagando lentamente..."
"125";"Son bobos los podemitas. Mientras se habla de las nefastas leyes promovidas por @IreneMontero (LIVG, ""ley trans"", ley del ""solo sí es sí""), no se habla de la modificación del delito de sedición que beneficia a los golpistas separatistas en Cataluña. Y encima Podemos aplaude esto. https://t.co/CUPjOOpZcT"
"126";"@Fgarea Ahora en serio, Fernando.
Esta reforma del delito de sedición, está única y exclusivamente, ideada con la intención de extraditar a España al MHP Puigdemont. Solo que son unos bocazas y esto les estallará en las manos. El ego del Presidente P.Sanchez no conoce límite alguno."
"127";"El CIS publica su primera encuesta tras el anuncio de derogación del delito de sedición

Como Siempre el
PSOE el Primero
Será xq Hacen las
Encuestas Sin
Preguntar a Nadie
.. https://t.co/r6wW4KIfFu"
"128";"Sánchez y la dictablanda. 
""Ha enriquecido la panoplia derogando el delito de sedición, legalizando así los golpes de Estado, y anunciando la “reforma” de la malversación""
Y quien lo puede superar... Él. 

https://t.co/v6cH5nQ9de vía @voz_populi"
"129";"No sé porque me da mala espina que la famosa reforma del código penal se va a mantener con el delito de sedición en el escrito reformado y el resto que se agravó."
"130";"A ver si Feijóo se entera de que los nacionalistas y los filonacionalistas no son sus amigos. El círculo de economía responsabiliza al PP de que haya que cambiar el delito de sedición. @NunezFeijoo lo alucinante es que Lassalle trabaja en el círculo de economía"
"131";"Tellado (PP), sobre el delito de sedición: ""Estamos en contra de la intención del Gobierno de derogarlo y hacerlo desaparecer del Código Penal. Es una aberración legislar a la carta para beneficiar a personas que son clave para mantener el apoyo parlamentario"" #LHMiguelTellado https://t.co/PJRVvty4Aa"
"132";"En la @rtve @rtvenoticias ahora mismo, el contertulio de @eldiarioes diciendo q el delito de sedición y rebelión, se ha modificado xq lo q ocurrió en el Parlamento de Catalunya el 1O no fue ni rebelión, ni sedición, ni golpe de estado, ni nada...

La prensa libre e independiente"
"133";"Son muy incompetentes.

- Si saben que cambiando/rebajando las penas del delito de Sedición benefician a los independentistas condenados 

- O también sabían que los condenados por agresiones sexuales se iban a beneficiar o son idiotas

#SoloSiesSi #SíESpSí"
