"";"full_text"
"38";"Las personas LGTBI deberán comunicar su orientación sexual al SEPE para gozar de prioridad en las listas de empleo https://t.co/QN3BYZJZJ5"
"39";"Nuevo robo/regalo del putero Sánchez está vez al colectivo LGtb,  para que puedan ser atendidos antes que hombres y mujeres en la cola del hambre o sepe, con un costo de apenas 0M€ ...
https://t.co/5bZ0TOM6YM"
"40";"Irene Montero ha cambiado la ley para que el SEPE de prioridad a los LGTBI porque sabe que, después de las elecciones, se va de cabeza al paro"
"41";"@MangelUve Quizás se podría haber dejado en ""víctimas de LGTBIfobia"" en cuanto al SEPE. Y sí, todas las personas LGTBI son víctimas objetivas de LGTBIfobia igual que las mujeres todas pueden ser vícitmas de VdG pero solo se considera a las mujeres que lo han sido bajo sentencia judicial."
"42";"@natalia_velilla También es inconstitucional la LIVG y ahí la tienes. También es inconstitucional primar a los lgtbi en el SEPE y ahí lo tienes. Estás dando por sentado que el Constitucional no tragaria al ser la PSOE."
"43";"@Medicilio No es que no sea un insulto, es que es hasta un beneficio: https://t.co/RBZvKxraiA"
"44";"El SEPE quiere dar prioridad al colectivo LGTBI a la hora de dar trabajo (para que no sean rechazados) lo siguiente serán aparcamientos para ellos como los de minusválidos...."
"45";"Toda la vida luchando para ser tratados con igualdad para que ahora lleguen un puñado de payasos, vagos y acomplejados a, literalmente, defecarse sobre todo aquello que has combatido. <U+0001F4A9><U+0001F4A9><U+0001F4A9>

https://t.co/xmGbCLilDd
https://t.co/xmGbCLilDd"
"46";"@carloslg86 @Robert13224248 @OtraCR @IMPEFE @AYTO_CIUDADREAL @wikiCR Con tu respuesta quedan claro dos cosas: 1, que no te has leído la noticia y no sabes ni lo que dice. 2, el titular te viene muy bien para insultar a un colectivo por su orientación sexual, lo que dice mucho de ti https://t.co/hO51n006ca"
"47";"¿Todos los demás los últimos?
#PrimeroEspaña
#SanchezTraidor
Toda la vida luchando para ser tratados con igualdad para que ahora lleguen un puñado de payasos, vagos y acomplejados a, literalmente, defecarse sobre todo aquello que has combatido. 

https://t.co/eh9qGp1Zq9"
"48";"Acabáramos.... Vamos a tener que declararnos LGTBI para que nos traten con igualdad oportunidades... Toda la vida buscando la normalidad entre personas y resulta que hay que declarar la conducción sexual  LGTBI para conseguir trabajo antes ... 
https://t.co/sfbYWb9Y21"
"49";"Inmigrantes y colectivos LGTBI, prioridades de Díaz en el relevo del SEPE por la Agencia Española de Empleo
<U+0001F91F> https://t.co/HMAkCFVohD"
"50";"Lo de esta semana “horribilis” me parece la degradación democrática más absoluta. Sedición, malversación de fondos, LGTBi prioritarios en el SEPE, “solo sí es sí”, señalamiento a jueces… y lo que te rondaré morena."
"51";"@eromeun @Romito332 Y esto qué es entonces?
Entre tantas otras cosas.

https://t.co/h2LPatA0br"
"52";"#LoMásLeído Yolanda Díaz revoluciona el SEPE: el colectivo LGTBI deberá acreditar su condición para ser prioritario en la búsqueda de empleo https://t.co/A5So2ijBn8"
"53";"El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual <U+0001F914>

https://t.co/etocdGGmXg"
"54";"¿Por qué las personas LGTBI, en particular trans, tienen prioridad en las oficinas de empleo del SEPE? https://t.co/8hdmTnxksV #larazon_es"
"55";"Cada vez mejor. En España ahora, si quieres trabajar, vas a tener que hacer una declaración jurada de orientación sexual y, si no eres maricón, lesbiana, bisexual, trisexual, transexual o otra aberración, nunca, pero nunca encontrarás un empleo. Así es.
https://t.co/rhKWhf5gMr"
"56";"<U+0001F633>Trabajo pedirá acreditar la condición de LGTBI para tener prioridad como colectivo vulnerable en el SEPE https://t.co/WrhKFLlmSY"
"57";"El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual https://t.co/9QUGrADyTG vía @20m"
"58";"@sacedator Está con esto, creo XD 

https://t.co/2LVULOZ0Yw"
"59";"@LauraMariaEste1 Pero es más importante distraer la atención con la ideología de género, dar a los LGTBI prioridad en las listas del SEPE , el cambio  climático etc etc .
Pero hay que comer ,os enteráis soplagaitas ?"
"60";"@ACHAROLD5 @olimpia_epiro Parece ser ese dato no lo dan es solo para el SEPE <U+0001F602><U+0001F602><U+0001F602>el tema es que el colectivo LGTBI aumentará entre los parados a lo bestia.. total si te dan preferencia por eso… tampoco cuesta <U+0001F937><U+0001F3FC><U+200D><U+2640><U+FE0F>"
"61";"Se filtran las primeras imágenes de las pruebas para acogerse a la prioridad para colectivos LGTBI en la búsqueda de empleo en el @empleo_SEPE. https://t.co/D6Hs6rIYWR"
"62";"""El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual""

Traduzco:

Si pones en un papel que eres gay podrás encontrar trabajo más facilmente."
"63";"Ya los Heterosexuales no existimos para el Gobierno<U+0001F644> @casalsbate
@radikeltotel
https://t.co/oKE1Z0Wn3g"
"64";"@D86274219 @lpcanary Pues es de la ministra comunista.
Cosas chulísimas <U+0001F603>
https://t.co/Tw2LkIAjXH"
"65";"<U+2705>La nueva Ley de #Empleo en trámite será inclusiva con las personas #LGTBI<U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F><U+0001F3F3><U+FE0F><U+200D><U+0001F308>
@FELGTBI y #UGT ya han reaccionado <U+203C><U+FE0F>
<U+0001F517>https://t.co/sv1gIpXfDs 
#Sepe #LeyEmpleo https://t.co/1qcnoyMpUN"
"66";"El proyecto de Ley de Empleo y el ""trato prioritario"" a las personas LGTBIQ  en la búsqueda de empleo https://t.co/Brs4wNr9cM"
"67";"El proyecto de Ley de Empleo y el ""trato prioritario"" a las personas LGTBIQ  en la búsqueda de empleo https://t.co/jQuYtrsLfe"
"68";"Ya que están en plan de desigualdad, porque no crean un SEPE LGTBI en chueca?"
"69";"La ministro de Trabajo, @Yolanda_Diaz_ —léase sor Yoli—, en sus afirmaciones deja muy clara, y sin lugar a dudas, la imposición de su natural sectarismo.
https://t.co/9tChh9RbEl"
"70";"El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual https://t.co/HaWshWTzUe vía @20m"
"71";"[1/4]

Entiendo que aquí hay un especialista aventurando escenarios hipotéticos, pero demuestra una torpeza supina:
1. No todas las personas trans desean ni pueden modificar su cuerpo o DNI.
2. Técnicamente, el R. Civil recoge el sexo legal, no el género.
https://t.co/AauuZoB8jU https://t.co/hAnkzJ0Hit"
"72";"Si lo del SEPE y ser LGTBI va a ser una realidad con este Gobierno, les recomiendo que quiten sus nombres y foto de cara o la bandera arcoiris porque estos capaces que son de mandarnos sicarios y simular que fue un accidente lo que no ocurra. No me fio. #FelizMiercoles"
"73";"@Monica_Garcia_G Hablando de elefantes en habitaciones: qué opinas sobre la ley que acabais de sacar los pseudoizquierdosos sobre privilegiar a los LGTBI a la hora de aspirar a trabajos en el SEPE? Vais a decir algo sobre las discriminaciones y desigualdades que provocais??? Graciassss."
"74";"<U+2198><U+FE0F><U+270A><U+0001F1EA><U+0001F1E6>
""¡NO SEAS TONTO! "" 
Si NO tienes trabajo, vete al SEPE con los labios pintados.
¿""Tendremos 4 millones de homosexuales más"" <U+0001F602>.
¿Recordáis el anuncio que se aireó con Z.P. de dar una vivienda a cada protituta,? surgieron millones para trincar piso.
https://t.co/Bv7uSsNvKu"
"75";"TOMA YA!
Con una declaración jurada!!! https://t.co/B0cW5xVXvD"
"76";"@jose_antAB @CristinaSegui_ @empleo_SEPE Pues no parece un bulo
https://t.co/SfCSfbLFry"
"77";"@namela7919 Por lo pronto para tener preferencia en los trabajos.
A este paso todos gays

https://t.co/zra3HKMUAg"
"78";"Si digo lo que realmente pienso... Me muerdo la lengua y me enveneno.
Señores... ESTO es una Segregación y Señalamiento en toda regla, que genera más disparidad y exclusión. Justo todo lo contrario que debiera ser en una sociedad progresista 

https://t.co/Nk9Zn8PH27"
"79";"¿Como era eso de “los españoles son iguales ante la ley, sin que pueda prevalecer discriminación alguna por razón de nacimiento, raza, sexo, religión, opinión o cualquier otra condición o circunstancia personal o social”?
<U+0001F921>¡Sigue el circo!<U+0001F921>
https://t.co/zrZc9wvcOm"
"80";"El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual

La norma beneficiará especialmente a las personas trans, las más discriminadas para acceder al mercado laboral

.. https://t.co/EZgoLskcXl"
"81";"La realidad de los colectivos prioritarios en el SEPE y el titular de El Español sesgado hacia el colectivo LGTBI https://t.co/HbsT0D8nHy https://t.co/BOIo5C0oMj"
"82";"https://t.co/PBMfV3fk25
Dicen los orientadores laborales y expertos en la búsqueda de empleo que para volver al mercado laboral lo antes posible, tienes que ser proactivo.
Yo empezaría a decir que es mejor pertenecer a un colectivo porque vamos... Ya me siento discriminado."
"83";"@Paisita29170538 @apocalipsis1114 @TheObjective_es Anticonstitucional dejar de subvecionar a todos estos parásitos?
2 estados de alarma
La ley de violencia de genero
El colectivo LGTBI son ahora preferentes en el sepe
Eso si es Anticonstitucional y no te veo poner el grito en el cielo"
"84";"@CristinaSegui_ @empleo_SEPE Qué nadie olvide que hasta 2001,en China, los LGTBI serían considerados personas enfermas.  No creo que lo hagan con esa intención, pero en cualquier caso es un insulto. A mí con una prótesis en la columna me quitan el ""privilegio de ser minusválido"", se lo dan a los homosexuales"
"85";"Trabajo pedirá acreditar la condición de LGTBI para tener prioridad como colectivo vulnerable en el SEPE https://t.co/w4vQh6rkKe"
"86";"Desde que han dicho que el SEPE dará prioridad para encontrar trabajo a los LGTBI+ los números de personas LGTBI+ ha disminuido en un 100x 100 #HayQueEcharlos #SoloQuedaVox #IreneMonteroDimision"
"87";"@Puntual24H Si. Será mejor lo que hacemos aquí.... prioridad en el SEPE a LGTBI"
"88";"La orientación sexual no debe tenerse en cuenta para conseguir un trabajo. Es una locura de este gobierno desquiciado buscando votantes 
¿Por qué las personas LGTBI, en particular trans, tienen prioridad en las oficinas de empleo del SEPE? https://t.co/5wE1stoOfF #larazon_es"
"89";"@adaytraun Si te leyeras las noticias enteras sabrías q la noticia del SEPE solo es prioridad en la ayuda a buscar trabajo, NUNCA para ofertas concretas. Incluye a decenas de grupos a parte de los lgtbi, y está pensado para los trans (88% de paro).Se está tergiversando una información."
"90";"Y eso ?? Pues no querían igualdad ??  https://t.co/r9QOzdnXXg"
"91";"Este año ofertas para los delincuentes, violadores, independentistas, y ahora ofertas de empleo para LGTBI #IreneMonteroDimision #Sepe #LGTBI #yolandadiaz #BlackFriday https://t.co/JbDgP0PBXS"
"92";"@ElenaBerberana Y ahora, si eres LGTBI, tendrás prioridad para conseguir trabajo en el SEPE. 

https://t.co/RhOb7Gm8D3"
"93";"Esto es acojonante!!! #Sepe @Yolanda_Diaz_ #Podemos  #LGTBI https://t.co/XlnBKHZ0Ev"
"94";"@TheObjective_es Hay funcis en el SEPE treintarentonas, lozanas y aburridas, que podrían ayudarme a comprobar en repetidas ocasiones que no soy apto para el certificado LGTBI."
"95";"El Gobierno estudia crear una Ley igual que en el SEPE para que las Personas que sean LGTBI puedan saltarse la cola en las cajas del supermercado y sean atendidos antes si van a consulta medica . 
""No queremos que mientras esperan se vean señalades"" Ha manifestado Irena Montere"
"96";"Hay derecho a esto??
Yo creo que NO. https://t.co/32Hdo37hYX"
"97";"El SEPE dará prioridad a las personas LGTBI en la búsqueda de empleo con una declaración jurada sobre su orientación sexual https://t.co/4OevnGwNeR vía @20m"
"98";"Díaz revoluciona el SEPE: el colectivo LGTBI deberá acreditar su condición para ser prioritario en la búsqueda de empleo https://t.co/zHZcwca6nk a través de @ABCeconomia"
"99";"El SEPE priorizará a los colectivos LGTBI, migrantes y mayores de 45 años a la hora de ofrecer empleo. Léelo en  https://t.co/a23Wp06UBw  #Asturias #LGTBI #sepe #sepepa"
"100";"¿A la comunidad LGTBI realmente le hace falta esto? ¿E identificarse como tales? Otra chapuza.
Nueva polémica en el Ministerio de Trabajo: ¿la comunidad LGTBI tendrá prioridad a la hora de encontrar empleo?, por @beagarciagom https://t.co/gE78x4Q4gq vía @libre_mercado"
"101";"Las personas LGTBi deberán avisar de su orientación sexual al SEPE para ser prioritarias en las oficinas de empleo https://t.co/o0oWZI4Gtw"
"102";"Alvise Pérez
1
Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"103";"Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"104";"1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"105";"<U+0001F6A8> Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE como “colectivo de atención prioritaria” (sic) independientemente de su edad o necesidades económicas. Para ello rellenarán voluntariamente su orientación sexual en cada CCAA."
"106";"Las noticias de verdad:

1. Todas las personas LGTBI serán priorizadas en el SEPE independientemente de su edad o necesidades económicas. Para ello rellenarán en formulario orientación sexual.

#TelegramAlvisePerez"
"107";"¿Y qué va a hacer el PP con su Ley Trans (Ley 2/2016) vigente en la Comunidad de Madrid que se fundamenta en la autodeterminación de género? https://t.co/03FoNXFlQh"
"108";"Sr. Bolaños, han cometido ustedes un error dramático. 
Su pésima ley del #SíesSí va a perjudicar y desproteger a demasiadas mujeres. 

Reconózcanlo, pidan disculpas y frenen la retahíla de malas leyes:

<U+203C><U+FE0F>PAREMOS EL PRÓXIMO DISPARATE: SU LEY TRANS<U+203C><U+FE0F> https://t.co/GUFxbMCUVd"
"109";"Pararemos la ley trans, porque va contra la naturaleza. #StopLeyTrans https://t.co/k61VMUiWLa"
"110";"Los de la ley trans, la otra de soltar violadores en España y mirar para otro lado con el fanatismo de los que no se puede mencionar se ponen dignos con Qatar. Qué sí, ya sabemos lo que son.  Empezad por casa. Hipócritas."
"111";"@msikusimakusi @Garenak_RadFem @ArnaldoOtegi @BelPozueta Con la ley trans no es obsesión, son alumnos aplicados del lobby trans y su estrategia para aprobar leyes sin el conocimiento de la gente ni debates, apelando a unos DDHH que ni ellos saben decir cuales son. 
Pozueta quiere colar el ""ser feliz"" y con urgencia"
"112";"Hay una mani por la ley trans ahora después en el centro y yo estoy por aquí pero voy solita y don't know what to do :("
"113";"@macaseroa @vicentegm59 @GonBernardos La ley que ha unido la agresión y el abuso sin ninguna disposición adicional reduciendo las penas mínimas y algunas máximas.
La idea era buena pero se ha ejecutado mal y se advertía de ello al igual que en la ley trans.

Para mí el ministerio de igualdad ha sido una decepción. https://t.co/6Dbnf3e92K"
"114";"@Xaime01042003 @SweetDeeDeeD @mglezperez745 @NuriaLeivaFigu1 @eledhmel Por eso no a la ley trans. Se trata de proteger a los niños y jóvenes no de confundirles.  #IreneMonteroDimision"
"115";"@mfidemraizer @GacelaP @DoFemCo @Amanda_DGIR Lamentablemente, la ley les ampara: entidades trans o profesorado 'formado' por la propia admón.
Consultad con https://t.co/7UncAJjbGI para saber cómo objetar."
"116";"@luis_arean Da igual lo que apruebe este gobierno. Desde la judicatura y los medios les van a dar toda la caña posible. Ya verás si se aprueba la ley Trans. Será infernal."
"117";"El sí es sí no es tan malo, si lo comparamos con la aberración de la ley  Trans."
"118";"@lullielnas @LGB_Madrid Se nota que no te has leído las leyes trans utonómicas y el anteproyecto de ley, porque las personas con disforia quedan totalmente desprotegidas...."
"119";"@eldiarioes @albert_poux Nadie excepto todas las asociaciones judiciales y la mayoría de juristas. Nadie. Lo mismo que las asociaciones médicas están alertando sobre la Ley Trans, ¿también tendremos el debate democrático sobre esa ley después de aprobarla, en lugar de antes?"
"120";"Como aprobéis la Ley Trans tal y como está, os vais a hundir con todo el equipo, compañeras. Será que hay poco aviso. https://t.co/dKZ3wa4CEM"
"121";"@JoaquimBoschGra La ley trans de fondo don Joaquín."
"122";"@ArnaldoOtegi @IreneMontero La ha cagado bien y debe dimitir y asumir su responsabilidad. Vosotros tb sois responsables de la merma de derechos que la ley trans supone para las mujeres y la infancia.  Sois cómplices de este desastre y #feminismonovotatraidores"
"123";"@PadredeTrans Asi es el transgenerismo y ley trans , me dicen que en el centro hay varias “transmasculinos” … que quizás les daba miedo ir al baño de hombres ?"
"124";"Cómo que ella? Le habéis preguntado sus pronombres? Además, usar ""madres"" es transfobia y blabla, por lo que debería decirse seres gestantes menstruantes de la plaza de mayo.

Suena a gilipollez verdad?Pues con la ley trans, podrían denunciar este tuit si les saliese del mondongo https://t.co/1lQ5NzGZGt"
"125";"@AliciaVRubio @AquAhora1 La normativa o el certificado TRANS (porque ley es otra cosa) entró por la misma puerta que la inconstitucional LIVG, y es por la misma puerta que ha de salir. De hecho no hacía falta alienarse con la feminista mayor del reino porque el conserje de la puerta dejó testamento."
"126";"@infovlogger36 ¿Ves por qué tienen el lío que tienen con la ley trans? Aún no se han enterado de que llevar coleta, falda o pintarte los morros NO TE CONVIERTE EN UNA MUJER. <U+0001F644>"
"127";"@NoaGresiva El FEMINISMO AVISÓ de las REBAJAS de penas a agresores sexuales y la TRAMPA que comporta la reinterpretación del ""consentimiento"" de la ley #SoloSiesSi.
El FEMINISMO AVISA CONTRA EL DESTROZO Q LA LEY TRANS OCASIONARÁ EN LAS LEYES VIGENTES DE PROTECCIÓN AL MENOR, IGUALDAD Y VIOGEN https://t.co/rEkwDTijr6"
"128";"@SaraBallester18 Explícales que con la nueva ley trans, podrán ser mujeres simplemente cambiando su DNI sin hacer nada más. Eso les dará acceso a todos los derechos que como varones no tienen."
"129";"@NoaGresiva Espérate a la ley trans. Otra campaña de lawfare contra Irene. Eso está claro. Pero bueno. Estamos acostumbrados. Que sigan ladrando."
"130";"@RosaVillacastin @Yolanda_Diaz_ @IreneMontero ¿Y qué han conseguido además de desproteger a los niños  con la ley trans y a las mujeres con la ley del sí es sí?"
"131";"@Tini462130205 @AquAhora1 Si, claro. Contra la ley trans."
"132";"@Cunao_oviedista No estoy de acuerdo con las posturas trans-exclusivas (de la ley no opino porque no la he leído), pero con esta idea final estoy de acuerdo.
Igualmente, es casi imposible que vuelva a votar, aunque eso trasciende a Podemos, que es ""solo"" el último fracaso de la falsa democracia."
"133";"@ThePesetor Vaya! Y como justifican el excesivo punitivismo contemplado  en la Ley trans para quienes no compartimos el dogma Queer?."
"134";"Se puede decir ya que los violadores y pederastas al igual que los terroristas e independentistas en las próximas elecciones votarán por partidos de izquierda o hay que esperar a que aprueben la ley trans y la de sedicion?"
"135";"El Tribunal Supremo se pronunciará y creará doctrina para las penas de la ley solo sí es sí. Poco más. Lo que quedará es lo que queda después de un bulo, un daño irreparable y el camino para el siguiente fake contra el ministerio de igualdad y la ley trans. Qué asco."
"136";"La Ley trans: camino a la infelicidad y el desequilibrio – Rambla Libre https://t.co/3OCVuaDxpr"
"137";"@agonzalezdb Sobre la ley trans. Muy interesante. A partir del minuto 36 #LeyTrans  

https://t.co/AzPGm1YUtr"
"138";"El problema es que con la ley Trans SI ha funcionado:
NO SE SABE CASI NADA
no se sabe sobre arrepentimientos y detransiciones;
Sobre efectos adversos y daños irreversibles,
Sobre tratamientos experimentales
Sobre la prohibición de tratamiento psicológico( terapia d conversion) https://t.co/JFT2ZaB1A6"
"139";"@RosaVillacastin @Yolanda_Diaz_ @IreneMontero Pues espera que se apruebe la ley trans sin que se enmiende en lo principal. nos sentaremos con palomitas a ver el espectaculo. Las consecuencias que va a traer son tremendas , después que digan que no se le ha avisado pk se ha hecho por activa y pasiva"
"140";"@diasasaigonados @EsasBotasdeLiv El punitivismo lo guardan para las feministas en la ley mal llamada trans, imponiendo fuertes multas por órganos administrativos (no judiciales) por tener opiniones ""inadecuadas"" respecto al asunto ""trans"".
A qué están jugando?!?!?"
"141";"@PadredeTrans Y por supuesto pararía la tramitación d la ley trans y revisaría todas las autonómicas sobre ese tema"
"142";"Tuvieron más delicadeza con los animales que con las mujeres, para el maltrato animal subieron las penas.
Con la ley trans el punitivismo es estratosférico. Van a por la hembra de la raza humana. https://t.co/qSrP4XjBga"
"143";"@AntonioRNaranjo @eldebate_com Las petardas o la petarda?
Sies las petardas, define quienes son.
Las feministas pro ley trans o la contra?"
"144";"@RubenHood15M Lo que está haciendo Irene Montero es ridículo, si esto os parece gracioso ya veréis con la ley trans jajajaja

Es una auténtica tarada mental"
"145";"@publico_es @gzapatamadrid A ver si lo aplicáis a la promo de la Ley trans."
"146";"@IreneAguiarG Y x eso tú te opones a la ley Trans ? O es x tu homofobia"
