"24";"<U+0001F534> Cuarto encuentro entre Pedro Sánchez y Alberto Núñez Feijóo en el Senado  <U+25AA><U+FE0F> La reforma del delito de sedición o la ley del solo sí es sí han monopolizado el diálogo  <U+0001F399> | @letiarenas  <U+0001F50A> https://t.co/H5lS9y7jEg https://t.co/eaS642800i" 
"25";"Junts se posiciona en contra de la derogación del delito de sedición pese a que beneficia a sus tres eurodiputados: Carles Puigdemont, Toni Comín y Clara Ponsatí. https://t.co/5EE9LErLFA" 
"26";"Estamos desarmando el esqueleto de la protección de la Constitución Española<U+2B07><U+FE0F>#cordobaesp https://t.co/TvSg0KUwVX" 
"27";"El Senado no descarta habilitar un Pleno en la última semana del año para aprobar la derogación del delito de sedición https://t.co/CHI2WeGVFG a través de @epnacional" 
"28";"Asociación de Fiscales rechaza la justificación del Gobierno para derogar el delito de sedición https://t.co/ldJUp2fPVK a través de @epnacional" 
"29";"Cs presenta una moción en los Ayuntamientos para rechazar la reforma del delito de sedición y la rebaja de la malversación https://t.co/uUSidmEoRI" 
"30";"Todos sabemos que el @PSOE y ERC eliminan el delito de sedición porque pretenden robar... Soy el único al que le precupa que PSOE-@PODEMOS bajen las penas por violación y eliminen el delito de abuso a menores (pedofilia)?" 
"31";"@isanseba @NunezFeijoo @sanchezcastejon Se lo repito: @NunezFeijoo  no cambiará la reforma del delito de sedición, acercará presos ex etarras, asumirá la Ley del “sí es sí”, no restaurará la Reforma laboral del PP, ni derogará la Memoria Histórica ni la Ley de Eutanasia, ni la Lomloe.  Pero seguirá criticando todo eso." 
"32";"@Hp2015_ @AmparoNatera @eldiarioes En ninguno existe delito de sedicion sin armas, en ninguno. Que armas llevaban los catalanes? FUET?" 
"33";"@Amartinbeaumont Me da a mi que el delito de sedicion a los votantes de Sanchez y a la mitad de los que no nos importa un guebo..." 
"34";"@gatolectron @danivukoastur78 @elmundoes Democracia es cuando Pedro Sánchez, en la campaña electoral promete que no pactará con Bildu, ni ERC, que no meterá a Podemos en el Gobierno, que no habrá indultos para los golpistas, que endurecerá el delito de sedición..." 
